time,Xa,Ya,Za,,,,
0.03232758621,0.02,0.29,0.89,,,1,0.03232758621
0.06465517241,0.08,0.43,0.82,,,2,0.03232758621
0.09698275862,0.15,0.56,0.64,,,3,0.03232758621
0.1293103448,0.05,0.48,1.17,,,4,0.03232758621
0.161637931,0.09,0.52,1,,,5,0.03232758621
0.1939655172,0.07,0.35,0.66,,,6,0.03232758621
0.2262931034,0.02,0.19,0.68,,,7,0.03232758621
0.2586206897,-0.04,0.37,1.79,,,8,0.03232758621
0.2909482759,0.13,0.3,0.08,,,9,0.03232758621
0.3232758621,0.05,0.37,1.19,,,10,0.03232758621
0.3556034483,0.04,0.33,1.09,,,11,0.03232758621
0.3879310345,0.07,0.48,0.85,,,12,0.03232758621
0.4202586207,0.11,0.43,0.4,,,13,0.03232758621
0.4525862069,-0.02,0.43,1.38,,,14,0.03232758621
0.4849137931,0.05,0.34,0.76,,,15,0.03232758621
0.5172413793,0.12,0.51,0.22,,,16,0.03232758621
0.5495689655,0.04,0.48,1.2,,,17,0.03232758621
0.5818965517,0.03,0.38,1.2,,,18,0.03232758621
0.6142241379,0.07,0.26,0.41,,,19,0.03232758621
0.6465517241,0.06,0.43,0.91,,,20,0.03232758621
0.6788793103,0.06,0.54,1.3,,,21,0.03232758621
0.7112068966,0.14,0.52,0.7,,,22,0.03232758621
0.7435344828,0.07,0.43,1.05,,,23,0.03232758621
0.775862069,0.04,0.32,1.22,,,24,0.03232758621
0.8081896552,0.08,0.21,0.3,,,25,0.03232758621
0.8405172414,0.04,0.33,0.97,,,26,0.03232758621
0.8728448276,0.03,0.48,1.29,,,27,0.03232758621
0.9051724138,0.07,0.35,0.59,,,28,0.03232758621
0.9375,0.11,0.37,0.25,,,29,0.03232758621
0.9698275862,0.06,0.44,0.83,,,30,0.03232758621
1.002155172,0.07,0.4,1.08,,,31,0.03232758621
1.034482759,0.11,0.36,0.47,,,32,0.03232758621
1.066810345,0.03,0.52,1.41,,,33,0.03232758621
1.099137931,0.02,0.4,1.39,,,34,0.03232758621
1.131465517,0.09,0.34,0.33,,,35,0.03232758621
1.163793103,0.02,0.4,1.4,,,36,0.03232758621
1.19612069,0.03,0.45,1.37,,,37,0.03232758621
1.228448276,0.11,0.53,0.63,,,38,0.03232758621
1.260775862,0.02,0.4,1.52,,,39,0.03232758621
1.293103448,0.03,0.36,0.84,,,40,0.03232758621
1.325431034,0.13,0.52,0.29,,,41,0.03232758621
1.357758621,0.02,0.6,1.51,,,42,0.03232758621
1.390086207,0.13,0.3,0.19,,,43,0.03232758621
1.422413793,0.1,0.41,0.33,,,44,0.03232758621
1.454741379,-0.01,0.46,1.69,,,45,0.03232758621
1.487068966,0.12,0.41,0.06,,,46,0.03232758621
1.519396552,0.11,0.31,0.24,,,47,0.03232758621
1.551724138,0.03,0.49,1.41,,,48,0.03232758621
1.584051724,0.04,0.46,1.19,,,49,0.03232758621
1.61637931,0.07,0.3,0.53,,,50,0.03232758621
1.648706897,0.03,0.43,1.27,,,51,0.03232758621
1.681034483,0.17,0.34,-0.2,,,52,0.03232758621
1.713362069,0.05,0.58,1.45,,,53,0.03232758621
1.745689655,0.06,0.27,0.63,,,54,0.03232758621
1.778017241,0.11,0.25,0.15,,,55,0.03232758621
1.810344828,-0.01,0.37,1.44,,,56,0.03232758621
1.842672414,0.07,0.43,1.01,,,57,0.03232758621
1.875,0.11,0.53,0.75,,,58,0.03232758621
1.907327586,0.1,0.56,0.77,,,59,0.03232758621
1.939655172,0.04,0.48,1.36,,,60,0.03232758621
1.971982759,0.12,0.36,0.13,,,61,0.03232758621
2.004310345,0.05,0.41,1.18,,,62,0.03232758621
2.036637931,0.03,0.35,1.25,,,63,0.03232758621
2.068965517,0.07,0.35,0.59,,,64,0.03232758621
2.101293103,0.06,0.48,0.77,,,65,0.03232758621
2.13362069,0.12,0.4,-0.21,,,66,0.03232758621
2.165948276,0,0.46,1.52,,,67,0.03232758621
2.198275862,0.14,0.36,-0.24,,,68,0.03232758621
2.230603448,0,0.26,1.34,,,69,0.03232758621
2.262931034,0.04,0.39,1.55,,,70,0.03232758621
2.295258621,0.04,0.38,1.06,,,71,0.03232758621
2.327586207,0.11,0.32,0.15,,,72,0.03232758621
2.359913793,0.06,0.39,0.73,,,73,0.03232758621
2.392241379,0.01,0.4,1.3,,,74,0.03232758621
2.424568966,0.07,0.37,0.6,,,75,0.03232758621
2.456896552,0.03,0.31,1.01,,,76,0.03232758621
2.489224138,0.07,0.34,0.85,,,77,0.03232758621
2.521551724,0.04,0.39,0.86,,,78,0.03232758621
2.55387931,0.07,0.36,0.59,,,79,0.03232758621
2.586206897,0.07,0.47,0.6,,,80,0.03232758621
2.618534483,0.09,0.45,0.91,,,81,0.03232758621
2.650862069,0.05,0.45,1.02,,,82,0.03232758621
2.683189655,0.08,0.47,0.63,,,83,0.03232758621
2.715517241,0.08,0.35,0.4,,,84,0.03232758621
2.747844828,0.03,0.37,0.99,,,85,0.03232758621
2.780172414,0.08,0.46,0.85,,,86,0.03232758621
2.8125,0.06,0.37,0.75,,,87,0.03232758621
2.844827586,0.04,0.42,1.28,,,88,0.03232758621
2.877155172,0.07,0.42,0.79,,,89,0.03232758621
2.909482759,0.04,0.26,0.55,,,90,0.03232758621
2.941810345,0.02,0.39,0.99,,,91,0.03232758621
2.974137931,0.06,0.45,0.98,,,92,0.03232758621
3.006465517,0.11,0.42,0.47,,,93,0.03232758621
3.038793103,0.01,0.31,0.93,,,94,0.03232758621
3.07112069,0.06,0.31,0.6,,,95,0.03232758621
3.103448276,0.06,0.36,0.67,,,96,0.03232758621
3.135775862,0.05,0.31,0.95,,,97,0.03232758621
3.168103448,0.11,0.56,0.68,,,98,0.03232758621
