time,Xa,Ya,Za,,,,
0.03225806452,0.01,0.36,0.96,,,1,0.03225806452
0.06451612903,0.04,0.44,0.83,,,2,0.03225806452
0.09677419355,0.03,0.4,0.84,,,3,0.03225806452
0.1290322581,0.02,0.32,0.77,,,4,0.03225806452
0.1612903226,0.02,0.41,0.93,,,5,0.03225806452
0.1935483871,0.02,0.4,0.88,,,6,0.03225806452
0.2258064516,0.01,0.4,1.04,,,7,0.03225806452
0.2580645161,0.03,0.36,0.8,,,8,0.03225806452
0.2903225806,0.05,0.35,0.52,,,9,0.03225806452
0.3225806452,0,0.39,1.08,,,10,0.03225806452
0.3548387097,0.04,0.37,0.72,,,11,0.03225806452
0.3870967742,0.05,0.33,0.52,,,12,0.03225806452
0.4193548387,0,0.4,1.22,,,13,0.03225806452
0.4516129032,0.05,0.4,0.61,,,14,0.03225806452
0.4838709677,0.04,0.38,0.79,,,15,0.03225806452
0.5161290323,0.04,0.46,0.95,,,16,0.03225806452
0.5483870968,0,0.37,1.13,,,17,0.03225806452
0.5806451613,0.05,0.37,0.57,,,18,0.03225806452
0.6129032258,0.04,0.43,0.8,,,19,0.03225806452
0.6451612903,0.02,0.39,0.96,,,20,0.03225806452
0.6774193548,0.03,0.39,0.9,,,21,0.03225806452
0.7096774194,0.05,0.39,0.64,,,22,0.03225806452
0.7419354839,0.01,0.42,1.09,,,23,0.03225806452
0.7741935484,0.01,0.37,0.99,,,24,0.03225806452
0.8064516129,0.05,0.39,0.49,,,25,0.03225806452
0.8387096774,0.03,0.37,0.7,,,26,0.03225806452
0.8709677419,0.01,0.37,1.09,,,27,0.03225806452
0.9032258065,0.02,0.37,0.95,,,28,0.03225806452
0.935483871,0.05,0.39,0.59,,,29,0.03225806452
0.9677419355,0.03,0.34,0.79,,,30,0.03225806452
1,0.02,0.37,0.91,,,31,0.03225806452
1.032258065,0,0.38,1.09,,,32,0.03225806452
1.064516129,0.06,0.37,0.55,,,33,0.03225806452
1.096774194,0.04,0.41,0.86,,,34,0.03225806452
1.129032258,0.02,0.36,0.9,,,35,0.03225806452
1.161290323,0.03,0.38,0.84,,,36,0.03225806452
1.193548387,0.02,0.39,0.89,,,37,0.03225806452
1.225806452,0.04,0.42,0.94,,,38,0.03225806452
1.258064516,0.02,0.39,0.88,,,39,0.03225806452
1.290322581,0.03,0.39,0.81,,,40,0.03225806452
1.322580645,0.03,0.39,0.79,,,41,0.03225806452
1.35483871,0.03,0.34,0.71,,,42,0.03225806452
1.387096774,0.02,0.37,0.86,,,43,0.03225806452
1.419354839,0.04,0.41,0.73,,,44,0.03225806452
1.451612903,0.04,0.4,0.84,,,45,0.03225806452
1.483870968,0.01,0.39,0.96,,,46,0.03225806452
1.516129032,0.03,0.42,0.83,,,47,0.03225806452
1.548387097,0.05,0.37,0.73,,,48,0.03225806452
