time,Xa,Ya,Za,,,,
0.03267973856,,0,0.3,1.39,,1,0.03267973856
0.06535947712,,0.23,0.37,-0.34,,2,0.03267973856
0.09803921569,,0.11,0.33,0.11,,3,0.03267973856
0.1307189542,,0.15,0.59,1.73,,4,0.03267973856
0.1633986928,,0.3,-0.09,-2,,5,0.03267973856
0.1960784314,,0.12,-0.45,-2,,6,0.03267973856
0.2287581699,,0.01,0.77,2,,7,0.03267973856
0.2614379085,,0.34,0.55,-0.83,,8,0.03267973856
0.2941176471,,0.14,0.43,0.92,,9,0.03267973856
0.3267973856,,0.15,0.6,1.52,,10,0.03267973856
0.3594771242,,0.08,0.28,-0.18,,11,0.03267973856
0.3921568627,,0.21,0.35,0.4,,12,0.03267973856
0.4248366013,,-0.01,0.66,1.39,,13,0.03267973856
0.4575163399,,0.08,1.57,2,,14,0.03267973856
0.4901960784,,0.38,1.09,0.96,,15,0.03267973856
0.522875817,,0.25,0.68,1.6,,16,0.03267973856
0.5555555556,,0.11,0.05,-0.37,,17,0.03267973856
0.5882352941,,0.25,1.02,2,,18,0.03267973856
0.6209150327,,0.22,0.74,0.71,,19,0.03267973856
0.6535947712,,0,0.76,2,,20,0.03267973856
0.6862745098,,0.2,0.14,0.14,,21,0.03267973856
0.7189542484,,0.15,0.54,1.02,,22,0.03267973856
0.7516339869,,0.05,0.62,2,,23,0.03267973856
0.7843137255,,0.33,0.04,-0.96,,24,0.03267973856
0.8169934641,,0.01,0.57,1.61,,25,0.03267973856
0.8496732026,,0.08,0.24,0.27,,26,0.03267973856
0.8823529412,,0.1,0.18,-0.16,,27,0.03267973856
0.9150326797,,0.25,0.42,0.54,,28,0.03267973856
0.9477124183,,0.04,0.39,0.83,,29,0.03267973856
0.9803921569,,0.24,-0.29,-1.88,,30,0.03267973856
1.013071895,,-0.2,0.76,2,,31,0.03267973856
1.045751634,,0.16,0.39,0.59,,32,0.03267973856
1.078431373,,0.07,0.21,0.48,,33,0.03267973856
1.111111111,,0.23,0.16,-0.65,,34,0.03267973856
1.14379085,,0.4,0.33,-1.63,,35,0.03267973856
1.176470588,,0.13,0.39,0.39,,36,0.03267973856
1.209150327,,0.07,0.38,1.16,,37,0.03267973856
1.241830065,,0.14,0.28,0.69,,38,0.03267973856
1.274509804,,0.17,0.52,0.47,,39,0.03267973856
1.307189542,,0.02,0.5,1.31,,40,0.03267973856
1.339869281,,0.32,-0.06,-2,,41,0.03267973856
1.37254902,,0.16,0.67,0.79,,42,0.03267973856
1.405228758,,0.16,0.71,1.87,,43,0.03267973856
1.437908497,,0.21,-0.07,-1.53,,44,0.03267973856
1.470588235,,0.11,0.73,2,,45,0.03267973856
1.503267974,,0,0.73,2,,46,0.03267973856
1.535947712,,-0.02,0.53,1.64,,47,0.03267973856
1.568627451,,0.43,-0.08,-2,,48,0.03267973856
1.60130719,,0.18,0.7,1.32,,49,0.03267973856
1.633986928,,0.15,0.49,1.27,,50,0.03267973856
1.666666667,,0.05,0.6,2,,51,0.03267973856
1.699346405,,0.27,-0.07,-1.99,,52,0.03267973856
1.732026144,,0,0.31,0.85,,53,0.03267973856
1.764705882,,0.17,0.26,-0.34,,54,0.03267973856
1.797385621,,0.29,0.42,-0.3,,55,0.03267973856
1.830065359,,0.03,0.85,2,,56,0.03267973856
1.862745098,,-0.02,0.64,2,,57,0.03267973856
1.895424837,,0.33,0.02,-1.51,,58,0.03267973856
1.928104575,,0.11,0.54,1.83,,59,0.03267973856
1.960784314,,0.23,0.34,-0.17,,60,0.03267973856
1.993464052,,0.2,0.13,0.03,,61,0.03267973856
2.026143791,,0.21,0.42,0.27,,62,0.03267973856
2.058823529,,-0.04,0.82,1.83,,63,0.03267973856
2.091503268,,0.34,-0.04,-2,,64,0.03267973856
2.124183007,,-0.16,1.37,2,,65,0.03267973856
2.156862745,,0.21,0.08,-0.8,,66,0.03267973856
2.189542484,,0.18,0.08,-0.97,,67,0.03267973856
2.222222222,,0.08,0.76,2,,68,0.03267973856
2.254901961,,0.29,0.16,-1.11,,69,0.03267973856
2.287581699,,0.16,0.48,0.61,,70,0.03267973856
2.320261438,,0.2,0.56,0.22,,71,0.03267973856
2.352941176,,0.04,0.63,1.77,,72,0.03267973856
2.385620915,,0.11,0.75,1.83,,73,0.03267973856
2.418300654,,0.29,0.36,-0.95,,74,0.03267973856
