time,Xa,Ya,Za,,,,
0.03278688525,0.12,0.48,1.28,,,1,0.03278688525
0.06557377049,0.16,0.57,2,,,2,0.03278688525
0.09836065574,0.12,0.98,2,,,3,0.03278688525
0.131147541,-0.29,1.66,2,,,4,0.03278688525
0.1639344262,0.25,0.26,-1.03,,,5,0.03278688525
0.1967213115,0.32,0.27,-0.92,,,6,0.03278688525
0.2295081967,-0.05,0.52,2,,,7,0.03278688525
0.262295082,0.65,-0.26,-2,,,8,0.03278688525
0.2950819672,-0.2,1.41,2,,,9,0.03278688525
0.3278688525,0.55,0.18,-2,,,10,0.03278688525
0.3606557377,0.07,0.62,2,,,11,0.03278688525
0.393442623,0.16,0.52,1.06,,,12,0.03278688525
0.4262295082,0.15,0.76,1.49,,,13,0.03278688525
0.4590163934,0.32,0.55,0.74,,,14,0.03278688525
0.4918032787,-0.1,0.59,2,,,15,0.03278688525
0.5245901639,0.27,0.63,0.14,,,16,0.03278688525
0.5573770492,0.17,0.61,1.03,,,17,0.03278688525
0.5901639344,0.02,0.87,2,,,18,0.03278688525
0.6229508197,0.44,0.6,-1.11,,,19,0.03278688525
0.6557377049,0.05,0.66,1.64,,,20,0.03278688525
0.6885245902,-0.1,0.52,2,,,21,0.03278688525
0.7213114754,0.01,0.54,0.74,,,22,0.03278688525
0.7540983607,-0.06,0.34,1.58,,,23,0.03278688525
0.7868852459,0.5,0.26,-2,,,24,0.03278688525
0.8196721311,0.08,0.64,1.93,,,25,0.03278688525
0.8524590164,0.32,0.34,-0.63,,,26,0.03278688525
0.8852459016,0.1,1.05,2,,,27,0.03278688525
0.9180327869,-0.21,0.18,1.49,,,28,0.03278688525
0.9508196721,0,1.03,2,,,29,0.03278688525
0.9836065574,0.11,0.32,1.07,,,30,0.03278688525
1.016393443,0.08,0.23,-0.51,,,31,0.03278688525
1.049180328,-0.04,0.65,2,,,32,0.03278688525
1.081967213,-0.07,0.07,1.04,,,33,0.03278688525
1.114754098,0.17,0.78,2,,,34,0.03278688525
1.147540984,0.18,0.85,2,,,35,0.03278688525
1.180327869,0.27,0.23,-0.07,,,36,0.03278688525
1.213114754,0.32,-0.06,-1.5,,,37,0.03278688525
1.245901639,0.23,0.39,0.88,,,38,0.03278688525
1.278688525,-0.24,1.03,2,,,39,0.03278688525
1.31147541,0.22,0.48,1.02,,,40,0.03278688525
1.344262295,0.18,0.8,2,,,41,0.03278688525
1.37704918,0.36,0.35,-0.88,,,42,0.03278688525
1.409836066,0.41,0.28,-1.29,,,43,0.03278688525
1.442622951,0.12,0.69,2,,,44,0.03278688525
1.475409836,-0.07,0.42,2,,,45,0.03278688525
1.508196721,0.02,0.43,1.86,,,46,0.03278688525
1.540983607,0.71,0.21,-2,,,47,0.03278688525
1.573770492,-0.05,1.66,2,,,48,0.03278688525
1.606557377,0.09,0.61,1.28,,,49,0.03278688525
1.639344262,0.08,1.24,2,,,50,0.03278688525
1.672131148,0.15,0.8,2,,,51,0.03278688525
1.704918033,0.05,0.88,2,,,52,0.03278688525
1.737704918,0.23,0,-1.04,,,53,0.03278688525
1.770491803,0.08,0.86,2,,,54,0.03278688525
1.803278689,-0.05,0.54,2,,,55,0.03278688525
1.836065574,0.41,-0.02,-2,,,56,0.03278688525
1.868852459,0,0.47,1.7,,,57,0.03278688525
1.901639344,0.14,-0.13,-0.76,,,58,0.03278688525
1.93442623,0.08,0.23,-0.45,,,59,0.03278688525
1.967213115,0.12,0.57,1.48,,,60,0.03278688525
2,0.04,0.6,2,,,61,0.03278688525
2.032786885,0.2,0.5,0.76,,,62,0.03278688525
2.06557377,0.2,0.37,-0.08,,,63,0.03278688525
2.098360656,0.29,0.27,-0.16,,,64,0.03278688525
2.131147541,0.14,0.21,0.46,,,65,0.03278688525
2.163934426,0.29,0.16,-1.43,,,66,0.03278688525
2.196721311,0.1,0.4,1.3,,,67,0.03278688525
2.229508197,0.26,0.22,-0.02,,,68,0.03278688525
2.262295082,0.3,0.28,-0.53,,,69,0.03278688525
2.295081967,0.02,0.57,2,,,70,0.03278688525
2.327868852,0.29,-0.13,-1.41,,,71,0.03278688525
2.360655738,-0.06,0.57,2,,,72,0.03278688525
2.393442623,0.13,0.19,-0.18,,,73,0.03278688525
2.426229508,0.21,0.6,0.14,,,74,0.03278688525
2.459016393,0.16,0.45,0.71,,,75,0.03278688525
2.491803279,0.31,0.42,0.45,,,76,0.03278688525
2.524590164,0.14,0.36,0.87,,,77,0.03278688525
2.557377049,0.18,0.56,0.61,,,78,0.03278688525
2.590163934,0.3,0.25,-1.17,,,79,0.03278688525
2.62295082,0.15,0.14,-0.12,,,80,0.03278688525
2.655737705,0.1,0.38,0.79,,,81,0.03278688525
2.68852459,-0.11,0.93,2,,,82,0.03278688525
2.721311475,0.1,0.3,-0.45,,,83,0.03278688525
2.754098361,0.41,0.14,-1.38,,,84,0.03278688525
2.786885246,0.27,0.32,-1.04,,,85,0.03278688525
2.819672131,0.2,0.46,1.17,,,86,0.03278688525
2.852459016,0.65,0.27,-2,,,87,0.03278688525
2.885245902,0.25,0.2,0.05,,,88,0.03278688525
2.918032787,0.05,0.26,0.79,,,89,0.03278688525
2.950819672,0.21,0.29,0.35,,,90,0.03278688525
2.983606557,-0.09,1.29,2,,,91,0.03278688525
3.016393443,-0.43,1.23,2,,,92,0.03278688525
3.049180328,0.3,0.54,2,,,93,0.03278688525
3.081967213,0.37,0.54,-0.52,,,94,0.03278688525
3.114754098,0.42,0.09,-1.21,,,95,0.03278688525
3.147540984,0.11,0.75,2,,,96,0.03278688525
3.180327869,0.31,-0.5,-2,,,97,0.03278688525
3.213114754,0.19,0.46,1.2,,,98,0.03278688525
3.245901639,0.04,1.1,2,,,99,0.03278688525
3.278688525,0.2,0.65,1.43,,,100,0.03278688525
3.31147541,0.11,0.74,1.36,,,101,0.03278688525
3.344262295,-0.18,0.88,2,,,102,0.03278688525
3.37704918,0.4,1.36,2,,,103,0.03278688525
3.409836066,0.46,0.4,-1.39,,,104,0.03278688525
3.442622951,0.46,0.51,0.03,,,105,0.03278688525
3.475409836,0.11,0.86,2,,,106,0.03278688525
3.508196721,0.38,0.7,0.73,,,107,0.03278688525
3.540983607,0.11,0.55,1.37,,,108,0.03278688525
3.573770492,0.06,0.78,1.89,,,109,0.03278688525
3.606557377,0.28,0.16,-0.79,,,110,0.03278688525
3.639344262,-0.14,0.55,2,,,111,0.03278688525
3.672131148,0.6,0.52,-0.9,,,112,0.03278688525
3.704918033,-0.05,0.31,2,,,113,0.03278688525
3.737704918,0.6,0.31,-2,,,114,0.03278688525
3.770491803,-0.04,0.75,2,,,115,0.03278688525
3.803278689,0.64,-0.17,-2,,,116,0.03278688525
3.836065574,0.29,0.95,2,,,117,0.03278688525
3.868852459,0.34,0.78,0.21,,,118,0.03278688525
3.901639344,-0.03,0.47,1.63,,,119,0.03278688525
3.93442623,-0.03,1.07,2,,,120,0.03278688525
3.967213115,0.21,0.43,0.72,,,121,0.03278688525
4,0.07,0.93,2,,,122,0.03278688525
4.032786885,0.05,0.32,0.09,,,123,0.03278688525
4.06557377,0.1,0.47,1.03,,,124,0.03278688525
4.098360656,0.37,0.28,-0.74,,,125,0.03278688525
4.131147541,0.11,0.89,2,,,126,0.03278688525
4.163934426,0.06,0.52,0.55,,,127,0.03278688525
4.196721311,-0.09,0.84,2,,,128,0.03278688525
4.229508197,0.11,0.32,0.92,,,129,0.03278688525
4.262295082,0.38,0.29,-2,,,130,0.03278688525
4.295081967,-0.02,1.05,2,,,131,0.03278688525
4.327868852,0.47,0.27,-1.07,,,132,0.03278688525
4.360655738,0.12,0.58,2,,,133,0.03278688525
4.393442623,0.31,0.56,-0.51,,,134,0.03278688525
4.426229508,0.14,1.04,2,,,135,0.03278688525
4.459016393,0.15,0.88,1.63,,,136,0.03278688525
4.491803279,0.26,0.46,0.48,,,137,0.03278688525
4.524590164,-0.03,0.35,1.68,,,138,0.03278688525
4.557377049,0.13,0.39,1.39,,,139,0.03278688525
4.590163934,-0.21,0.62,2,,,140,0.03278688525
4.62295082,0.18,0.4,0.25,,,141,0.03278688525
4.655737705,-0.29,1.19,2,,,142,0.03278688525
4.68852459,0.53,0.05,-2,,,143,0.03278688525
4.721311475,0.29,0.4,-0.31,,,144,0.03278688525
4.754098361,0.16,0.09,0.03,,,145,0.03278688525
4.786885246,0.01,0.82,2,,,146,0.03278688525
4.819672131,0.22,0.4,-0.25,,,147,0.03278688525
4.852459016,-0.4,1.52,2,,,148,0.03278688525
4.885245902,0.64,0.29,-2,,,149,0.03278688525
4.918032787,0.42,1.01,2,,,150,0.03278688525
4.950819672,0,1.05,2,,,151,0.03278688525
4.983606557,0.21,0.77,1.16,,,152,0.03278688525
5.016393443,-0.09,0.82,2,,,153,0.03278688525
5.049180328,0.35,0.36,-0.8,,,154,0.03278688525
5.081967213,0.09,0.95,2,,,155,0.03278688525
5.114754098,0.28,0.55,0.43,,,156,0.03278688525
5.147540984,0.03,0.26,1.29,,,157,0.03278688525
5.180327869,0.25,0.12,-1.65,,,158,0.03278688525
5.213114754,-0.07,1.02,2,,,159,0.03278688525
5.245901639,0.43,0.79,0.26,,,160,0.03278688525
5.278688525,0.4,0.55,-0.93,,,161,0.03278688525
5.31147541,0.12,0.77,2,,,162,0.03278688525
5.344262295,0.16,1.23,2,,,163,0.03278688525
5.37704918,0.08,0.54,1.09,,,164,0.03278688525
5.409836066,0.07,0.95,2,,,165,0.03278688525
5.442622951,0.28,0.76,0.89,,,166,0.03278688525
5.475409836,0.4,0.02,-1.98,,,167,0.03278688525
5.508196721,0.29,-0.23,-1.06,,,168,0.03278688525
5.540983607,0.36,0.28,-0.57,,,169,0.03278688525
5.573770492,-0.1,0.2,0.75,,,170,0.03278688525
5.606557377,0.17,1.01,2,,,171,0.03278688525
5.639344262,0.05,0.31,0.57,,,172,0.03278688525
5.672131148,-0.1,1.41,2,,,173,0.03278688525
5.704918033,-0.05,0.93,2,,,174,0.03278688525
5.737704918,-0.07,0.93,2,,,175,0.03278688525
5.770491803,0.18,0.43,1.03,,,176,0.03278688525
5.803278689,-0.03,0.66,1.47,,,177,0.03278688525
5.836065574,0.64,0.52,-1.91,,,178,0.03278688525
5.868852459,0.25,0.4,0.83,,,179,0.03278688525
5.901639344,0.11,0.31,1.32,,,180,0.03278688525
5.93442623,0.01,0.92,2,,,181,0.03278688525
5.967213115,0.36,-0.24,-1.52,,,182,0.03278688525
6,0.2,0.71,0.83,,,183,0.03278688525
6.032786885,0.24,0.44,0.24,,,184,0.03278688525
6.06557377,-0.09,0.26,2,,,185,0.03278688525
6.098360656,0.36,0.9,0.41,,,186,0.03278688525
6.131147541,-0.04,0.74,2,,,187,0.03278688525
6.163934426,0.13,0.14,0.52,,,188,0.03278688525
6.196721311,0.28,0.57,0.62,,,189,0.03278688525
6.229508197,-0.01,0.56,2,,,190,0.03278688525
6.262295082,0.12,0.09,0.63,,,191,0.03278688525
6.295081967,0.11,0.71,2,,,192,0.03278688525
6.327868852,0,0.69,2,,,193,0.03278688525
6.360655738,0.58,-0.02,-2,,,194,0.03278688525
6.393442623,0.31,0.41,-0.33,,,195,0.03278688525
6.426229508,-0.14,0.73,1.99,,,196,0.03278688525
6.459016393,0.39,0.21,-1.44,,,197,0.03278688525
6.491803279,-0.04,0.44,2,,,198,0.03278688525
6.524590164,0.18,0.39,0.41,,,199,0.03278688525
6.557377049,0.11,0.29,0.91,,,200,0.03278688525
6.590163934,-0.01,0.62,2,,,201,0.03278688525
6.62295082,0.18,0.57,1.19,,,202,0.03278688525
6.655737705,0.32,0.69,2,,,203,0.03278688525
6.68852459,0.29,1.12,2,,,204,0.03278688525
6.721311475,0.14,1.58,2,,,205,0.03278688525
6.754098361,0.06,0.35,1.36,,,206,0.03278688525
6.786885246,0.32,0.52,-0.42,,,207,0.03278688525
6.819672131,0.24,0.74,2,,,208,0.03278688525
6.852459016,0.16,0.49,1.36,,,209,0.03278688525
6.885245902,-0.1,0.73,2,,,210,0.03278688525
6.918032787,0.25,0.11,-1.38,,,211,0.03278688525
6.950819672,0.09,0.28,1.05,,,212,0.03278688525
6.983606557,0.17,0.59,1.95,,,213,0.03278688525
7.016393443,0.37,0.17,-0.5,,,214,0.03278688525
7.049180328,0.38,0.56,-0.28,,,215,0.03278688525
7.081967213,0.33,0.3,-1.01,,,216,0.03278688525
7.114754098,0.14,0.46,1.05,,,217,0.03278688525
7.147540984,0,0.65,2,,,218,0.03278688525
7.180327869,-0.24,1.08,2,,,219,0.03278688525
7.213114754,0.27,1.01,1.74,,,220,0.03278688525
7.245901639,-0.11,1.12,2,,,221,0.03278688525
7.278688525,-0.02,0.66,2,,,222,0.03278688525
7.31147541,0.36,0.09,-0.88,,,223,0.03278688525
7.344262295,0.04,1.09,2,,,224,0.03278688525
7.37704918,0.24,0.34,1.36,,,225,0.03278688525
7.409836066,0.44,0.42,-1.07,,,226,0.03278688525
7.442622951,-0.24,0.95,2,,,227,0.03278688525
7.475409836,0.24,0.63,1.74,,,228,0.03278688525
7.508196721,0.25,0.7,0.62,,,229,0.03278688525
7.540983607,0.04,0.51,0.16,,,230,0.03278688525
7.573770492,0.14,0.14,-0.43,,,231,0.03278688525
7.606557377,0.47,0.6,-1.44,,,232,0.03278688525
7.639344262,0.05,0.46,1.12,,,233,0.03278688525
7.672131148,-0.07,0.63,2,,,234,0.03278688525
7.704918033,0.39,-0.14,-2,,,235,0.03278688525
7.737704918,0.03,0.82,2,,,236,0.03278688525
7.770491803,0.01,1.16,2,,,237,0.03278688525
7.803278689,0.07,0.45,1.65,,,238,0.03278688525
7.836065574,0.24,0.05,-1.69,,,239,0.03278688525
7.868852459,0.11,0.02,0.96,,,240,0.03278688525
7.901639344,0.2,0.83,1.57,,,241,0.03278688525
7.93442623,0.12,0,1.12,,,242,0.03278688525
7.967213115,0.27,0.94,1.93,,,243,0.03278688525
8,0.45,0.21,-1.63,,,244,0.03278688525
8.032786885,0.14,0.91,2,,,245,0.03278688525
