,,,,,,,
0.03260869565,0.12,0.36,0.81,,,1,0.03260869565
0.0652173913,0.17,0.79,1.37,,,2,0.03260869565
0.09782608696,0.35,0.26,-2,,,3,0.03260869565
0.1304347826,0.13,0.2,0.19,,,4,0.03260869565
0.1630434783,0.21,0.6,0.82,,,5,0.03260869565
0.1956521739,0.12,1.11,2,,,6,0.03260869565
0.2282608696,0.27,0.86,0.63,,,7,0.03260869565
0.2608695652,0.12,0.21,0.25,,,8,0.03260869565
0.2934782609,0.1,0.56,1.41,,,9,0.03260869565
0.3260869565,0.32,0.86,-0.2,,,10,0.03260869565
0.3586956522,0.05,0.37,0.71,,,11,0.03260869565
0.3913043478,0.11,0.57,0.63,,,12,0.03260869565
0.4239130435,0.09,0.48,1.42,,,13,0.03260869565
0.4565217391,0.11,0.53,1.1,,,14,0.03260869565
0.4891304348,0.2,0.38,-0.57,,,15,0.03260869565
0.5217391304,0.16,0.45,0.15,,,16,0.03260869565
0.5543478261,0.23,-0.12,-2,,,17,0.03260869565
0.5869565217,-0.03,1,2,,,18,0.03260869565
0.6195652174,0.27,0.28,-0.1,,,19,0.03260869565
0.652173913,0.11,1.4,2,,,20,0.03260869565
0.6847826087,-0.03,0.15,1.41,,,21,0.03260869565
0.7173913043,0.23,-0.22,-1.8,,,22,0.03260869565
0.75,0.02,0.69,2,,,23,0.03260869565
0.7826086957,0.06,0.16,-0.2,,,24,0.03260869565
0.8152173913,0.23,-0.09,-1.67,,,25,0.03260869565
0.847826087,-0.09,0.94,2,,,26,0.03260869565
0.8804347826,0.3,0.65,0.24,,,27,0.03260869565
0.9130434783,0.17,0.64,0.42,,,28,0.03260869565
0.9456521739,0.09,0.23,-0.25,,,29,0.03260869565
0.9782608696,0.21,0.76,0.48,,,30,0.03260869565
1.010869565,0.06,0.67,1.66,,,31,0.03260869565
1.043478261,0.22,0.07,-0.95,,,32,0.03260869565
1.076086957,0.02,0.62,1.89,,,33,0.03260869565
1.108695652,0.19,0.38,0.06,,,34,0.03260869565
1.141304348,0.06,0.47,0.78,,,35,0.03260869565
1.173913043,0.14,0.35,0.13,,,36,0.03260869565
1.206521739,0.15,0.41,0.33,,,37,0.03260869565
1.239130435,0,0.58,1.59,,,38,0.03260869565
1.27173913,0.14,0.56,0.85,,,39,0.03260869565
1.304347826,0.18,0.53,0.38,,,40,0.03260869565
1.336956522,-0.12,0.75,2,,,41,0.03260869565
1.369565217,0.15,0.43,0.79,,,42,0.03260869565
1.402173913,0.16,0.84,2,,,43,0.03260869565
1.434782609,-0.02,0.22,1.09,,,44,0.03260869565
1.467391304,0.11,-0.05,-1.09,,,45,0.03260869565
1.5,0.09,0.19,0.34,,,46,0.03260869565
1.532608696,0.07,0.96,2,,,47,0.03260869565
1.565217391,0.21,0.23,-0.66,,,48,0.03260869565
1.597826087,0.02,0.46,1.4,,,49,0.03260869565
1.630434783,0.19,0.34,-0.3,,,50,0.03260869565
1.663043478,0.09,0.67,1,,,51,0.03260869565
1.695652174,0.13,0.53,1.06,,,52,0.03260869565
1.72826087,0.16,0.59,1.55,,,53,0.03260869565
1.760869565,0.17,0.53,0.3,,,54,0.03260869565
1.793478261,0.14,0.53,1.29,,,55,0.03260869565
1.826086957,0.09,0.32,0.33,,,56,0.03260869565
1.858695652,-0.08,0.24,1.8,,,57,0.03260869565
1.891304348,0.24,0.7,0.32,,,58,0.03260869565
1.923913043,0.16,0.41,0.6,,,59,0.03260869565
1.956521739,0.09,0.47,0.83,,,60,0.03260869565
1.989130435,0.12,0.37,0.81,,,61,0.03260869565
2.02173913,0.09,0.52,1.44,,,62,0.03260869565
2.054347826,0.1,0.73,0.98,,,63,0.03260869565
2.086956522,0.27,0.82,1.41,,,64,0.03260869565
2.119565217,0,0.52,2,,,65,0.03260869565
2.152173913,0.18,0.25,0.04,,,66,0.03260869565
2.184782609,0.11,0.88,1.95,,,67,0.03260869565
2.217391304,0.3,0.72,0.07,,,68,0.03260869565
2.25,-0.02,0.22,0.89,,,69,0.03260869565
2.282608696,0.09,0.05,0.2,,,70,0.03260869565
2.315217391,-0.2,0.47,2,,,71,0.03260869565
2.347826087,0.39,0.37,-1.25,,,72,0.03260869565
2.380434783,0.17,0.1,-0.73,,,73,0.03260869565
2.413043478,-0.03,0.15,1.61,,,74,0.03260869565
2.445652174,0.2,0.76,0.71,,,75,0.03260869565
2.47826087,0.07,0.78,2,,,76,0.03260869565
2.510869565,0.28,0.5,0.85,,,77,0.03260869565
2.543478261,0.07,0.66,2,,,78,0.03260869565
2.576086957,0.22,-0.03,-1.24,,,79,0.03260869565
2.608695652,-0.12,0.89,2,,,80,0.03260869565
2.641304348,0.04,0.45,0.63,,,81,0.03260869565
2.673913043,0.22,0.3,-0.51,,,82,0.03260869565
2.706521739,0,0.03,0.39,,,83,0.03260869565
2.739130435,0.11,-0.29,-1.13,,,84,0.03260869565
2.77173913,0.23,0.82,0.55,,,85,0.03260869565
2.804347826,0.24,0.65,0.19,,,86,0.03260869565
2.836956522,0.06,0.2,0.33,,,87,0.03260869565
2.869565217,-0.06,0.56,2,,,88,0.03260869565
2.902173913,0.14,0.75,1.64,,,89,0.03260869565
2.934782609,0.25,0.63,0.21,,,90,0.03260869565
2.967391304,0.22,0.71,0.66,,,91,0.03260869565
3,0.07,0.17,1.03,,,92,0.03260869565
3.032608696,0.2,0.22,-0.33,,,93,0.03260869565
3.065217391,0.09,0.48,1.13,,,94,0.03260869565
3.097826087,0.17,0.3,-0.32,,,95,0.03260869565
3.130434783,0.03,0.88,2,,,96,0.03260869565
3.163043478,0.2,0.64,1.34,,,97,0.03260869565
3.195652174,0.11,0.62,0.96,,,98,0.03260869565
3.22826087,0.08,0.21,0.44,,,99,0.03260869565
3.260869565,0.12,0.43,0.45,,,100,0.03260869565
3.293478261,0.3,0.59,0.04,,,101,0.03260869565
3.326086957,0.09,0.34,0.84,,,102,0.03260869565
3.358695652,0.18,0.82,0.88,,,103,0.03260869565
3.391304348,0.21,0.8,0.98,,,104,0.03260869565
3.423913043,0.14,0.55,0.64,,,105,0.03260869565
3.456521739,0.02,0.21,0.69,,,106,0.03260869565
3.489130435,0.14,0.58,0.94,,,107,0.03260869565
3.52173913,0.11,0.73,1.35,,,108,0.03260869565
3.554347826,0.12,0.68,0.72,,,109,0.03260869565
3.586956522,0.12,0.89,1.48,,,110,0.03260869565
3.619565217,0.16,0.34,0.21,,,111,0.03260869565
3.652173913,0.2,0.41,0.25,,,112,0.03260869565
3.684782609,0.04,0.33,1.08,,,113,0.03260869565
3.717391304,0.2,0.41,0.5,,,114,0.03260869565
3.75,0.26,0.7,-1.03,,,115,0.03260869565
3.782608696,0.21,0.39,-0.55,,,116,0.03260869565
3.815217391,0.01,0,0.71,,,117,0.03260869565
3.847826087,0.25,0.86,0.6,,,118,0.03260869565
3.880434783,0.2,0.37,-0.92,,,119,0.03260869565
3.913043478,0,0.13,0.35,,,120,0.03260869565
3.945652174,0.24,0.41,-0.7,,,121,0.03260869565
3.97826087,0.11,1,2,,,122,0.03260869565
4.010869565,0.13,0.93,1.2,,,123,0.03260869565
4.043478261,0.18,0.12,-0.3,,,124,0.03260869565
4.076086957,0.1,0.62,0.85,,,125,0.03260869565
4.108695652,0.11,0.57,0.93,,,126,0.03260869565
4.141304348,0.26,0.25,-1.18,,,127,0.03260869565
4.173913043,0.02,1.03,2,,,128,0.03260869565
4.206521739,0.16,0.37,0.66,,,129,0.03260869565
4.239130435,0.08,0.36,1.39,,,130,0.03260869565
4.27173913,0.16,0.51,1.31,,,131,0.03260869565
4.304347826,0.09,0.17,0.01,,,132,0.03260869565
4.336956522,0.08,0.03,-0.53,,,133,0.03260869565
4.369565217,0.09,0.12,0.8,,,134,0.03260869565
4.402173913,0.02,0.94,2,,,135,0.03260869565
4.434782609,0.24,0.81,0.89,,,136,0.03260869565
4.467391304,0.12,0.66,1.73,,,137,0.03260869565
4.5,0.03,0.51,0.91,,,138,0.03260869565
4.532608696,0.21,0.5,0.37,,,139,0.03260869565
4.565217391,0.08,0.09,-0.27,,,140,0.03260869565
4.597826087,0.05,0.26,1.23,,,141,0.03260869565
4.630434783,0.31,0.32,-1.39,,,142,0.03260869565
4.663043478,0.12,0.4,0.48,,,143,0.03260869565
4.695652174,0.07,0.13,0.54,,,144,0.03260869565
4.72826087,0.12,0.34,0.17,,,145,0.03260869565
4.760869565,0.24,0.3,-0.86,,,146,0.03260869565
4.793478261,0.14,0.5,0.37,,,147,0.03260869565
4.826086957,-0.08,0.58,1.77,,,148,0.03260869565
4.858695652,0.22,0.26,-0.8,,,149,0.03260869565
4.891304348,0.13,0.7,1.65,,,150,0.03260869565
4.923913043,0.16,0.24,-0.5,,,151,0.03260869565
4.956521739,0.2,0.7,1.3,,,152,0.03260869565
4.989130435,0.27,0.61,-0.05,,,153,0.03260869565
5.02173913,0.16,0.57,1.57,,,154,0.03260869565
5.054347826,0.04,0.94,2,,,155,0.03260869565
5.086956522,0.16,0.28,-0.39,,,156,0.03260869565
5.119565217,0.04,0.5,1.19,,,157,0.03260869565
5.152173913,0.12,0.82,2,,,158,0.03260869565
5.184782609,0.11,0.7,1.34,,,159,0.03260869565
5.217391304,0.21,-0.13,-1.65,,,160,0.03260869565
5.25,0.07,0.54,1.6,,,161,0.03260869565
5.282608696,0.12,0.36,1.28,,,162,0.03260869565
5.315217391,0.11,0.25,0.08,,,163,0.03260869565
5.347826087,0.14,0.39,0.2,,,164,0.03260869565
5.380434783,0.15,0.67,1.32,,,165,0.03260869565
5.413043478,0.25,0.36,-0.39,,,166,0.03260869565
5.445652174,0.16,0.45,0.56,,,167,0.03260869565
5.47826087,0.06,0.55,1.18,,,168,0.03260869565
5.510869565,0.15,0.42,0.15,,,169,0.03260869565
5.543478261,0.2,0.38,0.69,,,170,0.03260869565
5.576086957,0.12,0.58,0.72,,,171,0.03260869565
5.608695652,0.09,0.75,1.32,,,172,0.03260869565
5.641304348,0.19,0.59,0.95,,,173,0.03260869565
