time,Xa,Ya,Za,,,,,,,
3.009174312,-0.96,0.13,0.14,,,,-1,-0.14,82,0.03669724771
3.04587156,-1.07,0.11,0.12,,,,-1,-0.12,83,0.03669724771
3.082568807,-1.1,0.14,0.11,,,,-1,-0.11,84,0.03669724771
3.119266055,-1.1,0.18,0.15,,,,-1,-0.15,85,0.03669724771
3.155963303,-1,0.18,0.16,,,,-1,-0.16,86,0.03669724771
3.19266055,-1.13,0.16,0.13,,,,-1,-0.13,87,0.03669724771
3.229357798,-1.04,0.13,0.13,,,,-1,-0.13,88,0.03669724771
3.266055046,-1.14,0.19,0.11,,,,-1,-0.11,89,0.03669724771
3.302752294,-0.98,0.12,0.12,,,,-1,-0.12,90,0.03669724771
3.339449541,-0.93,0.15,0.09,,,,-1,-0.09,91,0.03669724771
3.376146789,-1.03,0.15,0.12,,,,-1,-0.12,92,0.03669724771
3.412844037,-0.84,0.14,0.14,,,,-1,-0.14,93,0.03669724771
3.449541284,-1.2,0.13,0.13,,,,-1,-0.13,94,0.03669724771
3.486238532,-1.15,0.12,0.13,,,,-1,-0.13,95,0.03669724771
3.52293578,-1.17,0.15,0.16,,,,-1,-0.16,96,0.03669724771
3.559633028,-1.28,0.1,0.12,,,,-1,-0.12,97,0.03669724771
3.596330275,-0.99,0.17,0.11,,,,-1,-0.11,98,0.03669724771
3.633027523,-1.1,0.18,0.17,,,,-1,-0.17,99,0.03669724771
3.669724771,-0.98,0.21,0.17,,,,-1,-0.17,100,0.03669724771
3.706422018,-0.88,0.17,0.11,,,,-1,-0.11,101,0.03669724771
3.743119266,-1.02,0.09,0.12,,,,-1,-0.12,102,0.03669724771
3.779816514,-1.04,0.07,0.08,,,,-1,-0.08,103,0.03669724771
3.816513761,-1.21,0.1,0.11,,,,-1,-0.11,104,0.03669724771
3.853211009,-1.06,0.16,0.15,,,,-1,-0.15,105,0.03669724771
3.889908257,-1.25,0.14,0.14,,,,-1,-0.14,106,0.03669724771
3.926605505,-1.17,0.16,0.14,,,,-1,-0.14,107,0.03669724771
3.963302752,-1.16,0.15,0.16,,,,-1,-0.16,108,0.03669724771
4,-1.01,0.18,0.14,,,,-1,-0.14,109,0.03669724771
4.036697248,-1.07,0.13,0.14,,,,-1,-0.14,110,0.03669724771
4.073394495,-1.04,0.13,0.13,,,,-1,-0.13,111,0.03669724771
4.110091743,-0.81,0.21,0.13,,,,-1,-0.13,112,0.03669724771
4.146788991,-1.11,0.14,0.11,,,,-1,-0.11,113,0.03669724771
4.183486239,-1.11,0.13,0.13,,,,-1,-0.13,114,0.03669724771
4.220183486,-0.95,0.12,0.12,,,,-1,-0.12,115,0.03669724771
4.256880734,-0.99,0.12,0.12,,,,-1,-0.12,116,0.03669724771
4.293577982,-1.09,0.17,0.14,,,,-1,-0.14,117,0.03669724771
4.330275229,-1.05,0.16,0.15,,,,-1,-0.15,118,0.03669724771
4.366972477,-1.12,0.17,0.15,,,,-1,-0.15,119,0.03669724771
4.403669725,-1.04,0.21,0.2,,,,-1,-0.2,120,0.03669724771
4.440366972,-1.03,0.14,0.16,,,,-1,-0.16,121,0.03669724771
4.47706422,-0.91,0.16,0.12,,,,-1,-0.12,122,0.03669724771
4.513761468,-1.25,0.12,0.1,,,,-1,-0.1,123,0.03669724771
4.550458716,-1.1,0.18,0.13,,,,-1,-0.13,124,0.03669724771
4.587155963,-0.96,0.13,0.13,,,,-1,-0.13,125,0.03669724771
4.623853211,-1,0.19,0.18,,,,-1,-0.18,126,0.03669724771
4.660550459,-0.82,0.14,0.15,,,,-1,-0.15,127,0.03669724771
4.697247706,-0.99,0.2,0.14,,,,-1,-0.14,128,0.03669724771
4.733944954,-1.17,0.11,0.09,,,,-1,-0.09,129,0.03669724771
4.770642202,-0.82,0.18,0.15,,,,-1,-0.15,130,0.03669724771
4.80733945,-1.18,0.18,0.13,,,,-1,-0.13,131,0.03669724771
4.844036697,-1.07,0.16,0.14,,,,-1,-0.14,132,0.03669724771
4.880733945,-1.04,0.12,0.1,,,,-1,-0.1,133,0.03669724771
4.917431193,-1.16,0.16,0.14,,,,-1,-0.14,134,0.03669724771
4.95412844,-1.06,0.17,0.16,,,,-1,-0.16,135,0.03669724771
4.990825688,-0.98,0.15,0.15,,,,-1,-0.15,136,0.03669724771
5.027522936,-1.03,0.15,0.12,,,,-1,-0.12,137,0.03669724771
5.064220183,-0.94,0.15,0.12,,,,-1,-0.12,138,0.03669724771
5.100917431,-1.09,0.13,0.09,,,,-1,-0.09,139,0.03669724771
5.137614679,-0.96,0.14,0.12,,,,-1,-0.12,140,0.03669724771
5.174311927,-1.02,0.14,0.11,,,,-1,-0.11,141,0.03669724771
5.211009174,-1.13,0.12,0.14,,,,-1,-0.14,142,0.03669724771
5.247706422,-0.76,0.14,0.13,,,,-1,-0.13,143,0.03669724771
5.28440367,-1.17,0.12,0.12,,,,-1,-0.12,144,0.03669724771
5.321100917,-0.81,0.15,0.16,,,,-1,-0.16,145,0.03669724771
5.357798165,-1.09,0.13,0.16,,,,-1,-0.16,146,0.03669724771
5.394495413,-0.72,0.18,0.18,,,,-1,-0.18,147,0.03669724771
5.431192661,-1,0.13,0.16,,,,-1,-0.16,148,0.03669724771
5.467889908,-1.1,0.12,0.09,,,,-1,-0.09,149,0.03669724771
5.504587156,-1.09,0.15,0.16,,,,-1,-0.16,150,0.03669724771
5.541284404,-1.09,0.08,0.12,,,,-1,-0.12,151,0.03669724771
5.577981651,-0.98,0.17,0.12,,,,-1,-0.12,152,0.03669724771
5.614678899,-1.09,0.18,0.16,,,,-1,-0.16,153,0.03669724771
5.651376147,-0.93,0.18,0.16,,,,-1,-0.16,154,0.03669724771
5.688073394,-1.26,0.17,0.12,,,,-1,-0.12,155,0.03669724771
5.724770642,-1.02,0.12,0.12,,,,-1,-0.12,156,0.03669724771
5.76146789,-0.98,0.16,0.11,,,,-1,-0.11,157,0.03669724771
5.798165138,-1.22,0.17,0.12,,,,-1,-0.12,158,0.03669724771
5.834862385,-0.92,0.18,0.2,,,,-1,-0.2,159,0.03669724771
5.871559633,-1.17,0.16,0.11,,,,-1,-0.11,160,0.03669724771
5.908256881,-0.97,0.13,0.12,,,,-1,-0.12,161,0.03669724771
5.944954128,-1.07,0.16,0.12,,,,-1,-0.12,162,0.03669724771
5.981651376,-1.05,0.16,0.12,,,,-1,-0.12,163,0.03669724771
6.018348624,-1.05,0.18,0.12,,,,-1,-0.12,164,0.03669724771
6.055045872,-1.04,0.14,0.14,,,,-1,-0.14,165,0.03669724771
6.091743119,-1.08,0.14,0.15,,,,-1,-0.15,166,0.03669724771
6.128440367,-1.02,0.13,0.12,,,,-1,-0.12,167,0.03669724771
6.165137615,-1.16,0.17,0.15,,,,-1,-0.15,168,0.03669724771
6.201834862,-1,0.14,0.1,,,,-1,-0.1,169,0.03669724771
6.23853211,-1.05,0.14,0.13,,,,-1,-0.13,170,0.03669724771
6.275229358,-1.07,0.18,0.18,,,,-1,-0.18,171,0.03669724771
6.311926606,-0.98,0.13,0.14,,,,-1,-0.14,172,0.03669724771
6.348623853,-1.13,0.14,0.11,,,,-1,-0.11,173,0.03669724771
6.385321101,-1.18,0.16,0.12,,,,-1,-0.12,174,0.03669724771
6.422018349,-1.11,0.16,0.12,,,,-1,-0.12,175,0.03669724771
6.458715596,-1.12,0.14,0.11,,,,-1,-0.11,176,0.03669724771
6.495412844,-1.09,0.17,0.15,,,,-1,-0.15,177,0.03669724771
6.532110092,-1.05,0.22,0.15,,,,-1,-0.15,178,0.03669724771
6.568807339,-0.96,0.12,0.11,,,,-1,-0.11,179,0.03669724771
6.605504587,-0.75,0.07,0.12,,,,-1,-0.12,180,0.03669724771
6.642201835,-1.12,0.18,0.17,,,,-1,-0.17,181,0.03669724771
6.678899083,-1.03,0.16,0.15,,,,-1,-0.15,182,0.03669724771
6.71559633,-1.06,0.12,0.11,,,,-1,-0.11,183,0.03669724771
6.752293578,-0.86,0.11,0.11,,,,-1,-0.11,184,0.03669724771
6.788990826,-0.91,0.08,0.09,,,,-1,-0.09,185,0.03669724771
6.825688073,-1.01,0.14,0.11,,,,-1,-0.11,186,0.03669724771
6.862385321,-0.98,0.11,0.11,,,,-1,-0.11,187,0.03669724771
6.899082569,-1.12,0.13,0.14,,,,-1,-0.14,188,0.03669724771
6.935779817,-0.94,0.1,0.13,,,,-1,-0.13,189,0.03669724771
6.972477064,-0.87,0.18,0.18,,,,-1,-0.18,190,0.03669724771
7.009174312,-1.02,0.12,0.12,,,,-1,-0.12,191,0.03669724771
7.04587156,-1.03,0.11,0.07,,,,-1,-0.07,192,0.03669724771
7.082568807,-0.92,0.13,0.12,,,,-1,-0.12,193,0.03669724771
7.119266055,-1.01,0.18,0.15,,,,-1,-0.15,194,0.03669724771
7.155963303,-1.11,0.11,0.14,,,,-1,-0.14,195,0.03669724771
7.19266055,-0.81,0.13,0.15,,,,-1,-0.15,196,0.03669724771
7.229357798,-1.17,0.16,0.11,,,,-1,-0.11,197,0.03669724771
7.266055046,-1.23,0.15,0.11,,,,-1,-0.11,198,0.03669724771
7.302752294,-0.97,0.12,0.1,,,,-1,-0.1,199,0.03669724771
7.339449541,-0.93,0.14,0.08,,,,-1,-0.08,200,0.03669724771
7.376146789,-0.95,0.16,0.14,,,,-1,-0.14,201,0.03669724771
7.412844037,-0.96,0.17,0.11,,,,-1,-0.11,202,0.03669724771
7.449541284,-1.08,0.15,0.15,,,,-1,-0.15,203,0.03669724771
7.486238532,-0.92,0.15,0.16,,,,-1,-0.16,204,0.03669724771
7.52293578,-1.05,0.14,0.11,,,,-1,-0.11,205,0.03669724771
7.559633028,-1.22,0.15,0.15,,,,-1,-0.15,206,0.03669724771
7.596330275,-1,0.17,0.14,,,,-1,-0.14,207,0.03669724771
7.633027523,-1.13,0.15,0.16,,,,-1,-0.16,208,0.03669724771
7.669724771,-1.1,0.14,0.14,,,,-1,-0.14,209,0.03669724771
7.706422018,-1.01,0.15,0.12,,,,-1,-0.12,210,0.03669724771
7.743119266,-1,0.14,0.12,,,,-1,-0.12,211,0.03669724771
7.779816514,-1.04,0.2,0.15,,,,-1,-0.15,212,0.03669724771
7.816513761,-1.14,0.16,0.14,,,,-1,-0.14,213,0.03669724771
7.853211009,-0.99,0.14,0.12,,,,-1,-0.12,214,0.03669724771
7.889908257,-0.94,0.16,0.14,,,,-1,-0.14,215,0.03669724771
7.926605505,-1.05,0.12,0.12,,,,-1,-0.12,216,0.03669724771
7.963302752,-0.99,0.16,0.15,,,,-1,-0.15,217,0.03669724771
8,-1.09,0.11,0.09,,,,-1,-0.09,218,0.03669724771
8.036697248,-1.04,0.12,0.12,,,,-1,-0.12,219,0.03669724771
8.073394495,-1.14,0.14,0.16,,,,-1,-0.16,220,0.03669724771
8.110091743,-0.99,0.14,0.14,,,,-1,-0.14,221,0.03669724771
8.146788991,-1.05,0.11,0.11,,,,-1,-0.11,222,0.03669724771
8.183486239,-1.04,0.15,0.14,,,,-1,-0.14,223,0.03669724771
8.220183486,-1.09,0.18,0.15,,,,-1,-0.15,224,0.03669724771
8.256880734,-1.23,0.17,0.14,,,,-1,-0.14,225,0.03669724771
8.293577982,-1.25,0.2,0.13,,,,-1,-0.13,226,0.03669724771
8.330275229,-1.06,0.2,0.17,,,,-1,-0.17,227,0.03669724771
8.366972477,-1,0.17,0.1,,,,-1,-0.1,228,0.03669724771
8.403669725,-1,0.11,0.14,,,,-1,-0.14,229,0.03669724771
8.440366972,-0.82,0.12,0.14,,,,-1,-0.14,230,0.03669724771
8.47706422,-1.2,0.17,0.1,,,,-1,-0.1,231,0.03669724771
8.513761468,-0.94,0.19,0.18,,,,-1,-0.18,232,0.03669724771
8.550458716,-0.96,0.12,0.14,,,,-1,-0.14,233,0.03669724771
8.587155963,-1.16,0.12,0.12,,,,-1,-0.12,234,0.03669724771
8.623853211,-1.06,0.18,0.14,,,,-1,-0.14,235,0.03669724771
8.660550459,-1.09,0.12,0.14,,,,-1,-0.14,236,0.03669724771
8.697247706,-1.16,0.19,0.15,,,,-1,-0.15,237,0.03669724771
8.733944954,-0.82,0.16,0.14,,,,-1,-0.14,238,0.03669724771
8.770642202,-1.24,0.09,0.12,,,,-1,-0.12,239,0.03669724771
8.80733945,-0.99,0.18,0.14,,,,-1,-0.14,240,0.03669724771
8.844036697,-1.12,0.17,0.15,,,,-1,-0.15,241,0.03669724771
8.880733945,-1.09,0.13,0.11,,,,-1,-0.11,242,0.03669724771
8.917431193,-0.95,0.15,0.15,,,,-1,-0.15,243,0.03669724771
8.95412844,-1.11,0.13,0.12,,,,-1,-0.12,244,0.03669724771
8.990825688,-1.26,0.12,0.14,,,,-1,-0.14,245,0.03669724771
9.027522936,-0.97,0.21,0.17,,,,-1,-0.17,246,0.03669724771
9.064220183,-1.09,0.09,0.13,,,,-1,-0.13,247,0.03669724771
9.100917431,-0.95,0.16,0.13,,,,-1,-0.13,248,0.03669724771
9.137614679,-1.08,0.13,0.12,,,,-1,-0.12,249,0.03669724771
9.174311927,-0.94,0.15,0.14,,,,-1,-0.14,250,0.03669724771
9.211009174,-1.17,0.18,0.13,,,,-1,-0.13,251,0.03669724771
9.247706422,-1.06,0.15,0.16,,,,-1,-0.16,252,0.03669724771
9.28440367,-1.21,0.17,0.14,,,,-1,-0.14,253,0.03669724771
9.321100917,-0.91,0.11,0.12,,,,-1,-0.12,254,0.03669724771
9.357798165,-0.98,0.09,0.14,,,,-1,-0.14,255,0.03669724771
9.394495413,-1.15,0.13,0.14,,,,-1,-0.14,256,0.03669724771
9.431192661,-0.69,0.14,0.14,,,,-1,-0.14,257,0.03669724771
9.467889908,-1.14,0.12,0.14,,,,-1,-0.14,258,0.03669724771
9.504587156,-1.02,0.16,0.16,,,,-1,-0.16,259,0.03669724771
9.541284404,-1.06,0.12,0.11,,,,-1,-0.11,260,0.03669724771
9.577981651,-1.14,0.16,0.16,,,,-1,-0.16,261,0.03669724771
9.614678899,-1.23,0.18,0.11,,,,-1,-0.11,262,0.03669724771
9.651376147,-0.99,0.15,0.12,,,,-1,-0.12,263,0.03669724771
9.688073394,-1.16,0.14,0.11,,,,-1,-0.11,264,0.03669724771
9.724770642,-0.9,0.16,0.14,,,,-1,-0.14,265,0.03669724771
9.76146789,-0.93,0.16,0.12,,,,-1,-0.12,266,0.03669724771
9.798165138,-1.04,0.11,0.12,,,,-1,-0.12,267,0.03669724771
9.834862385,-1.14,0.17,0.13,,,,-1,-0.13,268,0.03669724771
9.871559633,-0.95,0.15,0.09,,,,-1,-0.09,269,0.03669724771
9.908256881,-1.19,0.18,0.12,,,,-1,-0.12,270,0.03669724771
9.944954128,-60.24,-60.24,60.12,,,,-1,-60.12,271,0.03669724771
9.981651376,-1.04,0.16,0.16,,,,-1,-0.16,272,0.03669724771
10.01834862,-1.09,0.12,0.11,,,,-1,-0.11,273,0.03669724771
10.05504587,-1.24,0.12,0.12,,,,-1,-0.12,274,0.03669724771
10.09174312,-1.1,0.2,0.12,,,,-1,-0.12,275,0.03669724771
10.12844037,-1.12,0.14,0.12,,,,-1,-0.12,276,0.03669724771
10.16513761,-1.18,0.17,0.11,,,,-1,-0.11,277,0.03669724771
10.20183486,-1.05,0.13,0.13,,,,-1,-0.13,278,0.03669724771
10.23853211,-1.04,0.15,0.12,,,,-1,-0.12,279,0.03669724771
10.27522936,-0.96,0.15,0.13,,,,-1,-0.13,280,0.03669724771
10.31192661,-1.2,0.1,0.12,,,,-1,-0.12,281,0.03669724771
10.34862385,-1.06,0.18,0.15,,,,-1,-0.15,282,0.03669724771
10.3853211,-1,0.14,0.11,,,,-1,-0.11,283,0.03669724771
10.42201835,-1.2,0.14,0.16,,,,-1,-0.16,284,0.03669724771
10.4587156,-0.99,0.11,0.13,,,,-1,-0.13,285,0.03669724771
10.49541284,-0.96,0.12,0.11,,,,-1,-0.11,286,0.03669724771
10.53211009,-0.87,0.2,0.16,,,,-1,-0.16,287,0.03669724771
10.56880734,-1.29,0.18,0.1,,,,-1,-0.1,288,0.03669724771
10.60550459,-1.04,0.14,0.14,,,,-1,-0.14,289,0.03669724771
10.64220183,-0.93,0.18,0.16,,,,-1,-0.16,290,0.03669724771
10.67889908,-1.1,0.11,0.09,,,,-1,-0.09,291,0.03669724771
10.71559633,-1.03,0.14,0.15,,,,-1,-0.15,292,0.03669724771
10.75229358,-1.11,0.16,0.11,,,,-1,-0.11,293,0.03669724771
10.78899083,-1.03,0.2,0.14,,,,-1,-0.14,294,0.03669724771
10.82568807,-1.05,0.17,0.14,,,,-1,-0.14,295,0.03669724771
10.86238532,-1.05,0.11,0.11,,,,-1,-0.11,296,0.03669724771
10.89908257,-0.97,0.15,0.13,,,,-1,-0.13,297,0.03669724771
10.93577982,-1.04,0.14,0.13,,,,-1,-0.13,298,0.03669724771
10.97247706,-1.04,0.16,0.13,,,,-1,-0.13,299,0.03669724771
11.00917431,-0.86,0.16,0.15,,,,-1,-0.15,300,0.03669724771
11.04587156,-1,0.23,0.15,,,,-1,-0.15,301,0.03669724771
11.08256881,-1.09,0.14,0.16,,,,-1,-0.16,302,0.03669724771
11.11926606,-0.92,0.18,0.21,,,,-1,-0.21,303,0.03669724771
11.1559633,-1.1,0.21,0.18,,,,-1,-0.18,304,0.03669724771
11.19266055,-1.03,0.11,0.08,,,,-1,-0.08,305,0.03669724771
11.2293578,-1.17,0.15,0.11,,,,-1,-0.11,306,0.03669724771
11.26605505,-0.95,0.18,0.17,,,,-1,-0.17,307,0.03669724771
11.30275229,-1.16,0.15,0.14,,,,-1,-0.14,308,0.03669724771
11.33944954,-1.05,0.14,0.14,,,,-1,-0.14,309,0.03669724771
11.37614679,-1.05,0.16,0.17,,,,-1,-0.17,310,0.03669724771
11.41284404,-1.04,0.15,0.13,,,,-1,-0.13,311,0.03669724771
11.44954128,-1.21,0.19,0.18,,,,-1,-0.18,312,0.03669724771
11.48623853,-1.03,0.21,0.17,,,,-1,-0.17,313,0.03669724771
11.52293578,-1.14,0.17,0.14,,,,-1,-0.14,314,0.03669724771
11.55963303,-0.99,0.1,0.09,,,,-1,-0.09,315,0.03669724771
11.59633028,-1.15,0.12,0.11,,,,-1,-0.11,316,0.03669724771
11.63302752,-1.11,0.16,0.13,,,,-1,-0.13,317,0.03669724771
11.66972477,-1.13,0.17,0.14,,,,-1,-0.14,318,0.03669724771
11.70642202,-1.21,0.2,0.12,,,,-1,-0.12,319,0.03669724771
11.74311927,-0.91,0.2,0.12,,,,-1,-0.12,320,0.03669724771
11.77981651,-0.93,0.1,0.14,,,,-1,-0.14,321,0.03669724771
11.81651376,-1.07,0.14,0.13,,,,-1,-0.13,322,0.03669724771
11.85321101,-1.1,0.16,0.15,,,,-1,-0.15,323,0.03669724771
11.88990826,-0.82,0.13,0.11,,,,-1,-0.11,324,0.03669724771
11.9266055,-0.88,0.12,0.12,,,,-1,-0.12,325,0.03669724771
11.96330275,-1.16,0.15,0.11,,,,-1,-0.11,326,0.03669724771
12,-1.08,0.19,0.16,,,,-1,-0.16,327,0.03669724771
12.03669725,-0.99,0.14,0.14,,,,-1,-0.14,328,0.03669724771
12.0733945,-1.2,0.08,0.11,,,,-1,-0.11,329,0.03669724771
12.11009174,-0.98,0.12,0.13,,,,-1,-0.13,330,0.03669724771
12.14678899,-1.12,0.13,0.11,,,,-1,-0.11,331,0.03669724771
12.18348624,-1.07,0.16,0.11,,,,-1,-0.11,332,0.03669724771
12.22018349,-0.94,0.16,0.13,,,,-1,-0.13,333,0.03669724771
12.25688073,-1.13,0.12,0.09,,,,-1,-0.09,334,0.03669724771
12.29357798,-1.07,0.16,0.12,,,,-1,-0.12,335,0.03669724771
12.33027523,-0.92,0.14,0.16,,,,-1,-0.16,336,0.03669724771
12.36697248,-1.16,0.11,0.07,,,,-1,-0.07,337,0.03669724771
12.40366972,-0.78,0.18,0.2,,,,-1,-0.2,338,0.03669724771
12.44036697,-1.06,0.11,0.07,,,,-1,-0.07,339,0.03669724771
12.47706422,-1.09,0.16,0.15,,,,-1,-0.15,340,0.03669724771
12.51376147,-1.18,0.18,0.13,,,,-1,-0.13,341,0.03669724771
12.55045872,-1.11,0.11,0.09,,,,-1,-0.09,342,0.03669724771
12.58715596,-1.09,0.14,0.12,,,,-1,-0.12,343,0.03669724771
12.62385321,-1.06,0.12,0.15,,,,-1,-0.15,344,0.03669724771
12.66055046,-0.95,0.16,0.17,,,,-1,-0.17,345,0.03669724771
12.69724771,-1.08,0.14,0.13,,,,-1,-0.13,346,0.03669724771
12.73394495,-1,0.13,0.1,,,,-1,-0.1,347,0.03669724771
12.7706422,-1.05,0.13,0.13,,,,-1,-0.13,348,0.03669724771
12.80733945,-1.15,0.12,0.11,,,,-1,-0.11,349,0.03669724771
12.8440367,-1.09,0.14,0.1,,,,-1,-0.1,350,0.03669724771
12.88073394,-0.96,0.16,0.14,,,,-1,-0.14,351,0.03669724771
12.91743119,-1.14,0.18,0.12,,,,-1,-0.12,352,0.03669724771
12.95412844,-1.01,0.13,0.11,,,,-1,-0.11,353,0.03669724771
12.99082569,-0.95,0.17,0.12,,,,-1,-0.12,354,0.03669724771
13.02752294,-1.07,0.14,0.14,,,,-1,-0.14,355,0.03669724771
13.06422018,-1.03,0.11,0.14,,,,-1,-0.14,356,0.03669724771
13.10091743,-0.98,0.16,0.14,,,,-1,-0.14,357,0.03669724771
13.13761468,-1.04,0.15,0.12,,,,-1,-0.12,358,0.03669724771
