time,Xa,Ya,Za,,,,
0.03225806452,0.09,0.39,0.81,,,1,0.03225806452
0.06451612903,0.12,0.51,0.59,,,2,0.03225806452
0.09677419355,0.12,0.45,0.47,,,3,0.03225806452
0.1290322581,0.11,0.5,0.87,,,4,0.03225806452
0.1612903226,0.13,0.5,0.54,,,5,0.03225806452
0.1935483871,0.11,0.48,0.79,,,6,0.03225806452
0.2258064516,0.14,0.61,1.31,,,7,0.03225806452
0.2580645161,0.12,0.34,0.2,,,8,0.03225806452
0.2903225806,0.13,0.49,0.59,,,9,0.03225806452
0.3225806452,0.1,0.39,0.57,,,10,0.03225806452
0.3548387097,0.1,0.4,0.47,,,11,0.03225806452
0.3870967742,0.11,0.46,0.55,,,12,0.03225806452
0.4193548387,0.13,0.6,1.08,,,13,0.03225806452
0.4516129032,0.1,0.52,0.73,,,14,0.03225806452
0.4838709677,0.1,0.39,0.36,,,15,0.03225806452
0.5161290323,0.12,0.63,1.33,,,16,0.03225806452
0.5483870968,0.13,0.49,0.85,,,17,0.03225806452
0.5806451613,0.11,0.46,0.56,,,18,0.03225806452
0.6129032258,0.15,0.54,0.73,,,19,0.03225806452
0.6451612903,0.12,0.41,0.32,,,20,0.03225806452
0.6774193548,0.14,0.66,1.34,,,21,0.03225806452
0.7096774194,0.11,0.49,0.75,,,22,0.03225806452
0.7419354839,0.14,0.36,0.15,,,23,0.03225806452
0.7741935484,0.11,0.43,0.88,,,24,0.03225806452
0.8064516129,0.13,0.48,0.66,,,25,0.03225806452
0.8387096774,0.12,0.42,0.69,,,26,0.03225806452
0.8709677419,0.13,0.59,1.53,,,27,0.03225806452
0.9032258065,0.13,0.52,0.66,,,28,0.03225806452
0.935483871,0.14,0.52,0.74,,,29,0.03225806452
0.9677419355,0.14,0.61,0.88,,,30,0.03225806452
1,0.14,0.55,1.31,,,31,0.03225806452
1.032258065,0.1,0.59,1.51,,,32,0.03225806452
1.064516129,0.11,0.36,0.55,,,33,0.03225806452
1.096774194,0.12,0.3,0.16,,,34,0.03225806452
1.129032258,0.11,0.36,0.11,,,35,0.03225806452
1.161290323,0.15,0.52,0.83,,,36,0.03225806452
1.193548387,0.13,0.54,0.98,,,37,0.03225806452
1.225806452,0.11,0.45,0.6,,,38,0.03225806452
1.258064516,0.12,0.39,0.44,,,39,0.03225806452
