time,Xa,Ya,Za,,,,
0.03267973856,0.14,0.44,1.96,,,1,0.03267973856
0.06535947712,0.2,0.78,2,,,2,0.03267973856
0.09803921569,0.26,0.54,0.57,,,3,0.03267973856
0.1307189542,0.29,1.04,1.75,,,4,0.03267973856
0.1633986928,0.2,-0.21,-2,,,5,0.03267973856
0.1960784314,0.19,0.63,1.43,,,6,0.03267973856
0.2287581699,-0.04,-0.27,0.7,,,7,0.03267973856
0.2614379085,0.29,0.35,0.8,,,8,0.03267973856
0.2941176471,0.07,0.45,0.46,,,9,0.03267973856
0.3267973856,0.18,0.26,0.39,,,10,0.03267973856
0.3594771242,0.38,0.64,1.05,,,11,0.03267973856
0.3921568627,0.3,0.92,1.09,,,12,0.03267973856
0.4248366013,0.18,0.38,0.85,,,13,0.03267973856
0.4575163399,0.19,0.56,0.75,,,14,0.03267973856
0.4901960784,0.38,1.09,1.19,,,15,0.03267973856
0.522875817,0.26,0.88,1.69,,,16,0.03267973856
0.5555555556,0.3,-0.01,-1.32,,,17,0.03267973856
0.5882352941,0.52,1.31,2,,,18,0.03267973856
0.6209150327,0.37,1.27,2,,,19,0.03267973856
0.6535947712,0.2,-0.04,-1.57,,,20,0.03267973856
0.6862745098,0.11,0.49,2,,,21,0.03267973856
0.7189542484,0,-0.24,0.2,,,22,0.03267973856
0.7516339869,0.48,0.84,-0.91,,,23,0.03267973856
0.7843137255,0.3,0.88,1.73,,,24,0.03267973856
0.8169934641,0.56,1.32,1.5,,,25,0.03267973856
0.8496732026,0.36,0.98,0.43,,,26,0.03267973856
0.8823529412,0.23,0.73,2,,,27,0.03267973856
0.9150326797,0.36,0.8,0,,,28,0.03267973856
0.9477124183,0.32,0.84,0.81,,,29,0.03267973856
0.9803921569,0.26,0.71,1.01,,,30,0.03267973856
1.013071895,0.11,0.27,1.31,,,31,0.03267973856
1.045751634,0.12,0.45,0.95,,,32,0.03267973856
1.078431373,0.09,0.43,0.39,,,33,0.03267973856
1.111111111,0.14,0.33,1.71,,,34,0.03267973856
1.14379085,0.3,0.75,0.59,,,35,0.03267973856
1.176470588,0.25,1.02,2,,,36,0.03267973856
1.209150327,0.35,0.78,0.06,,,37,0.03267973856
1.241830065,0.16,0.38,0.9,,,38,0.03267973856
1.274509804,0.29,0.59,1.33,,,39,0.03267973856
1.307189542,0.43,0.36,-1.54,,,40,0.03267973856
1.339869281,0.21,1.45,2,,,41,0.03267973856
1.37254902,0.29,0.34,-0.84,,,42,0.03267973856
1.405228758,0.27,0.75,0.22,,,43,0.03267973856
1.437908497,0.31,1.46,2,,,44,0.03267973856
1.470588235,0.52,0.58,-2,,,45,0.03267973856
1.503267974,0.41,1.02,0.87,,,46,0.03267973856
1.535947712,0.55,1.14,0.8,,,47,0.03267973856
1.568627451,0.24,0.13,0.11,,,48,0.03267973856
1.60130719,0.24,0.41,0.4,,,49,0.03267973856
1.633986928,0.09,0.18,0.45,,,50,0.03267973856
1.666666667,0.36,0.56,-1,,,51,0.03267973856
1.699346405,0.21,0.09,-0.69,,,52,0.03267973856
1.732026144,0.33,0.91,1.67,,,53,0.03267973856
1.764705882,0.14,0.25,0.2,,,54,0.03267973856
1.797385621,0.12,0.41,1.25,,,55,0.03267973856
1.830065359,0.37,0.67,-0.19,,,56,0.03267973856
1.862745098,0.41,1.32,1.57,,,57,0.03267973856
1.895424837,0.07,-0.21,-0.96,,,58,0.03267973856
1.928104575,0.2,0.31,1.91,,,59,0.03267973856
1.960784314,0.01,-0.37,1.13,,,60,0.03267973856
1.993464052,0.05,-0.16,-0.71,,,61,0.03267973856
2.026143791,0.09,0.8,2,,,62,0.03267973856
2.058823529,0.57,1.31,1.65,,,63,0.03267973856
2.091503268,0.05,0.23,0.61,,,64,0.03267973856
2.124183007,0.18,0.11,0.08,,,65,0.03267973856
2.156862745,0.44,0.7,-0.56,,,66,0.03267973856
2.189542484,0.17,0.27,0.25,,,67,0.03267973856
2.222222222,0.12,0.63,2,,,68,0.03267973856
2.254901961,0.34,0.55,-1.23,,,69,0.03267973856
2.287581699,0.06,-0.02,1.42,,,70,0.03267973856
2.320261438,0.46,1.37,2,,,71,0.03267973856
2.352941176,0.32,0.77,1.61,,,72,0.03267973856
2.385620915,0.3,0.6,-0.11,,,73,0.03267973856
2.418300654,0.53,1.35,0.92,,,74,0.03267973856
2.450980392,0.6,0.91,-1.1,,,75,0.03267973856
2.483660131,0.35,0.99,0.79,,,76,0.03267973856
2.516339869,0.07,-0.07,0.31,,,77,0.03267973856
2.549019608,0.59,1.46,0.66,,,78,0.03267973856
2.581699346,0.27,0.39,0.46,,,79,0.03267973856
2.614379085,0.09,-0.14,-0.16,,,80,0.03267973856
2.647058824,0.2,0.3,1.03,,,81,0.03267973856
2.679738562,0.28,0.2,-0.47,,,82,0.03267973856
2.712418301,0.3,0.7,0.72,,,83,0.03267973856
2.745098039,-0.01,0.72,2,,,84,0.03267973856
2.777777778,0.27,0.8,1.92,,,85,0.03267973856
2.810457516,0.2,0.64,1.59,,,86,0.03267973856
2.843137255,0.28,0.26,-1.52,,,87,0.03267973856
2.875816993,0.4,0.99,1.65,,,88,0.03267973856
2.908496732,0.09,-0.05,0.05,,,89,0.03267973856
2.941176471,0.33,0.49,1.02,,,90,0.03267973856
2.973856209,0.19,0.19,1.12,,,91,0.03267973856
3.006535948,0.32,0.44,-0.08,,,92,0.03267973856
3.039215686,0.3,0.74,0.57,,,93,0.03267973856
3.071895425,-0.08,-0.14,1.35,,,94,0.03267973856
3.104575163,0.18,0.18,0.79,,,95,0.03267973856
3.137254902,0.03,-0.18,0.13,,,96,0.03267973856
3.169934641,0.44,0.46,0.08,,,97,0.03267973856
3.202614379,0.19,0.36,0.05,,,98,0.03267973856
3.235294118,0.37,0.42,0.14,,,99,0.03267973856
3.267973856,0.17,0.53,-0.13,,,100,0.03267973856
3.300653595,0.22,0.47,1.65,,,101,0.03267973856
3.333333333,0.12,0.72,1.75,,,102,0.03267973856
3.366013072,0.36,0.75,-0.15,,,103,0.03267973856
3.39869281,-0.14,-0.38,2,,,104,0.03267973856
3.431372549,0.53,0.81,0.26,,,105,0.03267973856
3.464052288,0.12,0.69,2,,,106,0.03267973856
3.496732026,0.1,0.29,0.01,,,107,0.03267973856
3.529411765,0.59,0.77,-2,,,108,0.03267973856
3.562091503,0.39,0.99,0.79,,,109,0.03267973856
3.594771242,0.43,1.04,0.85,,,110,0.03267973856
3.62745098,0.17,0.41,0.45,,,111,0.03267973856
3.660130719,0.23,0.38,1.13,,,112,0.03267973856
3.692810458,0.25,0.05,-1.62,,,113,0.03267973856
3.725490196,0.37,1.03,1.86,,,114,0.03267973856
3.758169935,0.53,0.6,-1.67,,,115,0.03267973856
3.790849673,0.25,0.66,1.22,,,116,0.03267973856
3.823529412,0.41,0.6,0.04,,,117,0.03267973856
3.85620915,0.13,-0.28,-0.9,,,118,0.03267973856
3.888888889,0.2,0.72,2,,,119,0.03267973856
3.921568627,0.5,0.8,-0.41,,,120,0.03267973856
3.954248366,0.23,0.3,0.77,,,121,0.03267973856
3.986928105,0.11,0.55,1.63,,,122,0.03267973856
4.019607843,0.24,0.63,1.89,,,123,0.03267973856
4.052287582,0.3,0.2,-1.92,,,124,0.03267973856
4.08496732,0.27,0.54,0.93,,,125,0.03267973856
4.117647059,0.47,0.95,1.32,,,126,0.03267973856
4.150326797,0.11,0.57,2,,,127,0.03267973856
4.183006536,0.18,0.11,0.44,,,128,0.03267973856
4.215686275,0.18,0.38,0.41,,,129,0.03267973856
4.248366013,0.32,1.05,0.85,,,130,0.03267973856
4.281045752,0.49,1.32,0.24,,,131,0.03267973856
4.31372549,0.25,0.41,1.51,,,132,0.03267973856
4.346405229,0.23,0.6,0.32,,,133,0.03267973856
4.379084967,0.23,0.59,2,,,134,0.03267973856
4.411764706,0.09,0,-0.17,,,135,0.03267973856
4.444444444,0.05,0.47,2,,,136,0.03267973856
4.477124183,-0.01,0.09,0.87,,,137,0.03267973856
4.509803922,0.33,0.98,1.04,,,138,0.03267973856
4.54248366,0.18,0.6,0.88,,,139,0.03267973856
4.575163399,0.33,0.75,0.94,,,140,0.03267973856
4.607843137,-0.02,0.2,2,,,141,0.03267973856
4.640522876,0.39,0.98,1.02,,,142,0.03267973856
4.673202614,0.23,1.17,2,,,143,0.03267973856
4.705882353,-0.01,0.16,0.46,,,144,0.03267973856
4.738562092,0.32,0.12,-1.11,,,145,0.03267973856
4.77124183,0.42,0.59,-1.17,,,146,0.03267973856
4.803921569,0.48,0.82,0.69,,,147,0.03267973856
4.836601307,0.17,0.04,1.78,,,148,0.03267973856
4.869281046,0.07,0.39,1.24,,,149,0.03267973856
4.901960784,0.16,0.45,0.56,,,150,0.03267973856
4.934640523,0.43,0.89,0.76,,,151,0.03267973856
4.967320261,0.26,0.55,0.29,,,152,0.03267973856
5,0.21,0.63,2,,,153,0.03267973856
5.032679739,0.16,0.04,0.14,,,154,0.03267973856
5.065359477,0.15,0.25,0.39,,,155,0.03267973856
5.098039216,0.07,0.52,2,,,156,0.03267973856
5.130718954,0.27,1.12,2,,,157,0.03267973856
5.163398693,0.27,0.4,0.44,,,158,0.03267973856
5.196078431,0.15,0.31,1.7,,,159,0.03267973856
5.22875817,0.07,0.02,0.01,,,160,0.03267973856
5.261437908,0.32,0.64,0.84,,,161,0.03267973856
5.294117647,0.35,0.79,0.16,,,162,0.03267973856
5.326797386,0.52,0.91,0.11,,,163,0.03267973856
5.359477124,0.12,-0.14,-1.05,,,164,0.03267973856
5.392156863,0.43,0.67,0.36,,,165,0.03267973856
5.424836601,0.07,-0.08,2,,,166,0.03267973856
5.45751634,-0.04,-0.2,0.14,,,167,0.03267973856
5.490196078,0.32,1.56,2,,,168,0.03267973856
5.522875817,0.18,0.22,-1.12,,,169,0.03267973856
5.555555556,0.45,0.86,-0.37,,,170,0.03267973856
5.588235294,0.16,0.18,1.12,,,171,0.03267973856
5.620915033,0.26,0.05,-1.09,,,172,0.03267973856
5.653594771,0.25,0.52,1.63,,,173,0.03267973856
5.68627451,0.55,0.85,-1.17,,,174,0.03267973856
5.718954248,0.4,0.66,0.86,,,175,0.03267973856
5.751633987,0.32,0.68,1.41,,,176,0.03267973856
5.784313725,0.06,0.28,1.38,,,177,0.03267973856
5.816993464,0.27,0.56,0.89,,,178,0.03267973856
5.849673203,0.18,0.47,1.69,,,179,0.03267973856
5.882352941,0.51,1.02,-0.73,,,180,0.03267973856
5.91503268,-0.02,-0.17,-0.41,,,181,0.03267973856
5.947712418,0.23,0.14,-0.41,,,182,0.03267973856
5.980392157,0.13,0.73,1.79,,,183,0.03267973856
6.013071895,0.2,0.05,-0.48,,,184,0.03267973856
6.045751634,0.06,0.24,1.33,,,185,0.03267973856
6.078431373,0.39,0.81,0.36,,,186,0.03267973856
6.111111111,0.21,0.47,0.9,,,187,0.03267973856
6.14379085,0.22,0.61,1.33,,,188,0.03267973856
6.176470588,0.36,0.79,1.95,,,189,0.03267973856
6.209150327,0.05,-0.18,-1.17,,,190,0.03267973856
6.241830065,0.45,1.37,2,,,191,0.03267973856
6.274509804,0.27,0.18,-1.18,,,192,0.03267973856
6.307189542,0.11,0.46,1.81,,,193,0.03267973856
6.339869281,0.36,0.62,0.28,,,194,0.03267973856
6.37254902,0.37,0.31,0.23,,,195,0.03267973856
6.405228758,0.23,0.42,1.27,,,196,0.03267973856
6.437908497,0.27,0.09,-0.2,,,197,0.03267973856
6.470588235,0.64,0.96,0.31,,,198,0.03267973856
6.503267974,0.2,0.37,0.85,,,199,0.03267973856
6.535947712,0.21,0.44,1.06,,,200,0.03267973856
6.568627451,0.34,0.28,-0.29,,,201,0.03267973856
6.60130719,0.09,0.27,1,,,202,0.03267973856
6.633986928,0.03,0.41,1.97,,,203,0.03267973856
6.666666667,0.36,0.43,-1.41,,,204,0.03267973856
6.699346405,0.24,0.94,2,,,205,0.03267973856
6.732026144,0.16,0.53,0.89,,,206,0.03267973856
6.764705882,0.12,0.39,1.1,,,207,0.03267973856
6.797385621,-0.17,-0.05,2,,,208,0.03267973856
6.830065359,0.43,0.86,-0.09,,,209,0.03267973856
6.862745098,0.3,0.82,0.96,,,210,0.03267973856
6.895424837,0.25,0.66,2,,,211,0.03267973856
6.928104575,0.02,-0.52,-0.74,,,212,0.03267973856
6.960784314,0.14,0.54,1.4,,,213,0.03267973856
6.993464052,0.49,1.28,0.68,,,214,0.03267973856
7.026143791,0.45,1.28,0.66,,,215,0.03267973856
7.058823529,0.03,-0.52,-1.61,,,216,0.03267973856
7.091503268,0.1,-0.14,0.14,,,217,0.03267973856
7.124183007,0.39,0.84,0.84,,,218,0.03267973856
7.156862745,0.09,0.84,2,,,219,0.03267973856
7.189542484,0.05,0.59,2,,,220,0.03267973856
7.222222222,0.12,0.43,0.71,,,221,0.03267973856
7.254901961,0.45,0.68,-0.74,,,222,0.03267973856
7.287581699,0.12,-0.21,-0.7,,,223,0.03267973856
7.320261438,0.41,0.96,2,,,224,0.03267973856
7.352941176,0.21,0.38,0.07,,,225,0.03267973856
7.385620915,0.19,0.24,-0.52,,,226,0.03267973856
7.418300654,0.21,0.5,0.74,,,227,0.03267973856
7.450980392,0.26,1.03,1.86,,,228,0.03267973856
7.483660131,0.29,0.58,1.41,,,229,0.03267973856
7.516339869,0.27,0.36,-0.09,,,230,0.03267973856
7.549019608,0.17,0.8,2,,,231,0.03267973856
7.581699346,0.37,0.72,-0.01,,,232,0.03267973856
7.614379085,0.11,0.73,2,,,233,0.03267973856
7.647058824,0.18,0.68,0.78,,,234,0.03267973856
7.679738562,-0.08,-0.15,1.14,,,235,0.03267973856
7.712418301,0.18,0.7,2,,,236,0.03267973856
7.745098039,0.32,0.82,0.61,,,237,0.03267973856
7.777777778,0.21,0.52,1.12,,,238,0.03267973856
7.810457516,0.27,0.62,1.92,,,239,0.03267973856
7.843137255,0.19,0.22,0.71,,,240,0.03267973856
7.875816993,0.19,0.51,1.4,,,241,0.03267973856
7.908496732,0.19,0.55,2,,,242,0.03267973856
7.941176471,0.22,0.11,-0.21,,,243,0.03267973856
7.973856209,0.24,0.59,1.12,,,244,0.03267973856
8.006535948,0.23,1.29,2,,,245,0.03267973856
8.039215686,0.29,0.88,-0.51,,,246,0.03267973856
8.071895425,0.26,0.68,2,,,247,0.03267973856
8.104575163,0.27,0.91,2,,,248,0.03267973856
8.137254902,0.2,0.39,0.26,,,249,0.03267973856
8.169934641,-0.08,0.29,2,,,250,0.03267973856
8.202614379,0.41,1.55,2,,,251,0.03267973856
8.235294118,0.25,0.24,-0.98,,,252,0.03267973856
8.267973856,0.05,0.04,1.24,,,253,0.03267973856
8.300653595,0.32,0.95,1.92,,,254,0.03267973856
8.333333333,0.11,0.22,0.84,,,255,0.03267973856
8.366013072,0.32,0.35,0.02,,,256,0.03267973856
8.39869281,0.23,0.32,0,,,257,0.03267973856
8.431372549,0.27,0.73,0.78,,,258,0.03267973856
8.464052288,0.06,-0.2,0.31,,,259,0.03267973856
8.496732026,0.11,0.55,1.34,,,260,0.03267973856
8.529411765,0.3,0.7,-0.27,,,261,0.03267973856
8.562091503,0.02,0.39,2,,,262,0.03267973856
8.594771242,0.12,0.08,-0.58,,,263,0.03267973856
8.62745098,0.06,0.3,1.62,,,264,0.03267973856
8.660130719,0.1,0.16,0.39,,,265,0.03267973856
8.692810458,0.27,0.62,-0.4,,,266,0.03267973856
8.725490196,0.31,0.25,-0.6,,,267,0.03267973856
8.758169935,0.29,0.21,-0.95,,,268,0.03267973856
8.790849673,0.25,0.56,2,,,269,0.03267973856
8.823529412,0.12,0.36,0.47,,,270,0.03267973856
8.85620915,0.12,0.44,0.81,,,271,0.03267973856
8.888888889,0.18,0.06,0.09,,,272,0.03267973856
8.921568627,0.39,0.43,-0.6,,,273,0.03267973856
8.954248366,0.07,0.41,2,,,274,0.03267973856
8.986928105,0.15,0.54,1.43,,,275,0.03267973856
9.019607843,0.15,0.39,0.18,,,276,0.03267973856
9.052287582,0.29,0.43,0.44,,,277,0.03267973856
9.08496732,0.2,0.16,-1.2,,,278,0.03267973856
9.117647059,0.09,0.38,1.57,,,279,0.03267973856
9.150326797,0.23,0.47,1.25,,,280,0.03267973856
9.183006536,0.22,0.49,0.14,,,281,0.03267973856
9.215686275,0.36,0.57,0.02,,,282,0.03267973856
9.248366013,0.25,0.45,0.94,,,283,0.03267973856
9.281045752,-0.05,0.07,2,,,284,0.03267973856
9.31372549,0.05,0.05,0.82,,,285,0.03267973856
9.346405229,0.29,0.73,0.65,,,286,0.03267973856
9.379084967,0.37,0.52,0.24,,,287,0.03267973856
9.411764706,0.39,0.82,0.57,,,288,0.03267973856
9.444444444,0.18,0.43,0.9,,,289,0.03267973856
9.477124183,0.32,1.15,1.64,,,290,0.03267973856
9.509803922,0.12,0.38,1.89,,,291,0.03267973856
9.54248366,0.33,0.66,0.99,,,292,0.03267973856
9.575163399,0.15,0.96,1.89,,,293,0.03267973856
9.607843137,0.1,0.7,2,,,294,0.03267973856
9.640522876,0.14,0.14,0.8,,,295,0.03267973856
9.673202614,0.1,0.25,0.82,,,296,0.03267973856
9.705882353,0.43,0.96,-0.57,,,297,0.03267973856
9.738562092,0.32,0.7,2,,,298,0.03267973856
9.77124183,0.37,1.06,1.38,,,299,0.03267973856
9.803921569,0.26,0.2,0.54,,,300,0.03267973856
9.836601307,0.34,0.54,0.39,,,301,0.03267973856
9.869281046,0.34,0.53,-0.61,,,302,0.03267973856
9.901960784,0.02,0.28,2,,,303,0.03267973856
9.934640523,0.1,0.21,0.09,,,304,0.03267973856
9.967320261,0.17,0.34,-0.57,,,305,0.03267973856
10,0.12,-0.07,-0.73,,,306,0.03267973856
10.03267974,0.33,0.96,1.58,,,307,0.03267973856
10.06535948,0.56,0.83,-0.91,,,308,0.03267973856
10.09803922,0.17,0.38,1.27,,,309,0.03267973856
10.13071895,0.28,0.62,0.46,,,310,0.03267973856
10.16339869,0.24,0.67,0.45,,,311,0.03267973856
10.19607843,0.26,0.82,0.94,,,312,0.03267973856
10.22875817,0.27,0.38,0.53,,,313,0.03267973856
10.26143791,0.22,0.63,1.95,,,314,0.03267973856
10.29411765,0.04,-0.16,0.17,,,315,0.03267973856
10.32679739,0.06,-0.05,0.48,,,316,0.03267973856
10.35947712,0.31,0.09,-2,,,317,0.03267973856
10.39215686,0.22,0.5,2,,,318,0.03267973856
10.4248366,0.38,0.66,-0.48,,,319,0.03267973856
10.45751634,0.36,0.57,0.92,,,320,0.03267973856
10.49019608,0.32,0.45,-0.06,,,321,0.03267973856
10.52287582,0.3,0.4,-0.24,,,322,0.03267973856
10.55555556,0.09,0.71,2,,,323,0.03267973856
10.58823529,0.12,0.11,0,,,324,0.03267973856
10.62091503,0.32,1.31,2,,,325,0.03267973856
10.65359477,0.33,0.88,-0.04,,,326,0.03267973856
10.68627451,0.19,-0.07,-0.37,,,327,0.03267973856
10.71895425,0.16,0.34,1.5,,,328,0.03267973856
10.75163399,0.22,0.64,0.75,,,329,0.03267973856
10.78431373,0.12,0.18,1.13,,,330,0.03267973856
10.81699346,0.28,0.76,0.64,,,331,0.03267973856
10.8496732,0.48,0.85,0,,,332,0.03267973856
10.88235294,0.18,-0.09,-1.48,,,333,0.03267973856
10.91503268,0.19,0.47,-0.25,,,334,0.03267973856
10.94771242,0.14,-0.06,-0.18,,,335,0.03267973856
10.98039216,0.37,0.48,-0.17,,,336,0.03267973856
11.0130719,0.17,-0.02,0.33,,,337,0.03267973856
11.04575163,0.17,0.23,0.71,,,338,0.03267973856
11.07843137,0.2,0.07,-0.32,,,339,0.03267973856
11.11111111,0.13,0.13,0.09,,,340,0.03267973856
11.14379085,0.11,0.13,1.7,,,341,0.03267973856
11.17647059,0.28,0.46,0.61,,,342,0.03267973856
11.20915033,0.23,0.35,1.43,,,343,0.03267973856
11.24183007,0.35,0.23,-1.37,,,344,0.03267973856
11.2745098,0.13,0.53,1.64,,,345,0.03267973856
11.30718954,0.22,0.18,-0.55,,,346,0.03267973856
11.33986928,0.43,1.25,2,,,347,0.03267973856
11.37254902,0.48,1.23,0.57,,,348,0.03267973856
11.40522876,0.25,0.91,2,,,349,0.03267973856
11.4379085,0.02,-0.26,-0.31,,,350,0.03267973856
11.47058824,0.3,0.73,0.97,,,351,0.03267973856
11.50326797,0.28,0.55,1.15,,,352,0.03267973856
11.53594771,0.32,0.77,0.73,,,353,0.03267973856
11.56862745,0.02,0.39,1.24,,,354,0.03267973856
11.60130719,0.31,0.82,0.76,,,355,0.03267973856
11.63398693,0.43,0.93,0.24,,,356,0.03267973856
11.66666667,0.39,0.75,1.64,,,357,0.03267973856
11.69934641,0.11,0.3,0.09,,,358,0.03267973856
11.73202614,0.24,0.72,0.23,,,359,0.03267973856
11.76470588,0.44,0.77,0.36,,,360,0.03267973856
11.79738562,0.39,0.84,0.99,,,361,0.03267973856
11.83006536,0.21,-0.05,0.12,,,362,0.03267973856
11.8627451,0.16,0.02,0.1,,,363,0.03267973856
11.89542484,0.44,0.94,0.67,,,364,0.03267973856
11.92810458,0.36,0.26,-1.02,,,365,0.03267973856
11.96078431,0.41,1.14,0.56,,,366,0.03267973856
11.99346405,0.36,0.91,1.96,,,367,0.03267973856
12.02614379,0.29,1.08,1.77,,,368,0.03267973856
12.05882353,0.26,0.46,-0.12,,,369,0.03267973856
12.09150327,0.3,0.58,1.9,,,370,0.03267973856
12.12418301,0.42,0.53,-1.57,,,371,0.03267973856
12.15686275,0.28,1.2,2,,,372,0.03267973856
12.18954248,0.3,1.14,2,,,373,0.03267973856
12.22222222,0.27,0.86,1.2,,,374,0.03267973856
12.25490196,0.35,0.48,0.52,,,375,0.03267973856
12.2875817,0.14,0.27,-0.29,,,376,0.03267973856
12.32026144,0.29,0.64,0.66,,,377,0.03267973856
12.35294118,0.25,0.39,0.49,,,378,0.03267973856
12.38562092,0.36,1.05,1.48,,,379,0.03267973856
12.41830065,0.23,0.68,0.92,,,380,0.03267973856
12.45098039,0.34,1.14,1.5,,,381,0.03267973856
12.48366013,0.3,1.36,2,,,382,0.03267973856
12.51633987,0.24,0.21,0.17,,,383,0.03267973856
12.54901961,0.32,0.82,-0.27,,,384,0.03267973856
12.58169935,0.19,0.86,2,,,385,0.03267973856
12.61437908,0.43,1.07,-0.16,,,386,0.03267973856
12.64705882,0.45,0.79,0.64,,,387,0.03267973856
12.67973856,0.3,0.59,1.27,,,388,0.03267973856
12.7124183,0.33,1.18,2,,,389,0.03267973856
12.74509804,0.36,0.84,1.08,,,390,0.03267973856
12.77777778,0.39,0.59,1.91,,,391,0.03267973856
12.81045752,0.37,0.79,0.87,,,392,0.03267973856
12.84313725,0.13,0.59,2,,,393,0.03267973856
12.87581699,0.18,0.23,-0.8,,,394,0.03267973856
12.90849673,0.11,0.37,1.98,,,395,0.03267973856
12.94117647,0.23,0.73,1.05,,,396,0.03267973856
12.97385621,0.33,0.52,0.92,,,397,0.03267973856
13.00653595,0.32,0.86,2,,,398,0.03267973856
13.03921569,0.39,0.99,-0.17,,,399,0.03267973856
13.07189542,0.17,0.09,0.27,,,400,0.03267973856
13.10457516,0.22,-0.19,-2,,,401,0.03267973856
13.1372549,-0.12,-0.24,1.59,,,402,0.03267973856
13.16993464,0.16,0.61,2,,,403,0.03267973856
13.20261438,0.25,0.39,-0.38,,,404,0.03267973856
13.23529412,0.42,0.96,-0.07,,,405,0.03267973856
13.26797386,0.26,0.61,1.02,,,406,0.03267973856
13.30065359,0.31,0.08,-0.75,,,407,0.03267973856
13.33333333,0.22,0.8,-0.04,,,408,0.03267973856
13.36601307,0.27,0.76,0.47,,,409,0.03267973856
13.39869281,0.22,0.42,1.41,,,410,0.03267973856
13.43137255,0.18,0.47,0.68,,,411,0.03267973856
13.46405229,0.48,0.93,0.05,,,412,0.03267973856
13.49673203,0.39,1.13,2,,,413,0.03267973856
13.52941176,0.28,0.61,0.96,,,414,0.03267973856
13.5620915,-0.08,-0.47,-0.92,,,415,0.03267973856
13.59477124,0.3,1.09,0.54,,,416,0.03267973856
13.62745098,0.11,0.16,1.73,,,417,0.03267973856
13.66013072,0.09,0.17,-0.21,,,418,0.03267973856
13.69281046,0.22,0.63,1.53,,,419,0.03267973856
13.7254902,0.41,0.74,-1.01,,,420,0.03267973856
13.75816993,0.25,0.2,0.79,,,421,0.03267973856
13.79084967,0.27,0.25,-0.95,,,422,0.03267973856
13.82352941,0.4,1.2,1.54,,,423,0.03267973856
13.85620915,0.37,0.95,-1.28,,,424,0.03267973856
13.88888889,0.22,0.36,2,,,425,0.03267973856
13.92156863,0.32,0.16,-0.62,,,426,0.03267973856
13.95424837,0.29,0.83,2,,,427,0.03267973856
13.9869281,0.11,0.45,1.94,,,428,0.03267973856
14.01960784,0.27,0.37,1.39,,,429,0.03267973856
14.05228758,0.19,0.62,2,,,430,0.03267973856
14.08496732,0.03,-0.18,-0.28,,,431,0.03267973856
14.11764706,-0.02,-0.43,1,,,432,0.03267973856
14.1503268,0.26,0.52,-0.02,,,433,0.03267973856
14.18300654,0.34,0.43,-0.75,,,434,0.03267973856
14.21568627,0.14,0.7,2,,,435,0.03267973856
14.24836601,0.26,0.55,0.25,,,436,0.03267973856
14.28104575,0.35,0.3,-1.23,,,437,0.03267973856
14.31372549,0.44,1.23,2,,,438,0.03267973856
14.34640523,0.03,0.04,0.04,,,439,0.03267973856
14.37908497,0.33,0.89,1.82,,,440,0.03267973856
14.41176471,0.29,0.66,-0.11,,,441,0.03267973856
14.44444444,0.25,0.88,2,,,442,0.03267973856
14.47712418,-0.09,0.21,1.96,,,443,0.03267973856
14.50980392,0.19,0.59,2,,,444,0.03267973856
14.54248366,0.14,1.05,2,,,445,0.03267973856
14.5751634,0.15,-0.18,-0.18,,,446,0.03267973856
14.60784314,0.44,0.99,0.99,,,447,0.03267973856
14.64052288,0.29,0.7,0.92,,,448,0.03267973856
14.67320261,0.15,0.16,-0.57,,,449,0.03267973856
14.70588235,0.4,1.13,1.86,,,450,0.03267973856
14.73856209,0.13,-0.03,0.95,,,451,0.03267973856
14.77124183,0.13,0.69,1.43,,,452,0.03267973856
14.80392157,0.25,0.47,0,,,453,0.03267973856
14.83660131,-0.05,0.03,2,,,454,0.03267973856
14.86928105,0.33,-0.03,-1.86,,,455,0.03267973856
14.90196078,0.39,0.84,0.55,,,456,0.03267973856
14.93464052,0.19,1.2,2,,,457,0.03267973856
14.96732026,0.35,0.47,-0.51,,,458,0.03267973856
15,0.17,0.32,1.72,,,459,0.03267973856
15.03267974,0.27,0.3,0.17,,,460,0.03267973856
15.06535948,0.01,-0.11,0.17,,,461,0.03267973856
15.09803922,-0.14,-0.55,1.52,,,462,0.03267973856
15.13071895,0.46,0.91,-0.01,,,463,0.03267973856
15.16339869,0.21,0.37,0.79,,,464,0.03267973856
15.19607843,0.05,0.25,0.7,,,465,0.03267973856
15.22875817,0.44,0.96,1.13,,,466,0.03267973856
15.26143791,0.27,0.34,-0.36,,,467,0.03267973856
15.29411765,0.2,0.87,1.43,,,468,0.03267973856
15.32679739,0.07,0.45,1.75,,,469,0.03267973856
15.35947712,0.03,0.33,2,,,470,0.03267973856
15.39215686,0.39,0.84,0.54,,,471,0.03267973856
