time,Xa,Ya,Za,,,,,,,
0.03676470588,-1,0.29,0.07,,,,-1,-0.07,1,0.03676470588
0.07352941176,-0.96,0.24,0.15,,,,-1,-0.15,2,0.03676470588
0.1102941176,-1.06,0.28,0.14,,,,-1,-0.14,3,0.03676470588
0.1470588235,-1,0.29,0.07,,,,-1,-0.07,4,0.03676470588
0.1838235294,-1.19,0.29,0.09,,,,-1,-0.09,5,0.03676470588
0.2205882353,-1.19,0.29,0.09,,,,-1,-0.09,6,0.03676470588
0.2573529412,-1.17,0.19,0.03,,,,-1,-0.03,7,0.03676470588
0.2941176471,-0.96,0.39,0.1,,,,-1,-0.1,8,0.03676470588
0.3308823529,-0.81,0.27,0.11,,,,-1,-0.11,9,0.03676470588
0.3676470588,-1.15,0.36,0.12,,,,-1,-0.12,10,0.03676470588
0.4044117647,-1.01,0.47,0.12,,,,-1,-0.12,11,0.03676470588
0.4411764706,-0.84,0.07,0.06,,,,-1,-0.06,12,0.03676470588
0.4779411765,-1.02,0.36,0.11,,,,-1,-0.11,13,0.03676470588
0.5147058824,-1,0.32,0.06,,,,-1,-0.06,14,0.03676470588
0.5514705882,-0.93,0.4,0.14,,,,-1,-0.14,15,0.03676470588
0.5882352941,-1.14,0.4,0.08,,,,-1,-0.08,16,0.03676470588
0.625,-1,0.38,0.1,,,,-1,-0.1,17,0.03676470588
0.6617647059,-1.11,0.31,0.1,,,,-1,-0.1,18,0.03676470588
0.6985294118,-1.03,0.3,0.04,,,,-1,-0.04,19,0.03676470588
0.7352941176,-0.94,0.3,0.13,,,,-1,-0.13,20,0.03676470588
0.7720588235,-1.13,0.33,0.09,,,,-1,-0.09,21,0.03676470588
0.8088235294,-1.24,0.48,0.11,,,,-1,-0.11,22,0.03676470588
0.8455882353,-1.1,0.4,0.12,,,,-1,-0.12,23,0.03676470588
0.8823529412,-1.17,0.36,0.14,,,,-1,-0.14,24,0.03676470588
0.9191176471,-1.08,0.36,0.02,,,,-1,-0.02,25,0.03676470588
0.9558823529,-0.8,0.37,0.12,,,,-1,-0.12,26,0.03676470588
0.9926470588,-1,0.34,0.05,,,,-1,-0.05,27,0.03676470588
1.029411765,-1.17,0.37,0.13,,,,-1,-0.13,28,0.03676470588
1.066176471,-1.23,0.29,0.02,,,,-1,-0.02,29,0.03676470588
1.102941176,-0.88,0.23,0.12,,,,-1,-0.12,30,0.03676470588
1.139705882,-0.96,0.28,0.05,,,,-1,-0.05,31,0.03676470588
1.176470588,-0.91,0.32,0.08,,,,-1,-0.08,32,0.03676470588
1.213235294,-0.64,0.41,0.09,,,,-1,-0.09,33,0.03676470588
1.25,-1.07,0.35,0.1,,,,-1,-0.1,34,0.03676470588
1.286764706,-1.16,0.31,-0.02,,,,-1,0.02,35,0.03676470588
1.323529412,-1.19,0.46,0.12,,,,-1,-0.12,36,0.03676470588
1.360294118,-0.84,0.24,0.14,,,,-1,-0.14,37,0.03676470588
1.397058824,-1.05,0.23,0.12,,,,-1,-0.12,38,0.03676470588
1.433823529,-0.85,0.21,0.05,,,,-1,-0.05,39,0.03676470588
1.470588235,-1.18,0.41,0.07,,,,-1,-0.07,40,0.03676470588
1.507352941,-0.99,0.31,0.1,,,,-1,-0.1,41,0.03676470588
1.544117647,-1.18,0.38,0.11,,,,-1,-0.11,42,0.03676470588
1.580882353,-0.93,0.36,0.09,,,,-1,-0.09,43,0.03676470588
1.617647059,-1.11,0.31,0.03,,,,-1,-0.03,44,0.03676470588
1.654411765,-0.92,0.37,0.11,,,,-1,-0.11,45,0.03676470588
1.691176471,-1.05,0.31,0.18,,,,-1,-0.18,46,0.03676470588
1.727941176,-0.61,0.34,0.2,,,,-1,-0.2,47,0.03676470588
1.764705882,-1.3,0.33,0.05,,,,-1,-0.05,48,0.03676470588
1.801470588,-0.89,0.29,0.1,,,,-1,-0.1,49,0.03676470588
1.838235294,-1.03,0.24,0.08,,,,-1,-0.08,50,0.03676470588
1.875,-0.93,0.29,0.14,,,,-1,-0.14,51,0.03676470588
1.911764706,-1.11,0.37,0.01,,,,-1,-0.01,52,0.03676470588
1.948529412,-0.76,0.34,0.12,,,,-1,-0.12,53,0.03676470588
1.985294118,-0.94,0.34,0.11,,,,-1,-0.11,54,0.03676470588
2.022058824,-1.02,0.4,0.07,,,,-1,-0.07,55,0.03676470588
2.058823529,-0.92,0.47,0.16,,,,-1,-0.16,56,0.03676470588
2.095588235,-0.88,0.2,0.18,,,,-1,-0.18,57,0.03676470588
2.132352941,-1,0.32,0.09,,,,-1,-0.09,58,0.03676470588
2.169117647,-0.95,0.4,0.06,,,,-1,-0.06,59,0.03676470588
2.205882353,-1.24,0.21,0.05,,,,-1,-0.05,60,0.03676470588
2.242647059,-1.05,0.46,0.05,,,,-1,-0.05,61,0.03676470588
2.279411765,-1.08,0.48,0.11,,,,-1,-0.11,62,0.03676470588
2.316176471,-0.79,0.36,0.14,,,,-1,-0.14,63,0.03676470588
2.352941176,-0.98,0.46,0.16,,,,-1,-0.16,64,0.03676470588
2.389705882,-0.71,0.35,0.14,,,,-1,-0.14,65,0.03676470588
2.426470588,-1.05,0.33,0.12,,,,-1,-0.12,66,0.03676470588
2.463235294,-0.98,0.52,0.11,,,,-1,-0.11,67,0.03676470588
2.5,-1.24,0.6,0.08,,,,-1,-0.08,68,0.03676470588
2.536764706,-0.82,0.22,0.07,,,,-1,-0.07,69,0.03676470588
2.573529412,-0.99,0.32,0.14,,,,-1,-0.14,70,0.03676470588
2.610294118,-1.16,0.27,0.1,,,,-1,-0.1,71,0.03676470588
2.647058824,-0.74,0.38,0.19,,,,-1,-0.19,72,0.03676470588
2.683823529,-1.09,0.32,0.07,,,,-1,-0.07,73,0.03676470588
2.720588235,-0.81,0.27,0.1,,,,-1,-0.1,74,0.03676470588
2.757352941,-1,0.29,0.1,,,,-1,-0.1,75,0.03676470588
2.794117647,-0.75,0.39,0.14,,,,-1,-0.14,76,0.03676470588
2.830882353,-0.86,0.44,0.09,,,,-1,-0.09,77,0.03676470588
2.867647059,-0.89,0.34,0.2,,,,-1,-0.2,78,0.03676470588
2.904411765,-0.85,0.26,0.14,,,,-1,-0.14,79,0.03676470588
2.941176471,-0.76,0.39,0.18,,,,-1,-0.18,80,0.03676470588
2.977941176,-0.97,0.34,0.06,,,,-1,-0.06,81,0.03676470588
3.014705882,-0.68,0.3,0.11,,,,-1,-0.11,82,0.03676470588
3.051470588,-1.26,0.32,0.06,,,,-1,-0.06,83,0.03676470588
3.088235294,-1.04,0.55,0.14,,,,-1,-0.14,84,0.03676470588
3.125,-0.98,0.41,0.08,,,,-1,-0.08,85,0.03676470588
3.161764706,-1.02,0.37,0.11,,,,-1,-0.11,86,0.03676470588
3.198529412,-1.11,0.33,0.06,,,,-1,-0.06,87,0.03676470588
3.235294118,-0.77,0.35,0.11,,,,-1,-0.11,88,0.03676470588
3.272058824,-0.81,0.32,0.13,,,,-1,-0.13,89,0.03676470588
3.308823529,-0.81,0.4,0.13,,,,-1,-0.13,90,0.03676470588
3.345588235,-0.79,0.3,0.09,,,,-1,-0.09,91,0.03676470588
3.382352941,-1.14,0.36,0.11,,,,-1,-0.11,92,0.03676470588
3.419117647,-0.9,0.4,0.12,,,,-1,-0.12,93,0.03676470588
3.455882353,-0.81,0.27,0.09,,,,-1,-0.09,94,0.03676470588
3.492647059,-0.75,0.33,0.08,,,,-1,-0.08,95,0.03676470588
3.529411765,-1.04,0.29,0.14,,,,-1,-0.14,96,0.03676470588
3.566176471,-1.25,0.25,0.1,,,,-1,-0.1,97,0.03676470588
3.602941176,-0.91,0.32,0.07,,,,-1,-0.07,98,0.03676470588
3.639705882,-0.98,0.3,0.08,,,,-1,-0.08,99,0.03676470588
3.676470588,-0.89,0.25,0.05,,,,-1,-0.05,100,0.03676470588
3.713235294,-1.01,0.21,0.04,,,,-1,-0.04,101,0.03676470588
3.75,-1.11,0.39,0.04,,,,-1,-0.04,102,0.03676470588
3.786764706,-1.13,0.43,0.02,,,,-1,-0.02,103,0.03676470588
3.823529412,-0.96,0.39,0.13,,,,-1,-0.13,104,0.03676470588
3.860294118,-1.02,0.35,0.11,,,,-1,-0.11,105,0.03676470588
3.897058824,-0.89,0.3,0.16,,,,-1,-0.16,106,0.03676470588
3.933823529,-0.71,0.47,0.18,,,,-1,-0.18,107,0.03676470588
3.970588235,-0.82,0.29,0.09,,,,-1,-0.09,108,0.03676470588
4.007352941,-0.86,0.24,0.16,,,,-1,-0.16,109,0.03676470588
4.044117647,-0.91,0.32,0.16,,,,-1,-0.16,110,0.03676470588
4.080882353,-0.96,0.27,0.1,,,,-1,-0.1,111,0.03676470588
4.117647059,-1.11,0.34,0.12,,,,-1,-0.12,112,0.03676470588
4.154411765,-0.71,0.31,0.07,,,,-1,-0.07,113,0.03676470588
4.191176471,-1.08,0.36,0.07,,,,-1,-0.07,114,0.03676470588
4.227941176,-1.05,0.43,0.17,,,,-1,-0.17,115,0.03676470588
4.264705882,-1,0.48,0.07,,,,-1,-0.07,116,0.03676470588
4.301470588,-1.15,0.51,0.14,,,,-1,-0.14,117,0.03676470588
4.338235294,-1.16,0.3,0.11,,,,-1,-0.11,118,0.03676470588
4.375,-0.97,0.25,0.12,,,,-1,-0.12,119,0.03676470588
4.411764706,-1.07,0.4,0.16,,,,-1,-0.16,120,0.03676470588
4.448529412,-0.95,0.26,0.16,,,,-1,-0.16,121,0.03676470588
4.485294118,-0.86,0.31,0.15,,,,-1,-0.15,122,0.03676470588
4.522058824,-1.07,0.37,0.14,,,,-1,-0.14,123,0.03676470588
4.558823529,-0.88,0.5,0.12,,,,-1,-0.12,124,0.03676470588
4.595588235,-1.2,0.4,0.07,,,,-1,-0.07,125,0.03676470588
4.632352941,-0.96,0.39,0.11,,,,-1,-0.11,126,0.03676470588
4.669117647,-1.15,0.29,0.1,,,,-1,-0.1,127,0.03676470588
4.705882353,-0.97,0.23,0.07,,,,-1,-0.07,128,0.03676470588
4.742647059,-1.15,0.35,0.11,,,,-1,-0.11,129,0.03676470588
4.779411765,-0.93,0.18,0.1,,,,-1,-0.1,130,0.03676470588
4.816176471,-1.04,0.41,0.12,,,,-1,-0.12,131,0.03676470588
4.852941176,-0.73,0.32,0.14,,,,-1,-0.14,132,0.03676470588
4.889705882,-1.19,0.47,0.27,,,,-1,-0.27,133,0.03676470588
4.926470588,-0.86,0.41,0.19,,,,-1,-0.19,134,0.03676470588
4.963235294,-1.07,0.46,0.07,,,,-1,-0.07,135,0.03676470588
5,-1.08,0.3,0.09,,,,-1,-0.09,136,0.03676470588
5.036764706,-1,0.37,0.12,,,,-1,-0.12,137,0.03676470588
5.073529412,-0.91,0.28,0.11,,,,-1,-0.11,138,0.03676470588
5.110294118,-1.04,0.45,0.08,,,,-1,-0.08,139,0.03676470588
5.147058824,-0.85,0.23,0.14,,,,-1,-0.14,140,0.03676470588
5.183823529,-1,0.24,0.12,,,,-1,-0.12,141,0.03676470588
5.220588235,-0.89,0.29,0.08,,,,-1,-0.08,142,0.03676470588
5.257352941,-0.88,0.43,0.11,,,,-1,-0.11,143,0.03676470588
5.294117647,-1.26,0.45,0.11,,,,-1,-0.11,144,0.03676470588
5.330882353,-1.15,0.42,0.11,,,,-1,-0.11,145,0.03676470588
5.367647059,-1.01,0.55,0.14,,,,-1,-0.14,146,0.03676470588
5.404411765,-1,0.29,0.11,,,,-1,-0.11,147,0.03676470588
5.441176471,-1.01,0.46,0.21,,,,-1,-0.21,148,0.03676470588
5.477941176,-0.97,0.34,0.17,,,,-1,-0.17,149,0.03676470588
5.514705882,-0.89,0.32,0.17,,,,-1,-0.17,150,0.03676470588
5.551470588,-0.92,0.27,0.19,,,,-1,-0.19,151,0.03676470588
5.588235294,-1.16,0.39,0.17,,,,-1,-0.17,152,0.03676470588
5.625,-0.92,0.33,0.06,,,,-1,-0.06,153,0.03676470588
5.661764706,-1,0.41,0.14,,,,-1,-0.14,154,0.03676470588
5.698529412,-0.71,0.31,0.16,,,,-1,-0.16,155,0.03676470588
5.735294118,-0.99,0.35,0.14,,,,-1,-0.14,156,0.03676470588
5.772058824,-0.75,0.32,0.02,,,,-1,-0.02,157,0.03676470588
5.808823529,-1.15,0.24,0.13,,,,-1,-0.13,158,0.03676470588
5.845588235,-1.03,0.34,0.15,,,,-1,-0.15,159,0.03676470588
5.882352941,-0.99,0.45,0.11,,,,-1,-0.11,160,0.03676470588
5.919117647,-1,0.27,0.11,,,,-1,-0.11,161,0.03676470588
5.955882353,-1.05,0.34,0.09,,,,-1,-0.09,162,0.03676470588
