time,Xa,Ya,Za,,,,,,,
0.036900369,-1.03,0.28,0.07,,,,-1,-0.07,1,0.036900369
0.07380073801,-1.06,0.32,0.07,,,,-1,-0.07,2,0.036900369
0.110701107,-0.93,0.39,0.16,,,,-1,-0.16,3,0.036900369
0.147601476,-1.03,0.28,0.07,,,,-1,-0.07,4,0.036900369
0.184501845,-1.06,0.32,0.07,,,,-1,-0.07,5,0.036900369
0.221402214,-0.93,0.39,0.16,,,,-1,-0.16,6,0.036900369
0.258302583,-1.22,0.28,0.07,,,,-1,-0.07,7,0.036900369
0.295202952,-1.22,0.34,0.04,,,,-1,-0.04,8,0.036900369
0.332103321,-1.22,0.34,0.04,,,,-1,-0.04,9,0.036900369
0.36900369,-0.92,0.3,0.06,,,,-1,-0.06,10,0.036900369
0.405904059,-0.95,0.34,0.07,,,,-1,-0.07,11,0.036900369
0.442804428,-1.11,0.25,0.03,,,,-1,-0.03,12,0.036900369
0.479704797,-1.02,0.45,0.12,,,,-1,-0.12,13,0.036900369
0.5166051661,-1.04,0.46,0.16,,,,-1,-0.16,14,0.036900369
0.5535055351,-1.1,0.47,0.11,,,,-1,-0.11,15,0.036900369
0.5904059041,-0.81,0.33,0.05,,,,-1,-0.05,16,0.036900369
0.6273062731,-1.22,0.41,0.02,,,,-1,-0.02,17,0.036900369
0.6642066421,-0.84,0.39,0.09,,,,-1,-0.09,18,0.036900369
0.7011070111,-1.07,0.28,0.08,,,,-1,-0.08,19,0.036900369
0.7380073801,-0.96,0.39,0.12,,,,-1,-0.12,20,0.036900369
0.7749077491,-0.86,0.42,0.11,,,,-1,-0.11,21,0.036900369
0.8118081181,-1.06,0.28,0.04,,,,-1,-0.04,22,0.036900369
0.8487084871,-0.95,0.36,0.11,,,,-1,-0.11,23,0.036900369
0.8856088561,-1.2,0.48,0.12,,,,-1,-0.12,24,0.036900369
0.9225092251,-0.9,0.36,0.09,,,,-1,-0.09,25,0.036900369
0.9594095941,-1.36,0.37,0.05,,,,-1,-0.05,26,0.036900369
0.9963099631,-0.95,0.27,0.03,,,,-1,-0.03,27,0.036900369
1.033210332,-0.84,0.37,0.11,,,,-1,-0.11,28,0.036900369
1.070110701,-0.88,0.27,0.09,,,,-1,-0.09,29,0.036900369
1.10701107,-1.09,0.44,0.11,,,,-1,-0.11,30,0.036900369
1.143911439,-0.89,0.37,0.11,,,,-1,-0.11,31,0.036900369
1.180811808,-1.01,0.37,0.08,,,,-1,-0.08,32,0.036900369
1.217712177,-1.22,0.41,0.09,,,,-1,-0.09,33,0.036900369
1.254612546,-0.8,0.39,0.15,,,,-1,-0.15,34,0.036900369
1.291512915,-1.1,0.38,0.1,,,,-1,-0.1,35,0.036900369
1.328413284,-0.89,0.44,0.11,,,,-1,-0.11,36,0.036900369
1.365313653,-1.04,0.26,0.11,,,,-1,-0.11,37,0.036900369
1.402214022,-0.96,0.32,0.11,,,,-1,-0.11,38,0.036900369
1.439114391,-0.92,0.34,0.16,,,,-1,-0.16,39,0.036900369
1.47601476,-0.77,0.23,0.13,,,,-1,-0.13,40,0.036900369
1.512915129,-1.11,0.45,0.14,,,,-1,-0.14,41,0.036900369
1.549815498,-1.01,0.34,0.12,,,,-1,-0.12,42,0.036900369
1.586715867,-0.95,0.37,0.11,,,,-1,-0.11,43,0.036900369
1.623616236,-0.99,0.49,0.12,,,,-1,-0.12,44,0.036900369
1.660516605,-1.19,0.39,0.08,,,,-1,-0.08,45,0.036900369
1.697416974,-0.82,0.37,0.17,,,,-1,-0.17,46,0.036900369
1.734317343,-1.07,0.4,0.09,,,,-1,-0.09,47,0.036900369
1.771217712,-0.89,0.42,0.15,,,,-1,-0.15,48,0.036900369
1.808118081,-1.09,0.32,0.11,,,,-1,-0.11,49,0.036900369
1.84501845,-1.12,0.44,0.07,,,,-1,-0.07,50,0.036900369
1.881918819,-1.04,0.29,0.12,,,,-1,-0.12,51,0.036900369
1.918819188,-0.82,0.46,0.09,,,,-1,-0.09,52,0.036900369
1.955719557,-1.03,0.47,0.12,,,,-1,-0.12,53,0.036900369
1.992619926,-0.98,0.31,0.06,,,,-1,-0.06,54,0.036900369
2.029520295,-1.08,0.5,0.08,,,,-1,-0.08,55,0.036900369
2.066420664,-1.23,0.46,0.04,,,,-1,-0.04,56,0.036900369
2.103321033,-0.99,0.42,0.09,,,,-1,-0.09,57,0.036900369
2.140221402,-1.04,0.45,0.11,,,,-1,-0.11,58,0.036900369
2.177121771,-1,0.34,0.11,,,,-1,-0.11,59,0.036900369
2.21402214,-0.86,0.36,0.07,,,,-1,-0.07,60,0.036900369
2.250922509,-0.93,0.44,0.08,,,,-1,-0.08,61,0.036900369
2.287822878,-1.11,0.21,0.02,,,,-1,-0.02,62,0.036900369
2.324723247,-1.15,0.54,0.18,,,,-1,-0.18,63,0.036900369
2.361623616,-1.01,0.33,0.09,,,,-1,-0.09,64,0.036900369
2.398523985,-1.12,0.45,0.1,,,,-1,-0.1,65,0.036900369
2.435424354,-1.01,0.32,0.1,,,,-1,-0.1,66,0.036900369
2.472324723,-1.03,0.3,0.09,,,,-1,-0.09,67,0.036900369
2.509225092,-0.97,0.43,0.03,,,,-1,-0.03,68,0.036900369
2.546125461,-1.05,0.46,0.08,,,,-1,-0.08,69,0.036900369
2.58302583,-0.92,0.27,0.06,,,,-1,-0.06,70,0.036900369
2.619926199,-1,0.3,0.08,,,,-1,-0.08,71,0.036900369
2.656826568,-0.88,0.37,0.15,,,,-1,-0.15,72,0.036900369
2.693726937,-0.96,0.33,0.14,,,,-1,-0.14,73,0.036900369
2.730627306,-0.84,0.18,0.08,,,,-1,-0.08,74,0.036900369
2.767527675,-0.97,0.25,0.11,,,,-1,-0.11,75,0.036900369
2.804428044,-1.04,0.47,0.08,,,,-1,-0.08,76,0.036900369
2.841328413,-1.02,0.31,0,,,,-1,0,77,0.036900369
2.878228782,-0.87,0.26,0.11,,,,-1,-0.11,78,0.036900369
2.915129151,-0.74,0.37,0.13,,,,-1,-0.13,79,0.036900369
2.95202952,-1.17,0.4,0.1,,,,-1,-0.1,80,0.036900369
2.988929889,-0.76,0.34,0.09,,,,-1,-0.09,81,0.036900369
3.025830258,-0.98,0.38,0.05,,,,-1,-0.05,82,0.036900369
3.062730627,-0.93,0.41,0.11,,,,-1,-0.11,83,0.036900369
3.099630996,-1.07,0.29,0.09,,,,-1,-0.09,84,0.036900369
3.136531365,-0.97,0.37,0.1,,,,-1,-0.1,85,0.036900369
3.173431734,-1.13,0.26,0.1,,,,-1,-0.1,86,0.036900369
3.210332103,-0.97,0.26,0.01,,,,-1,-0.01,87,0.036900369
3.247232472,-0.91,0.25,0.01,,,,-1,-0.01,88,0.036900369
3.284132841,-0.91,0.27,0.15,,,,-1,-0.15,89,0.036900369
3.32103321,-0.98,0.24,0.1,,,,-1,-0.1,90,0.036900369
3.357933579,-0.88,0.41,0.07,,,,-1,-0.07,91,0.036900369
3.394833948,-1.11,0.34,0.11,,,,-1,-0.11,92,0.036900369
3.431734317,-0.98,0.36,0.07,,,,-1,-0.07,93,0.036900369
3.468634686,-0.91,0.22,0.13,,,,-1,-0.13,94,0.036900369
3.505535055,-0.89,0.5,0.18,,,,-1,-0.18,95,0.036900369
3.542435424,-1.15,0.27,0.03,,,,-1,-0.03,96,0.036900369
3.579335793,-1.06,0.39,0.09,,,,-1,-0.09,97,0.036900369
3.616236162,-1.16,0.27,0.13,,,,-1,-0.13,98,0.036900369
3.653136531,-0.88,0.44,0.14,,,,-1,-0.14,99,0.036900369
3.6900369,-0.94,0.46,0.13,,,,-1,-0.13,100,0.036900369
3.726937269,-0.89,0.4,0.09,,,,-1,-0.09,101,0.036900369
3.763837638,-0.87,0.36,0.09,,,,-1,-0.09,102,0.036900369
3.800738007,-1.12,0.34,0.09,,,,-1,-0.09,103,0.036900369
3.837638376,-1.12,0.24,0.04,,,,-1,-0.04,104,0.036900369
3.874538745,-0.86,0.24,0.09,,,,-1,-0.09,105,0.036900369
3.911439114,-0.84,0.32,0.09,,,,-1,-0.09,106,0.036900369
3.948339483,-0.92,0.2,0.07,,,,-1,-0.07,107,0.036900369
3.985239852,-0.99,0.32,0.08,,,,-1,-0.08,108,0.036900369
4.022140221,-0.94,0.33,0.13,,,,-1,-0.13,109,0.036900369
4.05904059,-1.04,0.39,0.12,,,,-1,-0.12,110,0.036900369
4.095940959,-0.86,0.37,0.08,,,,-1,-0.08,111,0.036900369
