time,Xa,Ya,Za,,,,
0.03229278794,0.02,0.24,0.88,,,1,0.03229278794
0.06458557589,0.02,0.25,0.89,,,2,0.03229278794
0.09687836383,0.02,0.24,0.96,,,3,0.03229278794
0.1291711518,0.02,0.23,0.91,,,4,0.03229278794
0.1614639397,0.02,0.24,0.9,,,5,0.03229278794
0.1937567277,0.02,0.21,0.79,,,6,0.03229278794
0.2260495156,0.02,0.23,0.85,,,7,0.03229278794
0.2583423036,0.02,0.22,0.8,,,8,0.03229278794
0.2906350915,0.02,0.21,0.82,,,9,0.03229278794
0.3229278794,0.02,0.22,0.8,,,10,0.03229278794
0.3552206674,0.02,0.24,0.91,,,11,0.03229278794
0.3875134553,0.02,0.24,0.87,,,12,0.03229278794
0.4198062433,0.02,0.24,0.89,,,13,0.03229278794
0.4520990312,0.02,0.23,0.86,,,14,0.03229278794
0.4843918192,0.02,0.23,0.86,,,15,0.03229278794
0.5166846071,0.01,0.23,0.9,,,16,0.03229278794
0.548977395,0.02,0.22,0.83,,,17,0.03229278794
0.581270183,0.01,0.23,0.87,,,18,0.03229278794
0.6135629709,0.02,0.21,0.8,,,19,0.03229278794
0.6458557589,0.01,0.21,0.83,,,20,0.03229278794
0.6781485468,0.02,0.22,0.86,,,21,0.03229278794
0.7104413348,0.02,0.24,0.88,,,22,0.03229278794
0.7427341227,0.01,0.24,0.91,,,23,0.03229278794
0.7750269107,0.03,0.25,0.89,,,24,0.03229278794
0.8073196986,0.02,0.25,0.87,,,25,0.03229278794
0.8396124865,0.02,0.25,0.83,,,26,0.03229278794
0.8719052745,0.02,0.24,0.81,,,27,0.03229278794
0.9041980624,0.02,0.23,0.84,,,28,0.03229278794
0.9364908504,0.01,0.22,0.86,,,29,0.03229278794
0.9687836383,0.02,0.23,0.89,,,30,0.03229278794
1.001076426,0.02,0.23,0.88,,,31,0.03229278794
1.033369214,0.02,0.25,0.89,,,32,0.03229278794
1.065662002,0.02,0.24,0.88,,,33,0.03229278794
1.09795479,0.02,0.23,0.85,,,34,0.03229278794
1.130247578,0.02,0.23,0.84,,,35,0.03229278794
1.162540366,0.02,0.23,0.9,,,36,0.03229278794
1.194833154,0.01,0.21,0.84,,,37,0.03229278794
1.227125942,0.01,0.23,0.87,,,38,0.03229278794
1.25941873,0.01,0.21,0.82,,,39,0.03229278794
1.291711518,0.02,0.23,0.87,,,40,0.03229278794
1.324004306,0.02,0.24,0.9,,,41,0.03229278794
1.356297094,0.02,0.25,0.89,,,42,0.03229278794
1.388589882,0.02,0.25,0.91,,,43,0.03229278794
1.42088267,0.02,0.23,0.85,,,44,0.03229278794
1.453175457,0.02,0.22,0.83,,,45,0.03229278794
1.485468245,0.02,0.23,0.78,,,46,0.03229278794
1.517761033,0.02,0.22,0.79,,,47,0.03229278794
1.550053821,0.02,0.23,0.86,,,48,0.03229278794
1.582346609,0.01,0.24,0.9,,,49,0.03229278794
1.614639397,0.02,0.24,0.9,,,50,0.03229278794
1.646932185,0.02,0.25,0.89,,,51,0.03229278794
1.679224973,0.02,0.24,0.88,,,52,0.03229278794
1.711517761,0.01,0.24,0.91,,,53,0.03229278794
1.743810549,0.02,0.23,0.92,,,54,0.03229278794
1.776103337,0.01,0.23,0.84,,,55,0.03229278794
1.808396125,0.01,0.23,0.85,,,56,0.03229278794
1.840688913,0.02,0.22,0.77,,,57,0.03229278794
1.872981701,0.02,0.24,0.83,,,58,0.03229278794
1.905274489,0.02,0.23,0.78,,,59,0.03229278794
1.937567277,0.03,0.27,0.96,,,60,0.03229278794
1.969860065,0.02,0.25,0.91,,,61,0.03229278794
2.002152853,0.02,0.25,0.91,,,62,0.03229278794
2.03444564,0.02,0.23,0.87,,,63,0.03229278794
2.066738428,0.01,0.21,0.77,,,64,0.03229278794
2.099031216,0.02,0.21,0.79,,,65,0.03229278794
2.131324004,0.02,0.23,0.86,,,66,0.03229278794
2.163616792,0.02,0.24,0.85,,,67,0.03229278794
2.19590958,0.02,0.23,0.84,,,68,0.03229278794
2.228202368,0.02,0.25,0.91,,,69,0.03229278794
2.260495156,0.03,0.25,0.83,,,70,0.03229278794
2.292787944,0.02,0.24,0.89,,,71,0.03229278794
2.325080732,0.02,0.24,0.89,,,72,0.03229278794
2.35737352,0.02,0.25,0.87,,,73,0.03229278794
2.389666308,0.01,0.23,0.83,,,74,0.03229278794
2.421959096,0.02,0.21,0.79,,,75,0.03229278794
2.454251884,0.02,0.23,0.86,,,76,0.03229278794
2.486544672,0.02,0.21,0.84,,,77,0.03229278794
2.51883746,0.02,0.24,0.86,,,78,0.03229278794
2.551130248,0.02,0.24,0.91,,,79,0.03229278794
2.583423036,0.01,0.24,0.89,,,80,0.03229278794
2.615715823,0.02,0.21,0.82,,,81,0.03229278794
2.648008611,0.02,0.24,0.83,,,82,0.03229278794
2.680301399,0.02,0.21,0.75,,,83,0.03229278794
2.712594187,0.02,0.22,0.8,,,84,0.03229278794
2.744886975,0.02,0.24,0.85,,,85,0.03229278794
2.777179763,0.02,0.24,0.86,,,86,0.03229278794
2.809472551,0.02,0.25,0.9,,,87,0.03229278794
2.841765339,0.02,0.23,0.87,,,88,0.03229278794
2.874058127,0.02,0.23,0.84,,,89,0.03229278794
2.906350915,0.02,0.24,0.91,,,90,0.03229278794
2.938643703,0.02,0.24,0.89,,,91,0.03229278794
2.970936491,0.01,0.23,0.89,,,92,0.03229278794
3.003229279,0.02,0.22,0.8,,,93,0.03229278794
3.035522067,0.02,0.22,0.78,,,94,0.03229278794
3.067814855,0.02,0.23,0.8,,,95,0.03229278794
3.100107643,0.02,0.23,0.82,,,96,0.03229278794
3.132400431,0.02,0.25,0.94,,,97,0.03229278794
3.164693219,0.02,0.25,0.89,,,98,0.03229278794
3.196986006,0.03,0.25,0.91,,,99,0.03229278794
3.229278794,0.02,0.23,0.83,,,100,0.03229278794
3.261571582,0.02,0.21,0.77,,,101,0.03229278794
3.29386437,0.02,0.22,0.83,,,102,0.03229278794
3.326157158,0.01,0.23,0.85,,,103,0.03229278794
3.358449946,0.02,0.22,0.85,,,104,0.03229278794
3.390742734,0.02,0.23,0.86,,,105,0.03229278794
3.423035522,0.02,0.23,0.88,,,106,0.03229278794
3.45532831,0.02,0.24,0.87,,,107,0.03229278794
3.487621098,0.02,0.23,0.9,,,108,0.03229278794
3.519913886,0.02,0.23,0.88,,,109,0.03229278794
3.552206674,0.02,0.23,0.93,,,110,0.03229278794
3.584499462,0.02,0.22,0.8,,,111,0.03229278794
3.61679225,0.02,0.23,0.84,,,112,0.03229278794
3.649085038,0.02,0.22,0.82,,,113,0.03229278794
3.681377826,0.02,0.23,0.83,,,114,0.03229278794
3.713670614,0.02,0.24,0.87,,,115,0.03229278794
3.745963402,0.02,0.24,0.89,,,116,0.03229278794
3.778256189,0.02,0.23,0.85,,,117,0.03229278794
3.810548977,0.02,0.24,0.85,,,118,0.03229278794
3.842841765,0.01,0.21,0.79,,,119,0.03229278794
3.875134553,0.01,0.21,0.82,,,120,0.03229278794
3.907427341,0.02,0.23,0.85,,,121,0.03229278794
3.939720129,0.02,0.22,0.82,,,122,0.03229278794
3.972012917,0.02,0.23,0.86,,,123,0.03229278794
4.004305705,0.02,0.23,0.89,,,124,0.03229278794
4.036598493,0.02,0.23,0.89,,,125,0.03229278794
4.068891281,0.02,0.24,0.89,,,126,0.03229278794
4.101184069,0.02,0.24,0.87,,,127,0.03229278794
4.133476857,0.02,0.23,0.89,,,128,0.03229278794
4.165769645,0.02,0.22,0.85,,,129,0.03229278794
4.198062433,0.02,0.21,0.79,,,130,0.03229278794
4.230355221,0.02,0.21,0.78,,,131,0.03229278794
4.262648009,0.02,0.2,0.78,,,132,0.03229278794
4.294940797,0.02,0.23,0.85,,,133,0.03229278794
4.327233584,0.02,0.25,0.93,,,134,0.03229278794
4.359526372,0.02,0.25,0.95,,,135,0.03229278794
4.39181916,0.02,0.25,0.95,,,136,0.03229278794
4.424111948,0.02,0.24,0.9,,,137,0.03229278794
4.456404736,0.02,0.22,0.77,,,138,0.03229278794
4.488697524,0.02,0.21,0.75,,,139,0.03229278794
4.520990312,0.02,0.22,0.86,,,140,0.03229278794
4.5532831,0.01,0.21,0.8,,,141,0.03229278794
4.585575888,0.01,0.23,0.89,,,142,0.03229278794
4.617868676,0.02,0.23,0.86,,,143,0.03229278794
4.650161464,0.02,0.23,0.89,,,144,0.03229278794
4.682454252,0.02,0.24,0.88,,,145,0.03229278794
4.71474704,0.02,0.23,0.93,,,146,0.03229278794
4.747039828,0.01,0.23,0.88,,,147,0.03229278794
4.779332616,0.01,0.22,0.84,,,148,0.03229278794
4.811625404,0.02,0.22,0.82,,,149,0.03229278794
4.843918192,0.02,0.23,0.78,,,150,0.03229278794
4.87621098,0.01,0.22,0.86,,,151,0.03229278794
4.908503767,0.02,0.23,0.84,,,152,0.03229278794
4.940796555,0.02,0.24,0.89,,,153,0.03229278794
4.973089343,0.02,0.25,0.93,,,154,0.03229278794
5.005382131,0.02,0.24,0.89,,,155,0.03229278794
5.037674919,0.02,0.25,0.89,,,156,0.03229278794
5.069967707,0.02,0.22,0.85,,,157,0.03229278794
5.102260495,0.02,0.22,0.8,,,158,0.03229278794
5.134553283,0.02,0.23,0.8,,,159,0.03229278794
5.166846071,0.02,0.24,0.86,,,160,0.03229278794
5.199138859,0.01,0.23,0.86,,,161,0.03229278794
5.231431647,0.02,0.24,0.91,,,162,0.03229278794
5.263724435,0.02,0.25,0.91,,,163,0.03229278794
5.296017223,0.01,0.23,0.89,,,164,0.03229278794
5.328310011,0.02,0.22,0.83,,,165,0.03229278794
5.360602799,0.02,0.23,0.9,,,166,0.03229278794
5.392895587,0.02,0.22,0.82,,,167,0.03229278794
5.425188375,0.01,0.21,0.86,,,168,0.03229278794
5.457481163,0.02,0.22,0.82,,,169,0.03229278794
5.48977395,0.03,0.24,0.8,,,170,0.03229278794
5.522066738,0.04,0.25,0.84,,,171,0.03229278794
5.554359526,0.04,0.25,0.8,,,172,0.03229278794
5.586652314,0.02,0.25,0.87,,,173,0.03229278794
5.618945102,0.02,0.23,0.91,,,174,0.03229278794
5.65123789,0.02,0.23,0.82,,,175,0.03229278794
5.683530678,0.02,0.23,0.8,,,176,0.03229278794
5.715823466,0.03,0.23,0.81,,,177,0.03229278794
5.748116254,0.03,0.25,0.79,,,178,0.03229278794
5.780409042,0.02,0.22,0.85,,,179,0.03229278794
5.81270183,0.01,0.23,0.91,,,180,0.03229278794
5.844994618,0.02,0.24,0.88,,,181,0.03229278794
5.877287406,0.02,0.25,0.92,,,182,0.03229278794
5.909580194,0.02,0.24,0.89,,,183,0.03229278794
5.941872982,0.02,0.24,0.86,,,184,0.03229278794
5.97416577,0.02,0.23,0.82,,,185,0.03229278794
6.006458558,0.01,0.22,0.85,,,186,0.03229278794
6.038751346,0.02,0.22,0.83,,,187,0.03229278794
6.071044133,0.02,0.23,0.85,,,188,0.03229278794
6.103336921,0.01,0.21,0.8,,,189,0.03229278794
6.135629709,0.02,0.23,0.82,,,190,0.03229278794
6.167922497,0.02,0.24,0.9,,,191,0.03229278794
6.200215285,0.02,0.24,0.87,,,192,0.03229278794
6.232508073,0.02,0.24,0.95,,,193,0.03229278794
6.264800861,0.01,0.24,0.93,,,194,0.03229278794
6.297093649,0.01,0.21,0.82,,,195,0.03229278794
6.329386437,0.02,0.21,0.81,,,196,0.03229278794
6.361679225,0.02,0.22,0.83,,,197,0.03229278794
6.393972013,0.02,0.21,0.84,,,198,0.03229278794
6.426264801,0.01,0.22,0.89,,,199,0.03229278794
6.458557589,0.01,0.22,0.92,,,200,0.03229278794
6.490850377,0.02,0.23,0.91,,,201,0.03229278794
6.523143165,0.01,0.23,0.89,,,202,0.03229278794
6.555435953,0.02,0.24,0.93,,,203,0.03229278794
6.587728741,0.02,0.24,0.91,,,204,0.03229278794
6.620021529,0.01,0.22,0.87,,,205,0.03229278794
6.652314316,0.01,0.23,0.84,,,206,0.03229278794
6.684607104,0.02,0.23,0.81,,,207,0.03229278794
6.716899892,0.02,0.22,0.79,,,208,0.03229278794
6.74919268,0.03,0.24,0.84,,,209,0.03229278794
6.781485468,0.03,0.25,0.87,,,210,0.03229278794
6.813778256,0.01,0.23,0.9,,,211,0.03229278794
6.846071044,0.02,0.23,0.93,,,212,0.03229278794
6.878363832,0.01,0.23,0.91,,,213,0.03229278794
6.91065662,0.02,0.22,0.89,,,214,0.03229278794
6.942949408,0.02,0.24,0.88,,,215,0.03229278794
6.975242196,0.02,0.23,0.82,,,216,0.03229278794
7.007534984,0.02,0.23,0.86,,,217,0.03229278794
7.039827772,0.01,0.23,0.83,,,218,0.03229278794
7.07212056,0.02,0.24,0.86,,,219,0.03229278794
7.104413348,0.02,0.23,0.79,,,220,0.03229278794
7.136706136,0.02,0.23,0.82,,,221,0.03229278794
7.168998924,0.03,0.25,0.85,,,222,0.03229278794
7.201291712,0.01,0.24,0.94,,,223,0.03229278794
7.233584499,0.01,0.23,0.91,,,224,0.03229278794
7.265877287,0.01,0.24,0.94,,,225,0.03229278794
7.298170075,0.01,0.23,0.88,,,226,0.03229278794
7.330462863,0.01,0.2,0.83,,,227,0.03229278794
7.362755651,0.01,0.21,0.8,,,228,0.03229278794
7.395048439,0.02,0.21,0.83,,,229,0.03229278794
7.427341227,0.01,0.22,0.91,,,230,0.03229278794
7.459634015,0.01,0.22,0.84,,,231,0.03229278794
7.491926803,0.02,0.25,0.9,,,232,0.03229278794
7.524219591,0.02,0.24,0.84,,,233,0.03229278794
7.556512379,0.02,0.24,0.86,,,234,0.03229278794
7.588805167,0.02,0.23,0.79,,,235,0.03229278794
7.621097955,0.02,0.24,0.89,,,236,0.03229278794
7.653390743,0.02,0.24,0.88,,,237,0.03229278794
7.685683531,0.02,0.23,0.86,,,238,0.03229278794
7.717976319,0.02,0.25,0.88,,,239,0.03229278794
7.750269107,0.02,0.22,0.79,,,240,0.03229278794
7.782561895,0.02,0.22,0.8,,,241,0.03229278794
7.814854682,0.02,0.22,0.8,,,242,0.03229278794
7.84714747,0.02,0.23,0.88,,,243,0.03229278794
7.879440258,0.02,0.23,0.91,,,244,0.03229278794
7.911733046,0.01,0.25,0.95,,,245,0.03229278794
7.944025834,0.02,0.25,0.9,,,246,0.03229278794
7.976318622,0.03,0.24,0.87,,,247,0.03229278794
8.00861141,0.02,0.22,0.82,,,248,0.03229278794
8.040904198,0.02,0.23,0.84,,,249,0.03229278794
8.073196986,0.01,0.23,0.86,,,250,0.03229278794
8.105489774,0.02,0.21,0.84,,,251,0.03229278794
8.137782562,0.02,0.23,0.85,,,252,0.03229278794
8.17007535,0.02,0.22,0.82,,,253,0.03229278794
8.202368138,0.03,0.25,0.89,,,254,0.03229278794
8.234660926,0.02,0.23,0.83,,,255,0.03229278794
8.266953714,0.01,0.24,0.93,,,256,0.03229278794
8.299246502,0.01,0.23,0.9,,,257,0.03229278794
8.33153929,0.02,0.23,0.87,,,258,0.03229278794
8.363832078,0.02,0.22,0.84,,,259,0.03229278794
8.396124865,0.01,0.22,0.8,,,260,0.03229278794
8.428417653,0.02,0.21,0.75,,,261,0.03229278794
8.460710441,0.01,0.21,0.81,,,262,0.03229278794
8.493003229,0.01,0.23,0.88,,,263,0.03229278794
8.525296017,0.02,0.24,0.88,,,264,0.03229278794
8.557588805,0.02,0.24,0.91,,,265,0.03229278794
8.589881593,0.02,0.24,0.89,,,266,0.03229278794
8.622174381,0.02,0.24,0.91,,,267,0.03229278794
8.654467169,0.02,0.24,0.89,,,268,0.03229278794
8.686759957,0.02,0.23,0.85,,,269,0.03229278794
8.719052745,0.02,0.22,0.84,,,270,0.03229278794
8.751345533,0.03,0.24,0.88,,,271,0.03229278794
8.783638321,0.01,0.22,0.81,,,272,0.03229278794
8.815931109,0.02,0.21,0.79,,,273,0.03229278794
8.848223897,0.02,0.22,0.77,,,274,0.03229278794
8.880516685,0.02,0.23,0.81,,,275,0.03229278794
8.912809473,0.02,0.23,0.87,,,276,0.03229278794
8.94510226,0.02,0.25,0.95,,,277,0.03229278794
8.977395048,0.02,0.25,0.93,,,278,0.03229278794
9.009687836,0.02,0.22,0.86,,,279,0.03229278794
9.041980624,0.02,0.23,0.81,,,280,0.03229278794
9.074273412,0.02,0.23,0.79,,,281,0.03229278794
9.1065662,0.02,0.23,0.84,,,282,0.03229278794
9.138858988,0.02,0.23,0.78,,,283,0.03229278794
9.171151776,0.02,0.25,0.9,,,284,0.03229278794
9.203444564,0.02,0.23,0.84,,,285,0.03229278794
9.235737352,0.02,0.22,0.87,,,286,0.03229278794
9.26803014,0.02,0.23,0.86,,,287,0.03229278794
9.300322928,0.02,0.23,0.86,,,288,0.03229278794
9.332615716,0.01,0.23,0.91,,,289,0.03229278794
9.364908504,0.02,0.25,0.91,,,290,0.03229278794
9.397201292,0.01,0.23,0.85,,,291,0.03229278794
9.42949408,0.01,0.22,0.84,,,292,0.03229278794
9.461786868,0.02,0.23,0.78,,,293,0.03229278794
9.494079656,0.02,0.23,0.82,,,294,0.03229278794
9.526372443,0.02,0.23,0.83,,,295,0.03229278794
9.558665231,0.02,0.23,0.89,,,296,0.03229278794
9.590958019,0.02,0.25,0.93,,,297,0.03229278794
9.623250807,0.02,0.24,0.88,,,298,0.03229278794
9.655543595,0.02,0.23,0.85,,,299,0.03229278794
9.687836383,0.02,0.24,0.83,,,300,0.03229278794
9.720129171,0.01,0.23,0.84,,,301,0.03229278794
9.752421959,0.02,0.23,0.82,,,302,0.03229278794
9.784714747,0.02,0.22,0.83,,,303,0.03229278794
9.817007535,0.02,0.22,0.87,,,304,0.03229278794
9.849300323,0.02,0.23,0.82,,,305,0.03229278794
9.881593111,0.02,0.24,0.85,,,306,0.03229278794
9.913885899,0.02,0.24,0.86,,,307,0.03229278794
9.946178687,0.01,0.23,0.91,,,308,0.03229278794
9.978471475,0.02,0.23,0.87,,,309,0.03229278794
10.01076426,0.02,0.24,0.91,,,310,0.03229278794
10.04305705,0.02,0.21,0.84,,,311,0.03229278794
10.07534984,0.01,0.22,0.82,,,312,0.03229278794
10.10764263,0.02,0.21,0.82,,,313,0.03229278794
10.13993541,0.02,0.23,0.85,,,314,0.03229278794
10.1722282,0.02,0.23,0.89,,,315,0.03229278794
10.20452099,0.02,0.25,0.92,,,316,0.03229278794
10.23681378,0.03,0.26,0.89,,,317,0.03229278794
10.26910657,0.02,0.24,0.9,,,318,0.03229278794
10.30139935,0.02,0.25,0.82,,,319,0.03229278794
10.33369214,0.02,0.21,0.75,,,320,0.03229278794
10.36598493,0.02,0.23,0.86,,,321,0.03229278794
10.39827772,0.01,0.23,0.8,,,322,0.03229278794
10.43057051,0.01,0.23,0.84,,,323,0.03229278794
10.46286329,0.02,0.23,0.88,,,324,0.03229278794
10.49515608,0.02,0.25,0.91,,,325,0.03229278794
10.52744887,0.02,0.24,0.85,,,326,0.03229278794
10.55974166,0.02,0.24,0.89,,,327,0.03229278794
10.59203445,0.02,0.24,0.9,,,328,0.03229278794
10.62432723,0.02,0.25,0.89,,,329,0.03229278794
10.65662002,0.02,0.22,0.84,,,330,0.03229278794
