time,Xa,Ya,Za,,,,
0.03225806452,0.03,0.2,0.89,,,1,0.03225806452
0.06451612903,0.03,0.24,0.87,,,2,0.03225806452
0.09677419355,0.02,0.24,0.86,,,3,0.03225806452
0.1290322581,0.02,0.25,0.84,,,4,0.03225806452
0.1612903226,0.03,0.24,0.79,,,5,0.03225806452
0.1935483871,0.04,0.23,0.83,,,6,0.03225806452
0.2258064516,0.02,0.21,0.67,,,7,0.03225806452
0.2580645161,0.02,0.21,0.89,,,8,0.03225806452
0.2903225806,0.05,0.27,0.86,,,9,0.03225806452
0.3225806452,0.04,0.25,0.87,,,10,0.03225806452
0.3548387097,0.03,0.28,0.95,,,11,0.03225806452
0.3870967742,0.04,0.23,0.85,,,12,0.03225806452
0.4193548387,0.01,0.22,0.89,,,13,0.03225806452
0.4516129032,0.02,0.23,0.88,,,14,0.03225806452
0.4838709677,0.03,0.26,0.89,,,15,0.03225806452
0.5161290323,0.04,0.23,0.84,,,16,0.03225806452
0.5483870968,0.02,0.24,0.84,,,17,0.03225806452
0.5806451613,0.03,0.25,0.86,,,18,0.03225806452
0.6129032258,0,0.2,0.85,,,19,0.03225806452
0.6451612903,0.02,0.22,0.98,,,20,0.03225806452
0.6774193548,-0.02,0.2,0.94,,,21,0.03225806452
0.7096774194,0.02,0.22,0.89,,,22,0.03225806452
0.7419354839,0.04,0.25,0.91,,,23,0.03225806452
0.7741935484,0.03,0.24,0.81,,,24,0.03225806452
0.8064516129,0.04,0.29,0.87,,,25,0.03225806452
0.8387096774,0.02,0.22,0.84,,,26,0.03225806452
0.8709677419,0.02,0.22,0.91,,,27,0.03225806452
0.9032258065,0.01,0.23,0.93,,,28,0.03225806452
0.935483871,0.02,0.2,0.88,,,29,0.03225806452
0.9677419355,0,0.21,0.89,,,30,0.03225806452
1,0.05,0.28,0.89,,,31,0.03225806452
1.032258065,0.04,0.27,0.88,,,32,0.03225806452
1.064516129,0.04,0.27,0.88,,,33,0.03225806452
1.096774194,0.03,0.24,0.87,,,34,0.03225806452
1.129032258,0.03,0.26,0.84,,,35,0.03225806452
1.161290323,0.03,0.23,0.87,,,36,0.03225806452
1.193548387,0.03,0.21,0.85,,,37,0.03225806452
1.225806452,0.03,0.22,0.91,,,38,0.03225806452
1.258064516,0.04,0.26,0.92,,,39,0.03225806452
1.290322581,0.04,0.23,0.93,,,40,0.03225806452
1.322580645,0.02,0.26,0.89,,,41,0.03225806452
1.35483871,0.04,0.25,0.91,,,42,0.03225806452
