time,Xa,Ya,Za,,,,,,,
0.03610108303,-0.97,0.16,-0.05,,,,-1,0.05,1,0.03610108303
0.07220216606,-1.05,0.25,0.01,,,,-1,-0.01,2,0.03610108303
0.1083032491,-1.06,0.21,-0.02,,,,-1,0.02,3,0.03610108303
0.1444043321,-1.23,0.23,0.02,,,,-1,-0.02,4,0.03610108303
0.1805054152,-1.05,0.25,0.01,,,,-1,-0.01,5,0.03610108303
0.2166064982,-1.06,0.21,-0.02,,,,-1,0.02,6,0.03610108303
0.2527075812,-1.23,0.23,0.02,,,,-1,-0.02,7,0.03610108303
0.2888086643,-1.05,0.25,0.01,,,,-1,-0.01,8,0.03610108303
0.3249097473,-1.01,0.18,-0.03,,,,-1,0.03,9,0.03610108303
0.3610108303,-1.04,0.16,-0.03,,,,-1,0.03,10,0.03610108303
0.3971119134,-1.04,0.16,-0.03,,,,-1,0.03,11,0.03610108303
0.4332129964,-1.03,0.17,0,,,,-1,0,12,0.03610108303
0.4693140794,-1.03,0.19,-0.03,,,,-1,0.03,13,0.03610108303
0.5054151625,-1.09,0.15,-0.06,,,,-1,0.06,14,0.03610108303
0.5415162455,-1,0.16,-0.04,,,,-1,0.04,15,0.03610108303
0.5776173285,-1.12,0.2,-0.02,,,,-1,0.02,16,0.03610108303
0.6137184116,-1.02,0.17,-0.02,,,,-1,0.02,17,0.03610108303
0.6498194946,-1.09,0.21,-0.02,,,,-1,0.02,18,0.03610108303
0.6859205776,-0.93,0.13,-0.02,,,,-1,0.02,19,0.03610108303
0.7220216606,-0.98,0.2,0.02,,,,-1,-0.02,20,0.03610108303
0.7581227437,-1.05,0.19,-0.04,,,,-1,0.04,21,0.03610108303
0.7942238267,-0.93,0.17,0,,,,-1,0,22,0.03610108303
0.8303249097,-1.19,0.27,-0.01,,,,-1,0.01,23,0.03610108303
0.8664259928,-0.96,0.12,-0.04,,,,-1,0.04,24,0.03610108303
0.9025270758,-0.86,0.19,0,,,,-1,0,25,0.03610108303
0.9386281588,-1.2,0.19,-0.04,,,,-1,0.04,26,0.03610108303
0.9747292419,-0.98,0.13,-0.02,,,,-1,0.02,27,0.03610108303
1.010830325,-1.16,0.13,-0.04,,,,-1,0.04,28,0.03610108303
1.046931408,-1.11,0.18,-0.03,,,,-1,0.03,29,0.03610108303
1.083032491,-0.96,0.21,0.04,,,,-1,-0.04,30,0.03610108303
1.119133574,-1.14,0.27,-0.03,,,,-1,0.03,31,0.03610108303
1.155234657,-1,0.15,-0.08,,,,-1,0.08,32,0.03610108303
1.19133574,-1.05,0.15,-0.04,,,,-1,0.04,33,0.03610108303
1.227436823,-1.03,0.15,-0.04,,,,-1,0.04,34,0.03610108303
1.263537906,-1.07,0.23,0,,,,-1,0,35,0.03610108303
1.299638989,-1.15,0.18,-0.06,,,,-1,0.06,36,0.03610108303
1.335740072,-1.02,0.16,-0.02,,,,-1,0.02,37,0.03610108303
1.371841155,-1.02,0.1,-0.02,,,,-1,0.02,38,0.03610108303
1.407942238,-1,0.18,0,,,,-1,0,39,0.03610108303
1.444043321,-0.96,0.19,0.01,,,,-1,-0.01,40,0.03610108303
1.480144404,-1.2,0.2,-0.02,,,,-1,0.02,41,0.03610108303
1.516245487,-1.04,0.17,-0.03,,,,-1,0.03,42,0.03610108303
1.55234657,-1.13,0.19,-0.04,,,,-1,0.04,43,0.03610108303
1.588447653,-1.05,0.26,0,,,,-1,0,44,0.03610108303
1.624548736,-0.99,0.2,-0.02,,,,-1,0.02,45,0.03610108303
1.660649819,-1.02,0.2,-0.04,,,,-1,0.04,46,0.03610108303
