time,Xa,Ya,Za,,,,,,,
0.03676470588,-1.53,0.39,-0.1,,,,-1,0.1,1,0.03676470588
0.07352941176,-1.53,0.39,-0.1,,,,-1,0.1,2,0.03676470588
0.1102941176,-1.53,0.39,-0.1,,,,-1,0.1,3,0.03676470588
0.1470588235,-1.36,0.25,-0.17,,,,-1,0.17,4,0.03676470588
0.1838235294,-0.75,0.12,-0.03,,,,-1,0.03,5,0.03676470588
0.2205882353,-1,0.21,-0.02,,,,-1,0.02,6,0.03676470588
0.2573529412,-0.89,0.33,-0.07,,,,-1,0.07,7,0.03676470588
0.2941176471,-1.26,0.12,0.05,,,,-1,-0.05,8,0.03676470588
0.3308823529,-1.17,0.26,-0.04,,,,-1,0.04,9,0.03676470588
0.3676470588,-1,-0.05,-0.02,,,,-1,0.02,10,0.03676470588
0.4044117647,-1.06,0.12,-0.02,,,,-1,0.02,11,0.03676470588
0.4411764706,-1.54,0.47,0,,,,-1,0,12,0.03676470588
0.4779411765,-1.2,0.21,0.1,,,,-1,-0.1,13,0.03676470588
0.5147058824,-0.72,0.07,-0.12,,,,-1,0.12,14,0.03676470588
0.5514705882,-1,0,-0.13,,,,-1,0.13,15,0.03676470588
0.5882352941,-1.15,0.28,0,,,,-1,0,16,0.03676470588
0.625,-1.07,0.21,-0.08,,,,-1,0.08,17,0.03676470588
0.6617647059,-1.09,0.2,0.09,,,,-1,-0.09,18,0.03676470588
0.6985294118,-1.43,0.29,-0.03,,,,-1,0.03,19,0.03676470588
0.7352941176,-0.87,0.14,-0.09,,,,-1,0.09,20,0.03676470588
0.7720588235,-0.99,0.06,-0.09,,,,-1,0.09,21,0.03676470588
0.8088235294,-0.99,0,-0.2,,,,-1,0.2,22,0.03676470588
0.8455882353,-1.02,0.16,-0.11,,,,-1,0.11,23,0.03676470588
0.8823529412,-1.12,0.12,0.01,,,,-1,-0.01,24,0.03676470588
0.9191176471,-0.99,-0.13,-0.25,,,,-1,0.25,25,0.03676470588
0.9558823529,-0.76,0.13,-0.04,,,,-1,0.04,26,0.03676470588
0.9926470588,-0.89,0.1,-0.11,,,,-1,0.11,27,0.03676470588
