time,Xa,Ya,Za,,,,,,,
0.03703703704,-1.27,-0.06,-0.05,,,,-1,0.05,1,0.03703703704
0.07407407407,-0.82,0.06,0.06,,,,-1,-0.06,2,0.03703703704
0.1111111111,-1.09,-0.08,-0.06,,,,-1,0.06,3,0.03703703704
0.1481481481,-0.92,0.04,0.04,,,,-1,-0.04,4,0.03703703704
0.1851851852,-0.92,0.04,0.04,,,,-1,-0.04,5,0.03703703704
0.2222222222,-0.92,0.04,0.04,,,,-1,-0.04,6,0.03703703704
0.2592592593,-1.05,-0.08,-0.01,,,,-1,0.01,7,0.03703703704
0.2962962963,-1.21,0.06,0.02,,,,-1,-0.02,8,0.03703703704
0.3333333333,-0.95,0.02,0.04,,,,-1,-0.04,9,0.03703703704
0.3703703704,-1.35,-0.05,-0.04,,,,-1,0.04,10,0.03703703704
0.4074074074,-1.34,0.1,0,,,,-1,0,11,0.03703703704
0.4444444444,-0.92,-0.04,0,,,,-1,0,12,0.03703703704
0.4814814815,-1.12,0.02,0,,,,-1,0,13,0.03703703704
0.5185185185,-1.16,-0.09,-0.05,,,,-1,0.05,14,0.03703703704
0.5555555556,-0.97,-0.09,0,,,,-1,0,15,0.03703703704
0.5925925926,-1.11,0.04,0.02,,,,-1,-0.02,16,0.03703703704
0.6296296296,-1.12,-0.04,0,,,,-1,0,17,0.03703703704
0.6666666667,-1.18,-0.05,0,,,,-1,0,18,0.03703703704
0.7037037037,-1.01,0.05,0.02,,,,-1,-0.02,19,0.03703703704
0.7407407407,-1.05,-0.11,-0.05,,,,-1,0.05,20,0.03703703704
0.7777777778,-1.09,-0.04,-0.04,,,,-1,0.04,21,0.03703703704
0.8148148148,-1.17,-0.01,-0.01,,,,-1,0.01,22,0.03703703704
0.8518518519,-1.04,-0.04,-0.02,,,,-1,0.02,23,0.03703703704
0.8888888889,-1.12,-0.05,-0.03,,,,-1,0.03,24,0.03703703704
0.9259259259,-1.14,-0.04,-0.02,,,,-1,0.02,25,0.03703703704
0.962962963,-1.32,-0.01,0,,,,-1,0,26,0.03703703704
1,-1.16,0,-0.01,,,,-1,0.01,27,0.03703703704
1.037037037,-1.1,-0.03,-0.02,,,,-1,0.02,28,0.03703703704
1.074074074,-1.18,-0.14,-0.08,,,,-1,0.08,29,0.03703703704
1.111111111,-1.14,-0.01,-0.04,,,,-1,0.04,30,0.03703703704
1.148148148,-0.99,0.01,0,,,,-1,0,31,0.03703703704
1.185185185,-1.18,-0.13,-0.05,,,,-1,0.05,32,0.03703703704
1.222222222,-1.04,-0.05,-0.04,,,,-1,0.04,33,0.03703703704
1.259259259,-1.09,-0.05,-0.02,,,,-1,0.02,34,0.03703703704
1.296296296,-0.92,-0.09,0,,,,-1,0,35,0.03703703704
1.333333333,-1.3,-0.02,-0.01,,,,-1,0.01,36,0.03703703704
1.37037037,-1.13,-0.06,-0.04,,,,-1,0.04,37,0.03703703704
1.407407407,-1.08,-0.01,0.02,,,,-1,-0.02,38,0.03703703704
1.444444444,-1.04,-0.04,-0.01,,,,-1,0.01,39,0.03703703704
1.481481481,-0.98,-0.07,-0.04,,,,-1,0.04,40,0.03703703704
1.518518519,-1.09,-0.02,0,,,,-1,0,41,0.03703703704
1.555555556,-1.1,-0.06,-0.04,,,,-1,0.04,42,0.03703703704
1.592592593,-1.26,-0.07,-0.04,,,,-1,0.04,43,0.03703703704
1.62962963,-1.08,-0.03,-0.01,,,,-1,0.01,44,0.03703703704
1.666666667,-1.01,-0.02,-0.02,,,,-1,0.02,45,0.03703703704
1.703703704,-0.99,-0.13,-0.08,,,,-1,0.08,46,0.03703703704
1.740740741,-1.08,0.02,0,,,,-1,0,47,0.03703703704
1.777777778,-1.03,-0.06,-0.04,,,,-1,0.04,48,0.03703703704
1.814814815,-1.22,-0.15,-0.08,,,,-1,0.08,49,0.03703703704
1.851851852,-1.23,0.09,0.07,,,,-1,-0.07,50,0.03703703704
1.888888889,-0.95,-0.02,0.01,,,,-1,-0.01,51,0.03703703704
1.925925926,-1.07,-0.05,0,,,,-1,0,52,0.03703703704
1.962962963,-1.1,0.03,0,,,,-1,0,53,0.03703703704
2,-1.2,-0.12,-0.04,,,,-1,0.04,54,0.03703703704
2.037037037,-1.02,0.15,0.11,,,,-1,-0.11,55,0.03703703704
2.074074074,-1.2,-0.01,-0.03,,,,-1,0.03,56,0.03703703704
2.111111111,-1.24,-0.02,0,,,,-1,0,57,0.03703703704
2.148148148,-1.12,0.08,0.07,,,,-1,-0.07,58,0.03703703704
2.185185185,-1.17,-0.09,-0.04,,,,-1,0.04,59,0.03703703704
2.222222222,-1.07,-0.14,-0.07,,,,-1,0.07,60,0.03703703704
2.259259259,-1.06,0.04,0.04,,,,-1,-0.04,61,0.03703703704
2.296296296,-1.12,-0.02,0.02,,,,-1,-0.02,62,0.03703703704
2.333333333,-1.34,-0.04,-0.05,,,,-1,0.05,63,0.03703703704
2.37037037,-1.21,0.05,0.04,,,,-1,-0.04,64,0.03703703704
2.407407407,-1.17,-0.08,-0.02,,,,-1,0.02,65,0.03703703704
2.444444444,-0.79,0.09,0.07,,,,-1,-0.07,66,0.03703703704
2.481481481,-0.99,0.03,0.05,,,,-1,-0.05,67,0.03703703704
2.518518519,-0.93,0.02,0.03,,,,-1,-0.03,68,0.03703703704
2.555555556,-0.9,0.06,0.03,,,,-1,-0.03,69,0.03703703704
2.592592593,-1.04,-0.02,0.02,,,,-1,-0.02,70,0.03703703704
2.62962963,-1.01,-0.07,0,,,,-1,0,71,0.03703703704
2.666666667,-1.01,0.07,0.06,,,,-1,-0.06,72,0.03703703704
2.703703704,-0.89,0.01,0.08,,,,-1,-0.08,73,0.03703703704
2.740740741,-0.77,0.1,0.09,,,,-1,-0.09,74,0.03703703704
