time,Xa,Ya,Za,,,,,,,
0.03752345216,-1.12,0.33,0.03,,,,-1,-0.03,1,0.03752345216
0.07504690432,-1.12,0.33,0.03,,,,-1,-0.03,2,0.03752345216
0.1125703565,-1.05,0.38,0.07,,,,-1,-0.07,3,0.03752345216
0.1500938086,-1.15,0.29,0.03,,,,-1,-0.03,4,0.03752345216
0.1876172608,-0.97,0.26,0.02,,,,-1,-0.02,5,0.03752345216
0.2251407129,-1.02,0.3,0.03,,,,-1,-0.03,6,0.03752345216
0.2626641651,-0.96,0.3,0.05,,,,-1,-0.05,7,0.03752345216
0.3001876173,-1,0.36,0.08,,,,-1,-0.08,8,0.03752345216
0.3377110694,-1.07,0.35,0.04,,,,-1,-0.04,9,0.03752345216
0.3752345216,-1.03,0.32,0.05,,,,-1,-0.05,10,0.03752345216
0.4127579737,-1,0.29,0.04,,,,-1,-0.04,11,0.03752345216
0.4502814259,-1.16,0.43,0.05,,,,-1,-0.05,12,0.03752345216
0.487804878,-0.93,0.33,0.06,,,,-1,-0.06,13,0.03752345216
0.5253283302,-0.93,0.36,0.09,,,,-1,-0.09,14,0.03752345216
0.5628517824,-0.95,0.36,0.07,,,,-1,-0.07,15,0.03752345216
0.6003752345,-1.1,0.36,0.05,,,,-1,-0.05,16,0.03752345216
0.6378986867,-1.03,0.31,0.03,,,,-1,-0.03,17,0.03752345216
0.6754221388,-1.09,0.34,0.05,,,,-1,-0.05,18,0.03752345216
0.712945591,-1.11,0.34,0.04,,,,-1,-0.04,19,0.03752345216
0.7504690432,-1.05,0.3,0.05,,,,-1,-0.05,20,0.03752345216
0.7879924953,-1.09,0.26,0.02,,,,-1,-0.02,21,0.03752345216
0.8255159475,-1.06,0.27,0.04,,,,-1,-0.04,22,0.03752345216
0.8630393996,-1.03,0.28,0.04,,,,-1,-0.04,23,0.03752345216
0.9005628518,-0.97,0.26,0.04,,,,-1,-0.04,24,0.03752345216
0.9380863039,-0.96,0.32,0.06,,,,-1,-0.06,25,0.03752345216
