time,Xa,Ya,Za,,,,,,,
0.0364298725,-1.13,0.37,0.07,,,,-1,-0.07,1,0.0364298725
0.07285974499,-0.8,0.31,0.16,,,,-1,-0.16,2,0.0364298725
0.1092896175,-0.86,0.3,0.07,,,,-1,-0.07,3,0.0364298725
0.14571949,-1.13,0.37,0.07,,,,-1,-0.07,4,0.0364298725
0.1821493625,-0.8,0.31,0.16,,,,-1,-0.16,5,0.0364298725
0.218579235,-1.04,0.34,0.15,,,,-1,-0.15,6,0.0364298725
0.2550091075,-1.04,0.34,0.13,,,,-1,-0.13,7,0.0364298725
0.29143898,-1.04,0.34,0.13,,,,-1,-0.13,8,0.0364298725
0.3278688525,-0.82,0.32,0.16,,,,-1,-0.16,9,0.0364298725
0.364298725,-1.25,0.37,0.1,,,,-1,-0.1,10,0.0364298725
0.4007285974,-0.93,0.34,0.12,,,,-1,-0.12,11,0.0364298725
0.4371584699,-0.99,0.39,0.14,,,,-1,-0.14,12,0.0364298725
0.4735883424,-0.95,0.31,0.12,,,,-1,-0.12,13,0.0364298725
0.5100182149,-0.99,0.31,0.1,,,,-1,-0.1,14,0.0364298725
0.5464480874,-1.12,0.32,0.11,,,,-1,-0.11,15,0.0364298725
0.5828779599,-0.63,0.34,0.14,,,,-1,-0.14,16,0.0364298725
0.6193078324,-1.19,0.4,0.15,,,,-1,-0.15,17,0.0364298725
0.6557377049,-1.26,0.41,0.16,,,,-1,-0.16,18,0.0364298725
0.6921675774,-1.07,0.4,0.16,,,,-1,-0.16,19,0.0364298725
0.7285974499,-0.95,0.28,0.12,,,,-1,-0.12,20,0.0364298725
0.7650273224,-0.9,0.39,0.15,,,,-1,-0.15,21,0.0364298725
0.8014571949,-1.06,0.4,0.17,,,,-1,-0.17,22,0.0364298725
0.8378870674,-1.13,0.32,0.14,,,,-1,-0.14,23,0.0364298725
0.8743169399,-0.89,0.32,0.12,,,,-1,-0.12,24,0.0364298725
0.9107468124,-1.07,0.33,0.04,,,,-1,-0.04,25,0.0364298725
0.9471766849,-0.99,0.32,0.17,,,,-1,-0.17,26,0.0364298725
0.9836065574,-0.92,0.29,0.09,,,,-1,-0.09,27,0.0364298725
1.02003643,-1.02,0.32,0.1,,,,-1,-0.1,28,0.0364298725
1.056466302,-1.01,0.35,0.13,,,,-1,-0.13,29,0.0364298725
1.092896175,-1.01,0.33,0.11,,,,-1,-0.11,30,0.0364298725
1.129326047,-1.05,0.35,0.12,,,,-1,-0.12,31,0.0364298725
1.16575592,-1.1,0.39,0.16,,,,-1,-0.16,32,0.0364298725
1.202185792,-1.08,0.34,0.14,,,,-1,-0.14,33,0.0364298725
1.238615665,-1.08,0.3,0.12,,,,-1,-0.12,34,0.0364298725
1.275045537,-1.18,0.42,0.09,,,,-1,-0.09,35,0.0364298725
1.31147541,-1.09,0.36,0.14,,,,-1,-0.14,36,0.0364298725
1.347905282,-1.18,0.35,0.16,,,,-1,-0.16,37,0.0364298725
1.384335155,-1.09,0.34,0.05,,,,-1,-0.05,38,0.0364298725
1.420765027,-1.15,0.33,0.14,,,,-1,-0.14,39,0.0364298725
1.4571949,-1.06,0.25,0.06,,,,-1,-0.06,40,0.0364298725
