time,Xa,Ya,Za,,,,,,,
0.03676470588,-0.68,0.38,0.14,,,,-1,-0.14,1,0.03676470588
0.07352941176,-1.24,0.65,0.24,,,,-1,-0.24,2,0.03676470588
0.1102941176,-0.89,0.51,0.25,,,,-1,-0.25,3,0.03676470588
0.1470588235,-0.68,0.38,0.14,,,,-1,-0.14,4,0.03676470588
0.1838235294,-1.24,0.65,0.24,,,,-1,-0.24,5,0.03676470588
0.2205882353,-0.89,0.51,0.25,,,,-1,-0.25,6,0.03676470588
0.2573529412,-0.68,0.38,0.14,,,,-1,-0.14,7,0.03676470588
0.2941176471,-0.94,0.41,0.12,,,,-1,-0.12,8,0.03676470588
0.3308823529,-1.01,0.5,0.18,,,,-1,-0.18,9,0.03676470588
0.3676470588,-1.01,0.5,0.18,,,,-1,-0.18,10,0.03676470588
0.4044117647,-0.83,0.55,0.41,,,,-1,-0.41,11,0.03676470588
0.4411764706,-1,0.43,0.11,,,,-1,-0.11,12,0.03676470588
0.4779411765,-0.96,0.45,0.19,,,,-1,-0.19,13,0.03676470588
0.5147058824,-0.99,0.5,0.14,,,,-1,-0.14,14,0.03676470588
0.5514705882,-0.99,0.52,0.25,,,,-1,-0.25,15,0.03676470588
0.5882352941,-0.88,0.53,0.18,,,,-1,-0.18,16,0.03676470588
0.625,-0.66,0.39,0.26,,,,-1,-0.26,17,0.03676470588
0.6617647059,-0.73,0.51,0.18,,,,-1,-0.18,18,0.03676470588
0.6985294118,-1.07,0.48,0.2,,,,-1,-0.2,19,0.03676470588
0.7352941176,-0.6,0.37,0.27,,,,-1,-0.27,20,0.03676470588
0.7720588235,-0.97,0.46,0.27,,,,-1,-0.27,21,0.03676470588
0.8088235294,-0.78,0.37,0.12,,,,-1,-0.12,22,0.03676470588
0.8455882353,-0.8,0.44,0.06,,,,-1,-0.06,23,0.03676470588
0.8823529412,-1.03,0.5,0.2,,,,-1,-0.2,24,0.03676470588
0.9191176471,-1.19,0.6,0.12,,,,-1,-0.12,25,0.03676470588
0.9558823529,-1.25,0.52,0.2,,,,-1,-0.2,26,0.03676470588
0.9926470588,-0.68,0.5,0.21,,,,-1,-0.21,27,0.03676470588
1.029411765,-0.96,0.37,0.12,,,,-1,-0.12,28,0.03676470588
1.066176471,-0.59,0.39,0.21,,,,-1,-0.21,29,0.03676470588
1.102941176,-1.2,0.59,0.29,,,,-1,-0.29,30,0.03676470588
1.139705882,-1.12,0.52,0.12,,,,-1,-0.12,31,0.03676470588
1.176470588,-0.74,0.5,0.14,,,,-1,-0.14,32,0.03676470588
1.213235294,-1,0.35,0.19,,,,-1,-0.19,33,0.03676470588
1.25,-0.95,0.48,0.16,,,,-1,-0.16,34,0.03676470588
1.286764706,-0.78,0.48,0.27,,,,-1,-0.27,35,0.03676470588
1.323529412,-0.83,0.39,0.18,,,,-1,-0.18,36,0.03676470588
1.360294118,-0.84,0.54,0.16,,,,-1,-0.16,37,0.03676470588
1.397058824,-0.93,0.48,0.27,,,,-1,-0.27,38,0.03676470588
1.433823529,-0.78,0.45,0.29,,,,-1,-0.29,39,0.03676470588
1.470588235,-1.15,0.53,0.28,,,,-1,-0.28,40,0.03676470588
1.507352941,-0.78,0.45,0.09,,,,-1,-0.09,41,0.03676470588
1.544117647,-0.98,0.43,0.24,,,,-1,-0.24,42,0.03676470588
1.580882353,-0.93,0.49,0.21,,,,-1,-0.21,43,0.03676470588
1.617647059,-1.02,0.59,0.15,,,,-1,-0.15,44,0.03676470588
1.654411765,-1.2,0.64,0.18,,,,-1,-0.18,45,0.03676470588
1.691176471,-0.59,0.29,0.04,,,,-1,-0.04,46,0.03676470588
1.727941176,-1.02,0.48,0.26,,,,-1,-0.26,47,0.03676470588
1.764705882,-0.99,0.49,0.23,,,,-1,-0.23,48,0.03676470588
1.801470588,-1.02,0.44,0.16,,,,-1,-0.16,49,0.03676470588
1.838235294,-1.13,0.53,0.14,,,,-1,-0.14,50,0.03676470588
1.875,-0.93,0.46,0.27,,,,-1,-0.27,51,0.03676470588
1.911764706,-1.07,0.63,0.18,,,,-1,-0.18,52,0.03676470588
1.948529412,-0.8,0.34,0.24,,,,-1,-0.24,53,0.03676470588
1.985294118,-1.03,0.65,0.24,,,,-1,-0.24,54,0.03676470588
2.022058824,-1.06,0.48,0.22,,,,-1,-0.22,55,0.03676470588
2.058823529,-0.91,0.42,0.09,,,,-1,-0.09,56,0.03676470588
2.095588235,-0.92,0.48,0.09,,,,-1,-0.09,57,0.03676470588
2.132352941,-0.78,0.36,0.23,,,,-1,-0.23,58,0.03676470588
2.169117647,-1.06,0.45,0.2,,,,-1,-0.2,59,0.03676470588
2.205882353,-0.79,0.32,0.15,,,,-1,-0.15,60,0.03676470588
2.242647059,-0.71,0.39,0.23,,,,-1,-0.23,61,0.03676470588
2.279411765,-0.99,0.51,0.12,,,,-1,-0.12,62,0.03676470588
2.316176471,-0.93,0.5,0.2,,,,-1,-0.2,63,0.03676470588
2.352941176,-0.88,0.48,0.35,,,,-1,-0.35,64,0.03676470588
2.389705882,-0.9,0.32,0.1,,,,-1,-0.1,65,0.03676470588
2.426470588,-1.1,0.58,0.27,,,,-1,-0.27,66,0.03676470588
2.463235294,-1.09,0.56,0.29,,,,-1,-0.29,67,0.03676470588
2.5,-0.89,0.39,0.15,,,,-1,-0.15,68,0.03676470588
2.536764706,-1.01,0.38,0.2,,,,-1,-0.2,69,0.03676470588
2.573529412,-0.76,0.34,0.09,,,,-1,-0.09,70,0.03676470588
2.610294118,-1.08,0.53,0.3,,,,-1,-0.3,71,0.03676470588
2.647058824,-0.92,0.5,0.28,,,,-1,-0.28,72,0.03676470588
2.683823529,-0.89,0.57,0.21,,,,-1,-0.21,73,0.03676470588
2.720588235,-0.87,0.34,0.14,,,,-1,-0.14,74,0.03676470588
2.757352941,-1.06,0.39,0.01,,,,-1,-0.01,75,0.03676470588
