time,Xa,Ya,Za,,,,,,,
0.03703703704,-1.04,0.51,0,,,,-1,0,1,0.03703703704
0.07407407407,-0.72,0.48,0.18,,,,-1,-0.18,2,0.03703703704
0.1111111111,-0.66,0.42,0.28,,,,-1,-0.28,3,0.03703703704
0.1481481481,-0.66,0.42,0.28,,,,-1,-0.28,4,0.03703703704
0.1851851852,-1.15,0.55,0.19,,,,-1,-0.19,5,0.03703703704
0.2222222222,-0.84,0.41,0.15,,,,-1,-0.15,6,0.03703703704
0.2592592593,-1.18,0.52,0.17,,,,-1,-0.17,7,0.03703703704
0.2962962963,-0.83,0.39,0.16,,,,-1,-0.16,8,0.03703703704
0.3333333333,-0.96,0.56,0.17,,,,-1,-0.17,9,0.03703703704
0.3703703704,-1.37,0.57,0.14,,,,-1,-0.14,10,0.03703703704
0.4074074074,-0.69,0.43,0.22,,,,-1,-0.22,11,0.03703703704
0.4444444444,-1.3,0.44,0.03,,,,-1,-0.03,12,0.03703703704
0.4814814815,-0.78,0.45,0.17,,,,-1,-0.17,13,0.03703703704
0.5185185185,-1.24,0.5,0.14,,,,-1,-0.14,14,0.03703703704
0.5555555556,-0.77,0.51,0.18,,,,-1,-0.18,15,0.03703703704
0.5925925926,-1.16,0.51,0.13,,,,-1,-0.13,16,0.03703703704
0.6296296296,-0.8,0.48,0.14,,,,-1,-0.14,17,0.03703703704
0.6666666667,-0.84,0.41,0.14,,,,-1,-0.14,18,0.03703703704
0.7037037037,-0.89,0.42,0.21,,,,-1,-0.21,19,0.03703703704
0.7407407407,-1,0.48,0.19,,,,-1,-0.19,20,0.03703703704
0.7777777778,-0.85,0.42,0.17,,,,-1,-0.17,21,0.03703703704
0.8148148148,-0.63,0.49,0.25,,,,-1,-0.25,22,0.03703703704
0.8518518519,-1.17,0.47,0.18,,,,-1,-0.18,23,0.03703703704
0.8888888889,-0.75,0.43,0.22,,,,-1,-0.22,24,0.03703703704
0.9259259259,-0.82,0.4,0.09,,,,-1,-0.09,25,0.03703703704
0.962962963,-0.96,0.46,0.31,,,,-1,-0.31,26,0.03703703704
1,-0.83,0.45,0.13,,,,-1,-0.13,27,0.03703703704
1.037037037,-1,0.46,0.12,,,,-1,-0.12,28,0.03703703704
1.074074074,-0.95,0.49,0.14,,,,-1,-0.14,29,0.03703703704
1.111111111,-0.78,0.45,0.12,,,,-1,-0.12,30,0.03703703704
1.148148148,-1,0.5,0.17,,,,-1,-0.17,31,0.03703703704
1.185185185,-1.02,0.5,0.24,,,,-1,-0.24,32,0.03703703704
1.222222222,-0.91,0.41,0.21,,,,-1,-0.21,33,0.03703703704
1.259259259,-1,0.54,0.2,,,,-1,-0.2,34,0.03703703704
1.296296296,-0.85,0.45,0.12,,,,-1,-0.12,35,0.03703703704
1.333333333,-0.91,0.45,0.17,,,,-1,-0.17,36,0.03703703704
1.37037037,-1.04,0.45,0.16,,,,-1,-0.16,37,0.03703703704
1.407407407,-0.93,0.48,0.21,,,,-1,-0.21,38,0.03703703704
1.444444444,-0.99,0.46,0.15,,,,-1,-0.15,39,0.03703703704
1.481481481,-0.95,0.41,0.14,,,,-1,-0.14,40,0.03703703704
1.518518519,-0.98,0.42,0.16,,,,-1,-0.16,41,0.03703703704
1.555555556,-0.9,0.5,0.22,,,,-1,-0.22,42,0.03703703704
1.592592593,-0.97,0.46,0.18,,,,-1,-0.18,43,0.03703703704
1.62962963,-0.91,0.41,0.14,,,,-1,-0.14,44,0.03703703704
1.666666667,-0.89,0.49,0.26,,,,-1,-0.26,45,0.03703703704
1.703703704,-1.18,0.41,0.11,,,,-1,-0.11,46,0.03703703704
1.740740741,-0.7,0.42,0.07,,,,-1,-0.07,47,0.03703703704
1.777777778,-1.27,0.5,0.23,,,,-1,-0.23,48,0.03703703704
1.814814815,-0.96,0.46,0.11,,,,-1,-0.11,49,0.03703703704
1.851851852,-1.1,0.52,0.12,,,,-1,-0.12,50,0.03703703704
1.888888889,-1,0.55,0.17,,,,-1,-0.17,51,0.03703703704
1.925925926,-0.74,0.45,0.11,,,,-1,-0.11,52,0.03703703704
1.962962963,-1.1,0.48,0.08,,,,-1,-0.08,53,0.03703703704
2,-1.04,0.41,0.07,,,,-1,-0.07,54,0.03703703704
2.037037037,-0.78,0.53,0.22,,,,-1,-0.22,55,0.03703703704
2.074074074,-1.05,0.44,0.17,,,,-1,-0.17,56,0.03703703704
2.111111111,-0.65,0.48,0.14,,,,-1,-0.14,57,0.03703703704
2.148148148,-1.01,0.48,0.23,,,,-1,-0.23,58,0.03703703704
2.185185185,-0.9,0.49,0.2,,,,-1,-0.2,59,0.03703703704
2.222222222,-1.09,0.55,0.12,,,,-1,-0.12,60,0.03703703704
2.259259259,-0.99,0.49,0.18,,,,-1,-0.18,61,0.03703703704
2.296296296,-0.89,0.43,0.23,,,,-1,-0.23,62,0.03703703704
2.333333333,-0.87,0.47,0.21,,,,-1,-0.21,63,0.03703703704
2.37037037,-0.82,0.53,0.18,,,,-1,-0.18,64,0.03703703704
2.407407407,-1.07,0.56,0.21,,,,-1,-0.21,65,0.03703703704
2.444444444,-0.85,0.48,0.14,,,,-1,-0.14,66,0.03703703704
2.481481481,-0.97,0.45,0.21,,,,-1,-0.21,67,0.03703703704
2.518518519,-0.93,0.51,0.21,,,,-1,-0.21,68,0.03703703704
2.555555556,-0.89,0.53,0.17,,,,-1,-0.17,69,0.03703703704
2.592592593,-0.89,0.44,0.07,,,,-1,-0.07,70,0.03703703704
2.62962963,-1.11,0.47,0.14,,,,-1,-0.14,71,0.03703703704
2.666666667,-0.79,0.43,0.18,,,,-1,-0.18,72,0.03703703704
2.703703704,-0.96,0.52,0.2,,,,-1,-0.2,73,0.03703703704
2.740740741,-1.02,0.53,0.19,,,,-1,-0.19,74,0.03703703704
2.777777778,-0.95,0.49,0.17,,,,-1,-0.17,75,0.03703703704
2.814814815,-0.95,0.46,0.12,,,,-1,-0.12,76,0.03703703704
2.851851852,-0.91,0.4,0.11,,,,-1,-0.11,77,0.03703703704
2.888888889,-1.16,0.57,0.15,,,,-1,-0.15,78,0.03703703704
2.925925926,-0.86,0.45,0.08,,,,-1,-0.08,79,0.03703703704
2.962962963,-1.06,0.41,0.13,,,,-1,-0.13,80,0.03703703704
3,-0.98,0.47,0.08,,,,-1,-0.08,81,0.03703703704
3.037037037,-1.02,0.41,0.16,,,,-1,-0.16,82,0.03703703704
3.074074074,-1.01,0.42,0.12,,,,-1,-0.12,83,0.03703703704
3.111111111,-0.85,0.43,0.25,,,,-1,-0.25,84,0.03703703704
3.148148148,-1.09,0.48,0.18,,,,-1,-0.18,85,0.03703703704
