time,Xa,Ya,Za,,,,
0.03225806452,0.14,0.34,0.88,,,1,0.03225806452
0.06451612903,0.15,0.29,1.01,,,2,0.03225806452
0.09677419355,0.12,0.27,0.9,,,3,0.03225806452
0.1290322581,0.13,0.35,0.84,,,4,0.03225806452
0.1612903226,0.14,0.25,0.63,,,5,0.03225806452
0.1935483871,0.11,0.27,0.75,,,6,0.03225806452
0.2258064516,0.12,0.31,0.83,,,7,0.03225806452
0.2580645161,0.12,0.32,0.86,,,8,0.03225806452
0.2903225806,0.17,0.37,0.88,,,9,0.03225806452
0.3225806452,0.11,0.3,0.77,,,10,0.03225806452
0.3548387097,0.15,0.28,0.98,,,11,0.03225806452
0.3870967742,0.18,0.42,0.85,,,12,0.03225806452
0.4193548387,0.15,0.36,0.89,,,13,0.03225806452
0.4516129032,0.19,0.3,0.85,,,14,0.03225806452
0.4838709677,0.15,0.3,0.78,,,15,0.03225806452
0.5161290323,0.06,0.34,0.75,,,16,0.03225806452
0.5483870968,0.12,0.24,0.67,,,17,0.03225806452
0.5806451613,0.06,0.27,1.12,,,18,0.03225806452
0.6129032258,0.04,0.31,1.02,,,19,0.03225806452
0.6451612903,0.11,0.36,0.87,,,20,0.03225806452
0.6774193548,0.06,0.31,0.73,,,21,0.03225806452
0.7096774194,0.23,0.28,0.79,,,22,0.03225806452
0.7419354839,0.23,0.3,1,,,23,0.03225806452
0.7741935484,0.09,0.28,1.11,,,24,0.03225806452
0.8064516129,0.11,0.33,0.83,,,25,0.03225806452
0.8387096774,0.25,0.25,0.78,,,26,0.03225806452
0.8709677419,0.1,0.3,0.91,,,27,0.03225806452
0.9032258065,0.12,0.33,1.09,,,28,0.03225806452
0.935483871,0.21,0.28,1.05,,,29,0.03225806452
0.9677419355,0.11,0.23,0.59,,,30,0.03225806452
1,0.13,0.36,0.71,,,31,0.03225806452
1.032258065,0.15,0.35,0.77,,,32,0.03225806452
1.064516129,0.14,0.28,0.86,,,33,0.03225806452
1.096774194,0.07,0.22,0.83,,,34,0.03225806452
1.129032258,0.11,0.21,0.66,,,35,0.03225806452
1.161290323,0.09,0.23,0.71,,,36,0.03225806452
1.193548387,0.2,0.41,0.95,,,37,0.03225806452
1.225806452,0.09,0.26,1.1,,,38,0.03225806452
1.258064516,0.13,0.34,0.86,,,39,0.03225806452
