time,Xa,Ya,Za,,,,
0.03225806452,0.01,0.25,0.84,,,1,0.03225806452
0.06451612903,0.02,0.27,0.88,,,2,0.03225806452
0.09677419355,0.02,0.29,0.85,,,3,0.03225806452
0.1290322581,0.02,0.25,0.8,,,4,0.03225806452
0.1612903226,0.02,0.27,0.88,,,5,0.03225806452
0.1935483871,0.02,0.28,0.84,,,6,0.03225806452
0.2258064516,0.02,0.28,0.89,,,7,0.03225806452
0.2580645161,0.02,0.28,0.88,,,8,0.03225806452
0.2903225806,0.01,0.29,0.86,,,9,0.03225806452
0.3225806452,0.02,0.28,0.89,,,10,0.03225806452
0.3548387097,0.02,0.24,0.88,,,11,0.03225806452
0.3870967742,0.02,0.26,0.86,,,12,0.03225806452
0.4193548387,0.02,0.26,0.86,,,13,0.03225806452
0.4516129032,0.01,0.25,0.87,,,14,0.03225806452
0.4838709677,0.02,0.28,0.87,,,15,0.03225806452
0.5161290323,0.03,0.27,0.89,,,16,0.03225806452
0.5483870968,0.03,0.28,0.91,,,17,0.03225806452
0.5806451613,0.01,0.24,0.83,,,18,0.03225806452
0.6129032258,0.01,0.26,0.91,,,19,0.03225806452
0.6451612903,0.02,0.27,0.82,,,20,0.03225806452
0.6774193548,0.02,0.27,0.87,,,21,0.03225806452
0.7096774194,0.02,0.28,0.93,,,22,0.03225806452
0.7419354839,0.02,0.27,0.87,,,23,0.03225806452
0.7741935484,0.02,0.27,0.91,,,24,0.03225806452
0.8064516129,0.03,0.3,0.85,,,25,0.03225806452
0.8387096774,0.02,0.27,0.92,,,26,0.03225806452
0.8709677419,0.02,0.25,0.86,,,27,0.03225806452
0.9032258065,0.02,0.28,0.88,,,28,0.03225806452
0.935483871,0.02,0.27,0.89,,,29,0.03225806452
0.9677419355,0.02,0.27,0.88,,,30,0.03225806452
1,0.03,0.27,0.81,,,31,0.03225806452
1.032258065,0.02,0.28,0.95,,,32,0.03225806452
1.064516129,0.02,0.27,0.92,,,33,0.03225806452
1.096774194,0.02,0.27,0.87,,,34,0.03225806452
1.129032258,0.02,0.27,0.89,,,35,0.03225806452
1.161290323,0.02,0.26,0.89,,,36,0.03225806452
1.193548387,0.02,0.26,0.86,,,37,0.03225806452
1.225806452,0.02,0.26,0.89,,,38,0.03225806452
1.258064516,0.02,0.28,0.91,,,39,0.03225806452
1.290322581,0.03,0.27,0.9,,,40,0.03225806452
1.322580645,0.02,0.28,0.9,,,41,0.03225806452
1.35483871,0.01,0.25,0.89,,,42,0.03225806452
1.387096774,0.02,0.28,0.89,,,43,0.03225806452
1.419354839,0.02,0.28,0.88,,,44,0.03225806452
1.451612903,0.01,0.24,0.89,,,45,0.03225806452
1.483870968,0.01,0.29,0.88,,,46,0.03225806452
1.516129032,0.02,0.27,0.91,,,47,0.03225806452
1.548387097,0.02,0.26,0.89,,,48,0.03225806452
1.580645161,0.02,0.27,0.89,,,49,0.03225806452
1.612903226,0.02,0.29,0.89,,,50,0.03225806452
1.64516129,0.02,0.25,0.88,,,51,0.03225806452
1.677419355,0.02,0.25,0.82,,,52,0.03225806452
1.709677419,0.04,0.29,0.89,,,53,0.03225806452
1.741935484,0.02,0.26,0.89,,,54,0.03225806452
1.774193548,0,0.26,0.84,,,55,0.03225806452
1.806451613,0.02,0.25,0.87,,,56,0.03225806452
1.838709677,0.01,0.25,0.91,,,57,0.03225806452
1.870967742,0.01,0.25,0.86,,,58,0.03225806452
1.903225806,0.02,0.27,0.85,,,59,0.03225806452
1.935483871,0.01,0.24,0.89,,,60,0.03225806452
1.967741935,0.02,0.27,0.88,,,61,0.03225806452
2,0.01,0.29,0.92,,,62,0.03225806452
2.032258065,0.02,0.24,0.89,,,63,0.03225806452
2.064516129,0.02,0.25,0.88,,,64,0.03225806452
2.096774194,0.02,0.29,0.91,,,65,0.03225806452
2.129032258,0.02,0.26,0.83,,,66,0.03225806452
2.161290323,0.02,0.28,0.86,,,67,0.03225806452
2.193548387,0.02,0.29,0.89,,,68,0.03225806452
2.225806452,0.02,0.25,0.84,,,69,0.03225806452
2.258064516,0.02,0.29,0.9,,,70,0.03225806452
2.290322581,0,0.25,0.91,,,71,0.03225806452
2.322580645,0.02,0.26,0.84,,,72,0.03225806452
2.35483871,0.02,0.27,0.85,,,73,0.03225806452
2.387096774,0.02,0.25,0.88,,,74,0.03225806452
2.419354839,0.02,0.25,0.83,,,75,0.03225806452
2.451612903,0.01,0.29,0.92,,,76,0.03225806452
2.483870968,0.02,0.29,0.91,,,77,0.03225806452
2.516129032,0.02,0.26,0.84,,,78,0.03225806452
2.548387097,0.02,0.27,0.9,,,79,0.03225806452
2.580645161,0.02,0.28,0.95,,,80,0.03225806452
2.612903226,0.02,0.25,0.84,,,81,0.03225806452
2.64516129,0.02,0.28,0.89,,,82,0.03225806452
2.677419355,0.02,0.26,0.91,,,83,0.03225806452
2.709677419,0.02,0.25,0.84,,,84,0.03225806452
2.741935484,0.02,0.29,0.89,,,85,0.03225806452
2.774193548,0.02,0.28,0.92,,,86,0.03225806452
2.806451613,0.02,0.25,0.89,,,87,0.03225806452
2.838709677,0.03,0.3,0.93,,,88,0.03225806452
