time,Xa,Ya,Za,,,,
0.03225806452,0.07,0.32,0.97,,,1,0.03225806452
0.06451612903,0.09,0.33,0.92,,,2,0.03225806452
0.09677419355,0.1,0.31,0.86,,,3,0.03225806452
0.1290322581,0.09,0.29,0.84,,,4,0.03225806452
0.1612903226,0.08,0.33,0.86,,,5,0.03225806452
0.1935483871,0.08,0.3,0.9,,,6,0.03225806452
0.2258064516,0.11,0.36,0.84,,,7,0.03225806452
0.2580645161,0.05,0.2,0.86,,,8,0.03225806452
0.2903225806,0.06,0.28,0.85,,,9,0.03225806452
0.3225806452,0.08,0.25,0.73,,,10,0.03225806452
0.3548387097,0.08,0.3,0.87,,,11,0.03225806452
0.3870967742,0.09,0.3,0.83,,,12,0.03225806452
0.4193548387,0.09,0.32,0.75,,,13,0.03225806452
0.4516129032,0.07,0.29,0.93,,,14,0.03225806452
0.4838709677,0.08,0.26,1,,,15,0.03225806452
0.5161290323,0.07,0.32,0.99,,,16,0.03225806452
0.5483870968,0.08,0.29,0.87,,,17,0.03225806452
0.5806451613,0.07,0.31,0.95,,,18,0.03225806452
0.6129032258,0.05,0.27,0.98,,,19,0.03225806452
0.6451612903,0.07,0.24,0.95,,,20,0.03225806452
0.6774193548,0.07,0.26,0.89,,,21,0.03225806452
0.7096774194,0.06,0.3,0.69,,,22,0.03225806452
0.7419354839,0.07,0.27,0.86,,,23,0.03225806452
0.7741935484,0.06,0.3,0.83,,,24,0.03225806452
0.8064516129,0.1,0.24,0.82,,,25,0.03225806452
0.8387096774,0.06,0.29,0.77,,,26,0.03225806452
0.8709677419,0.04,0.27,1.04,,,27,0.03225806452
0.9032258065,0.07,0.3,0.81,,,28,0.03225806452
0.935483871,0.07,0.3,0.72,,,29,0.03225806452
0.9677419355,0.08,0.29,0.92,,,30,0.03225806452
1,0.09,0.31,0.93,,,31,0.03225806452
1.032258065,0.08,0.27,0.84,,,32,0.03225806452
1.064516129,0.07,0.24,0.85,,,33,0.03225806452
1.096774194,0.08,0.27,0.85,,,34,0.03225806452
1.129032258,0.07,0.23,0.99,,,35,0.03225806452
1.161290323,0.08,0.26,0.9,,,36,0.03225806452
1.193548387,0.05,0.31,0.92,,,37,0.03225806452
1.225806452,0.07,0.3,0.95,,,38,0.03225806452
1.258064516,0.07,0.25,1.01,,,39,0.03225806452
1.290322581,0.1,0.26,0.77,,,40,0.03225806452
1.322580645,0.06,0.29,0.73,,,41,0.03225806452
1.35483871,0.07,0.24,0.96,,,42,0.03225806452
1.387096774,0.1,0.28,0.81,,,43,0.03225806452
1.419354839,0.05,0.28,0.91,,,44,0.03225806452
1.451612903,0.09,0.34,0.95,,,45,0.03225806452
1.483870968,0.08,0.24,0.81,,,46,0.03225806452
1.516129032,0.07,0.28,0.9,,,47,0.03225806452
1.548387097,0.07,0.28,0.89,,,48,0.03225806452
1.580645161,0.05,0.29,0.83,,,49,0.03225806452
1.612903226,0.07,0.32,0.9,,,50,0.03225806452
1.64516129,0.09,0.32,0.91,,,51,0.03225806452
1.677419355,0.1,0.33,0.86,,,52,0.03225806452
1.709677419,0.07,0.33,0.77,,,53,0.03225806452
1.741935484,0.08,0.24,0.75,,,54,0.03225806452
1.774193548,0.06,0.27,0.82,,,55,0.03225806452
1.806451613,0.07,0.32,0.79,,,56,0.03225806452
1.838709677,0.07,0.31,0.95,,,57,0.03225806452
1.870967742,0.08,0.33,0.93,,,58,0.03225806452
