time,Xa,Ya,Za,,,,
0.03225806452,0.17,0.34,0.82,,,1,0.03225806452
0.06451612903,0.14,0.35,1.14,,,2,0.03225806452
0.09677419355,0.11,0.27,0.63,,,3,0.03225806452
0.1290322581,0.12,0.37,1.16,,,4,0.03225806452
0.1612903226,0.12,0.25,0.79,,,5,0.03225806452
0.1935483871,0.09,0.27,0.93,,,6,0.03225806452
0.2258064516,0.14,0.33,0.85,,,7,0.03225806452
0.2580645161,0.13,0.32,0.83,,,8,0.03225806452
0.2903225806,0.12,0.27,0.8,,,9,0.03225806452
0.3225806452,0.09,0.25,0.91,,,10,0.03225806452
0.3548387097,0.14,0.24,0.83,,,11,0.03225806452
0.3870967742,0.08,0.37,1.12,,,12,0.03225806452
0.4193548387,0.14,0.22,0.73,,,13,0.03225806452
0.4516129032,0.07,0.27,0.94,,,14,0.03225806452
0.4838709677,0.15,0.37,0.93,,,15,0.03225806452
0.5161290323,0.12,0.37,0.91,,,16,0.03225806452
0.5483870968,0.1,0.25,0.81,,,17,0.03225806452
0.5806451613,0.11,0.25,0.78,,,18,0.03225806452
0.6129032258,0.18,0.36,0.89,,,19,0.03225806452
0.6451612903,0.15,0.27,0.85,,,20,0.03225806452
0.6774193548,0.13,0.4,1.01,,,21,0.03225806452
0.7096774194,0.13,0.26,0.69,,,22,0.03225806452
0.7419354839,0.06,0.25,0.84,,,23,0.03225806452
0.7741935484,0.15,0.31,0.67,,,24,0.03225806452
0.8064516129,0.12,0.25,0.67,,,25,0.03225806452
0.8387096774,0.13,0.37,0.93,,,26,0.03225806452
0.8709677419,0.15,0.29,0.71,,,27,0.03225806452
0.9032258065,0.11,0.28,1.06,,,28,0.03225806452
0.935483871,0.11,0.32,1.13,,,29,0.03225806452
0.9677419355,0.07,0.29,0.9,,,30,0.03225806452
1,0.1,0.32,0.83,,,31,0.03225806452
1.032258065,0.09,0.29,1.11,,,32,0.03225806452
1.064516129,0.18,0.29,0.62,,,33,0.03225806452
1.096774194,0.1,0.27,0.88,,,34,0.03225806452
1.129032258,0.12,0.3,0.93,,,35,0.03225806452
1.161290323,0.08,0.2,0.79,,,36,0.03225806452
1.193548387,0.17,0.36,0.85,,,37,0.03225806452
1.225806452,0.14,0.21,0.79,,,38,0.03225806452
1.258064516,0.12,0.29,0.98,,,39,0.03225806452
1.290322581,0.12,0.29,0.72,,,40,0.03225806452
1.322580645,0.11,0.27,0.84,,,41,0.03225806452
1.35483871,0.12,0.39,1,,,42,0.03225806452
1.387096774,0.14,0.32,1,,,43,0.03225806452
1.419354839,0.08,0.32,1.09,,,44,0.03225806452
1.451612903,0.17,0.3,1.07,,,45,0.03225806452
1.483870968,0.17,0.33,0.94,,,46,0.03225806452
1.516129032,0.15,0.34,0.97,,,47,0.03225806452
1.548387097,0.16,0.33,0.61,,,48,0.03225806452
1.580645161,0.09,0.32,0.95,,,49,0.03225806452
1.612903226,0.18,0.32,0.85,,,50,0.03225806452
1.64516129,0.12,0.26,0.91,,,51,0.03225806452
1.677419355,0.15,0.29,0.85,,,52,0.03225806452
1.709677419,0.13,0.25,0.78,,,53,0.03225806452
1.741935484,0.14,0.32,0.91,,,54,0.03225806452
1.774193548,0.11,0.26,0.8,,,55,0.03225806452
1.806451613,0.1,0.34,1.15,,,56,0.03225806452
1.838709677,0.15,0.27,0.73,,,57,0.03225806452
1.870967742,0.09,0.33,0.84,,,58,0.03225806452
1.903225806,0.09,0.23,0.8,,,59,0.03225806452
1.935483871,0.1,0.32,1.05,,,60,0.03225806452
1.967741935,0.1,0.26,0.71,,,61,0.03225806452
2,0.21,0.3,0.66,,,62,0.03225806452
2.032258065,0.18,0.3,0.83,,,63,0.03225806452
2.064516129,0.14,0.26,0.75,,,64,0.03225806452
2.096774194,0.15,0.34,0.84,,,65,0.03225806452
