time,Xa,Ya,Za,,,,
0.03250270856,0.02,0.2,0.82,,,1,0.03250270856
0.06500541712,0.02,0.2,0.82,,,2,0.03250270856
0.09750812568,0.03,0.23,0.89,,,3,0.03250270856
0.1300108342,0.05,0.33,0.98,,,4,0.03250270856
0.1625135428,0.04,0.29,0.95,,,5,0.03250270856
0.1950162514,0.04,0.25,0.86,,,6,0.03250270856
0.2275189599,0.03,0.24,0.91,,,7,0.03250270856
0.2600216685,0.06,0.33,0.86,,,8,0.03250270856
0.292524377,0.06,0.34,0.89,,,9,0.03250270856
0.3250270856,0.05,0.3,0.91,,,10,0.03250270856
0.3575297941,0.05,0.28,0.86,,,11,0.03250270856
0.3900325027,0.04,0.25,1.03,,,12,0.03250270856
0.4225352113,0.04,0.27,0.95,,,13,0.03250270856
0.4550379198,0.05,0.31,0.92,,,14,0.03250270856
0.4875406284,0.05,0.3,0.87,,,15,0.03250270856
0.5200433369,0.03,0.2,0.85,,,16,0.03250270856
0.5525460455,0.04,0.23,0.78,,,17,0.03250270856
0.5850487541,0.05,0.3,0.9,,,18,0.03250270856
0.6175514626,0.05,0.37,0.99,,,19,0.03250270856
0.6500541712,0.04,0.23,0.82,,,20,0.03250270856
0.6825568797,0.03,0.21,0.84,,,21,0.03250270856
0.7150595883,0.06,0.26,0.93,,,22,0.03250270856
0.7475622969,0.05,0.29,0.93,,,23,0.03250270856
0.7800650054,0.04,0.21,0.74,,,24,0.03250270856
0.812567714,0.04,0.23,0.8,,,25,0.03250270856
0.8450704225,0.04,0.3,0.92,,,26,0.03250270856
0.8775731311,0.06,0.34,0.96,,,27,0.03250270856
0.9100758397,0.05,0.29,0.92,,,28,0.03250270856
0.9425785482,0.04,0.26,0.89,,,29,0.03250270856
0.9750812568,0.04,0.25,0.88,,,30,0.03250270856
1.007583965,0.04,0.3,0.94,,,31,0.03250270856
1.040086674,0.04,0.29,0.93,,,32,0.03250270856
1.072589382,0.04,0.3,0.89,,,33,0.03250270856
1.105092091,0.04,0.32,0.83,,,34,0.03250270856
1.1375948,0.06,0.31,0.82,,,35,0.03250270856
1.170097508,0.05,0.31,0.88,,,36,0.03250270856
1.202600217,0.04,0.28,0.9,,,37,0.03250270856
1.235102925,0.06,0.32,0.86,,,38,0.03250270856
1.267605634,0.04,0.24,0.88,,,39,0.03250270856
1.300108342,0.03,0.18,0.97,,,40,0.03250270856
1.332611051,0.04,0.18,0.8,,,41,0.03250270856
1.365113759,0.04,0.18,0.81,,,42,0.03250270856
1.397616468,0.04,0.3,0.9,,,43,0.03250270856
1.430119177,0.05,0.3,0.86,,,44,0.03250270856
1.462621885,0.05,0.32,0.82,,,45,0.03250270856
1.495124594,0.05,0.32,0.94,,,46,0.03250270856
1.527627302,0.05,0.31,1.01,,,47,0.03250270856
1.560130011,0.05,0.28,0.94,,,48,0.03250270856
1.592632719,0.04,0.29,0.81,,,49,0.03250270856
1.625135428,0.05,0.27,0.95,,,50,0.03250270856
1.657638137,0.03,0.24,0.85,,,51,0.03250270856
