time,Xa,Ya,Za,,,,
0.03267973856,-0.03,0.1,0.94,,,1,0.03267973856
0.06535947712,0.01,0.19,0.84,,,2,0.03267973856
0.09803921569,0,0.15,0.94,,,3,0.03267973856
0.1307189542,0,0.12,0.9,,,4,0.03267973856
0.1633986928,0,0.13,0.92,,,5,0.03267973856
0.1960784314,0.01,0.16,0.87,,,6,0.03267973856
0.2287581699,0.02,0.18,0.79,,,7,0.03267973856
0.2614379085,0,0.08,0.95,,,8,0.03267973856
0.2941176471,-0.01,0.11,0.88,,,9,0.03267973856
0.3267973856,0,0.2,0.92,,,10,0.03267973856
0.3594771242,0.02,0.15,0.94,,,11,0.03267973856
0.3921568627,-0.01,0.15,0.97,,,12,0.03267973856
0.4248366013,0,0.12,0.93,,,13,0.03267973856
0.4575163399,0,0.12,0.92,,,14,0.03267973856
0.4901960784,0,0.12,0.93,,,15,0.03267973856
0.522875817,0.02,0.19,0.86,,,16,0.03267973856
0.5555555556,0.01,0.17,0.88,,,17,0.03267973856
0.5882352941,0.01,0.16,0.82,,,18,0.03267973856
0.6209150327,0,0.11,0.85,,,19,0.03267973856
0.6535947712,0,0.21,0.99,,,20,0.03267973856
0.6862745098,0,0.22,0.91,,,21,0.03267973856
0.7189542484,0,0.18,0.85,,,22,0.03267973856
0.7516339869,0,0.12,1,,,23,0.03267973856
0.7843137255,0,0.2,0.87,,,24,0.03267973856
0.8169934641,0.01,0.18,0.87,,,25,0.03267973856
0.8496732026,-0.01,0.14,0.88,,,26,0.03267973856
0.8823529412,-0.01,0.13,0.88,,,27,0.03267973856
0.9150326797,-0.01,0.14,0.8,,,28,0.03267973856
0.9477124183,0,0.21,1,,,29,0.03267973856
0.9803921569,0.01,0.18,0.95,,,30,0.03267973856
1.013071895,0.01,0.19,0.88,,,31,0.03267973856
1.045751634,0.01,0.12,0.96,,,32,0.03267973856
1.078431373,-0.02,0.1,0.86,,,33,0.03267973856
1.111111111,0,0.15,0.81,,,34,0.03267973856
1.14379085,-0.01,0.13,0.87,,,35,0.03267973856
