time,Xa,Ya,Za,,,,
0.03250270856,0,0.16,0.92,,,1,0.03250270856
0.06500541712,0,0.14,0.89,,,2,0.03250270856
0.09750812568,0,0.17,0.89,,,3,0.03250270856
0.1300108342,0,0.16,0.88,,,4,0.03250270856
0.1625135428,0,0.16,0.93,,,5,0.03250270856
0.1950162514,0,0.14,0.91,,,6,0.03250270856
0.2275189599,0,0.16,0.94,,,7,0.03250270856
0.2600216685,0,0.16,0.94,,,8,0.03250270856
0.292524377,0,0.14,0.88,,,9,0.03250270856
0.3250270856,0,0.13,0.86,,,10,0.03250270856
0.3575297941,0,0.17,0.87,,,11,0.03250270856
0.3900325027,0,0.16,0.89,,,12,0.03250270856
0.4225352113,0,0.16,0.93,,,13,0.03250270856
0.4550379198,0,0.14,0.91,,,14,0.03250270856
0.4875406284,0,0.16,0.92,,,15,0.03250270856
0.5200433369,0,0.16,0.89,,,16,0.03250270856
0.5525460455,0,0.16,0.85,,,17,0.03250270856
0.5850487541,0,0.13,0.85,,,18,0.03250270856
0.6175514626,0,0.14,0.89,,,19,0.03250270856
0.6500541712,0,0.16,0.95,,,20,0.03250270856
0.6825568797,0,0.14,0.89,,,21,0.03250270856
0.7150595883,0,0.15,0.93,,,22,0.03250270856
0.7475622969,0,0.16,0.92,,,23,0.03250270856
0.7800650054,0,0.16,0.88,,,24,0.03250270856
0.812567714,0,0.15,0.85,,,25,0.03250270856
0.8450704225,0,0.15,0.86,,,26,0.03250270856
0.8775731311,0,0.15,0.92,,,27,0.03250270856
0.9100758397,0,0.15,0.94,,,28,0.03250270856
0.9425785482,0,0.14,0.92,,,29,0.03250270856
0.9750812568,0,0.16,0.93,,,30,0.03250270856
1.007583965,0,0.15,0.89,,,31,0.03250270856
1.040086674,-0.01,0.14,0.89,,,32,0.03250270856
1.072589382,0,0.13,0.85,,,33,0.03250270856
1.105092091,0,0.14,0.87,,,34,0.03250270856
1.1375948,0,0.14,0.93,,,35,0.03250270856
1.170097508,0,0.15,0.92,,,36,0.03250270856
1.202600217,0,0.14,0.93,,,37,0.03250270856
1.235102925,0,0.15,0.88,,,38,0.03250270856
1.267605634,0,0.14,0.9,,,39,0.03250270856
1.300108342,0,0.15,0.86,,,40,0.03250270856
1.332611051,0,0.14,0.88,,,41,0.03250270856
1.365113759,0,0.14,0.86,,,42,0.03250270856
1.397616468,0,0.14,0.88,,,43,0.03250270856
1.430119177,0,0.15,0.93,,,44,0.03250270856
1.462621885,0,0.15,0.93,,,45,0.03250270856
1.495124594,0,0.15,0.93,,,46,0.03250270856
1.527627302,0,0.15,0.89,,,47,0.03250270856
1.560130011,0,0.14,0.87,,,48,0.03250270856
1.592632719,0,0.14,0.84,,,49,0.03250270856
1.625135428,0,0.16,0.9,,,50,0.03250270856
1.657638137,0,0.15,0.94,,,51,0.03250270856
1.690140845,0,0.15,0.91,,,52,0.03250270856
1.722643554,0,0.15,0.95,,,53,0.03250270856
1.755146262,0,0.16,0.91,,,54,0.03250270856
1.787648971,0,0.15,0.89,,,55,0.03250270856
1.820151679,0,0.15,0.85,,,56,0.03250270856
1.852654388,0,0.14,0.88,,,57,0.03250270856
1.885157096,0,0.14,0.91,,,58,0.03250270856
1.917659805,0,0.15,0.89,,,59,0.03250270856
1.950162514,0,0.15,0.92,,,60,0.03250270856
1.982665222,0,0.15,0.92,,,61,0.03250270856
2.015167931,0,0.14,0.87,,,62,0.03250270856
2.047670639,0,0.17,0.87,,,63,0.03250270856
2.080173348,0,0.16,0.86,,,64,0.03250270856
2.112676056,0,0.16,0.88,,,65,0.03250270856
2.145178765,0,0.16,0.91,,,66,0.03250270856
2.177681473,0,0.15,0.93,,,67,0.03250270856
2.210184182,0,0.16,0.95,,,68,0.03250270856
2.242686891,0,0.16,0.92,,,69,0.03250270856
2.275189599,0,0.15,0.93,,,70,0.03250270856
2.307692308,0,0.16,0.88,,,71,0.03250270856
2.340195016,0,0.14,0.87,,,72,0.03250270856
2.372697725,0,0.14,0.89,,,73,0.03250270856
2.405200433,0,0.16,0.91,,,74,0.03250270856
2.437703142,0,0.16,0.96,,,75,0.03250270856
2.47020585,0,0.15,0.92,,,76,0.03250270856
2.502708559,0,0.17,0.93,,,77,0.03250270856
2.535211268,0,0.17,0.91,,,78,0.03250270856
2.567713976,0,0.15,0.89,,,79,0.03250270856
2.600216685,0,0.15,0.86,,,80,0.03250270856
2.632719393,0,0.15,0.89,,,81,0.03250270856
2.665222102,0,0.15,0.93,,,82,0.03250270856
2.69772481,0,0.15,0.92,,,83,0.03250270856
