time,Xa,Ya,Za,,,,
0.03243243243,0.07,0.14,1.27,,,1,0.03243243243
0.06486486486,0.09,0.2,1.1,,,2,0.03243243243
0.0972972973,-0.05,0.17,0.83,,,3,0.03243243243
0.1297297297,0.07,0.17,0.8,,,4,0.03243243243
0.1621621622,-0.01,0.21,1.39,,,5,0.03243243243
0.1945945946,0.05,0.21,1.08,,,6,0.03243243243
0.227027027,0.01,0.19,1.07,,,7,0.03243243243
0.2594594595,0.02,0.26,1.07,,,8,0.03243243243
0.2918918919,0.02,0.33,1.13,,,9,0.03243243243
0.3243243243,0.07,0.12,0.77,,,10,0.03243243243
0.3567567568,0.09,0.2,0.71,,,11,0.03243243243
0.3891891892,0,0.17,0.89,,,12,0.03243243243
0.4216216216,0.09,0.14,0.88,,,13,0.03243243243
0.4540540541,0.07,0.06,0.66,,,14,0.03243243243
0.4864864865,-0.01,0.18,0.51,,,15,0.03243243243
0.5189189189,0.11,0.19,0.59,,,16,0.03243243243
0.5513513514,0.1,0.25,0.7,,,17,0.03243243243
0.5837837838,0,0.15,1.08,,,18,0.03243243243
0.6162162162,-0.06,0.14,0.86,,,19,0.03243243243
0.6486486486,0.03,0.14,1.32,,,20,0.03243243243
0.6810810811,0.07,0.13,0.17,,,21,0.03243243243
0.7135135135,0.08,0.12,0.73,,,22,0.03243243243
0.7459459459,0.17,0.2,0.69,,,23,0.03243243243
0.7783783784,0.09,0.25,1.01,,,24,0.03243243243
0.8108108108,-0.02,0.16,0.83,,,25,0.03243243243
0.8432432432,-0.1,0.21,1.48,,,26,0.03243243243
0.8756756757,0.21,0.17,0.23,,,27,0.03243243243
0.9081081081,0.02,0.11,0.88,,,28,0.03243243243
0.9405405405,-0.05,0.23,1.14,,,29,0.03243243243
0.972972973,0.11,0.19,0.71,,,30,0.03243243243
1.005405405,0.07,0.22,0.64,,,31,0.03243243243
1.037837838,0.04,0.14,0.41,,,32,0.03243243243
1.07027027,0.06,0.23,1.02,,,33,0.03243243243
1.102702703,0.18,0.18,1,,,34,0.03243243243
1.135135135,0,0.27,0.97,,,35,0.03243243243
1.167567568,0.01,0.14,0.57,,,36,0.03243243243
1.2,0.2,0.22,1.04,,,37,0.03243243243
1.232432432,0.16,0.09,0.85,,,38,0.03243243243
1.264864865,0.16,0.32,0.86,,,39,0.03243243243
1.297297297,0.05,0.22,0.98,,,40,0.03243243243
1.32972973,-0.02,0.12,0.97,,,41,0.03243243243
1.362162162,0.11,0.24,1.27,,,42,0.03243243243
1.394594595,0.12,0.17,0.62,,,43,0.03243243243
1.427027027,0.08,0.18,0.72,,,44,0.03243243243
1.459459459,0.12,0.15,0.44,,,45,0.03243243243
1.491891892,0.1,0.23,1.13,,,46,0.03243243243
1.524324324,0.03,0.23,0.41,,,47,0.03243243243
1.556756757,0.02,0.09,0.91,,,48,0.03243243243
