time,Xa,Ya,Za,,,,
0.03222341568,0.2,0.53,0.93,,,1,0.03222341568
0.06444683136,0.2,0.3,0.7,,,2,0.03222341568
0.09667024705,0.15,0.45,0.76,,,3,0.03222341568
0.1288936627,0.17,0.43,0.71,,,4,0.03222341568
0.1611170784,0.15,0.43,0.97,,,5,0.03222341568
0.1933404941,0.14,0.33,0.73,,,6,0.03222341568
0.2255639098,0.18,0.45,0.88,,,7,0.03222341568
0.2577873255,0.14,0.34,0.76,,,8,0.03222341568
0.2900107411,0.13,0.43,0.73,,,9,0.03222341568
0.3222341568,0.16,0.55,1.15,,,10,0.03222341568
0.3544575725,0.2,0.36,0.92,,,11,0.03222341568
0.3866809882,0.14,0.47,1.01,,,12,0.03222341568
0.4189044039,0.11,0.35,0.99,,,13,0.03222341568
0.4511278195,0.16,0.5,0.87,,,14,0.03222341568
0.4833512352,0.18,0.44,0.63,,,15,0.03222341568
0.5155746509,0.19,0.41,0.8,,,16,0.03222341568
0.5477980666,0.11,0.31,0.74,,,17,0.03222341568
0.5800214823,0.23,0.43,0.87,,,18,0.03222341568
0.612244898,0.11,0.34,0.68,,,19,0.03222341568
0.6444683136,0.2,0.34,0.73,,,20,0.03222341568
0.6766917293,0.25,0.53,1.02,,,21,0.03222341568
0.708915145,0.14,0.35,0.8,,,22,0.03222341568
0.7411385607,0.18,0.37,0.64,,,23,0.03222341568
0.7733619764,0.17,0.47,0.94,,,24,0.03222341568
0.8055853921,0.21,0.41,0.71,,,25,0.03222341568
0.8378088077,0.12,0.4,0.86,,,26,0.03222341568
0.8700322234,0.21,0.5,0.85,,,27,0.03222341568
0.9022556391,0.17,0.28,0.56,,,28,0.03222341568
0.9344790548,0.21,0.36,1.16,,,29,0.03222341568
0.9667024705,0.18,0.48,0.86,,,30,0.03222341568
0.9989258861,0.16,0.4,0.75,,,31,0.03222341568
1.031149302,0.16,0.32,0.95,,,32,0.03222341568
1.063372718,0.08,0.28,0.71,,,33,0.03222341568
1.095596133,0.1,0.32,0.85,,,34,0.03222341568
1.127819549,0.11,0.36,0.89,,,35,0.03222341568
1.160042965,0.08,0.37,0.88,,,36,0.03222341568
1.19226638,0.14,0.39,0.9,,,37,0.03222341568
1.224489796,0.16,0.41,0.78,,,38,0.03222341568
1.256713212,0.12,0.22,0.75,,,39,0.03222341568
1.288936627,0.12,0.34,0.91,,,40,0.03222341568
1.321160043,0.05,0.31,0.71,,,41,0.03222341568
1.353383459,0.13,0.32,0.64,,,42,0.03222341568
1.385606874,0.14,0.38,1,,,43,0.03222341568
1.41783029,0.18,0.39,0.86,,,44,0.03222341568
1.450053706,0.16,0.41,1,,,45,0.03222341568
1.482277121,0.14,0.37,0.91,,,46,0.03222341568
1.514500537,0.11,0.43,0.78,,,47,0.03222341568
1.546723953,0.13,0.35,0.63,,,48,0.03222341568
1.578947368,0.15,0.43,1.03,,,49,0.03222341568
1.611170784,0.07,0.39,1.15,,,50,0.03222341568
1.6433942,0.16,0.39,0.89,,,51,0.03222341568
1.675617615,0.16,0.48,0.96,,,52,0.03222341568
1.707841031,0.11,0.32,1.02,,,53,0.03222341568
1.740064447,0.19,0.37,0.54,,,54,0.03222341568
1.772287863,0.11,0.21,0.72,,,55,0.03222341568
1.804511278,0.16,0.31,0.95,,,56,0.03222341568
1.836734694,0.12,0.45,0.8,,,57,0.03222341568
1.86895811,0.16,0.41,0.83,,,58,0.03222341568
1.901181525,0.14,0.44,0.97,,,59,0.03222341568
1.933404941,0.11,0.24,0.57,,,60,0.03222341568
1.965628357,0.16,0.34,0.87,,,61,0.03222341568
1.997851772,0.18,0.3,0.49,,,62,0.03222341568
2.030075188,0.14,0.37,0.62,,,63,0.03222341568
2.062298604,0.17,0.4,0.85,,,64,0.03222341568
2.094522019,0.08,0.33,0.64,,,65,0.03222341568
2.126745435,0.12,0.34,0.94,,,66,0.03222341568
2.158968851,0.09,0.29,0.61,,,67,0.03222341568
2.191192266,0.12,0.37,0.79,,,68,0.03222341568
2.223415682,0.16,0.42,0.97,,,69,0.03222341568
2.255639098,0.16,0.26,0.77,,,70,0.03222341568
2.287862513,0.06,0.33,0.68,,,71,0.03222341568
2.320085929,0.12,0.32,0.76,,,72,0.03222341568
2.352309345,0.19,0.33,0.75,,,73,0.03222341568
2.38453276,0.16,0.38,0.94,,,74,0.03222341568
2.416756176,0.09,0.19,0.59,,,75,0.03222341568
2.448979592,0.12,0.34,0.9,,,76,0.03222341568
2.481203008,0.21,0.4,0.87,,,77,0.03222341568
2.513426423,0.09,0.33,0.93,,,78,0.03222341568
2.545649839,0.21,0.41,0.93,,,79,0.03222341568
2.577873255,0.11,0.44,0.89,,,80,0.03222341568
2.61009667,0.11,0.33,0.73,,,81,0.03222341568
2.642320086,0.17,0.36,0.93,,,82,0.03222341568
2.674543502,0.17,0.33,0.68,,,83,0.03222341568
2.706766917,0.11,0.34,0.85,,,84,0.03222341568
2.738990333,0.12,0.32,0.71,,,85,0.03222341568
2.771213749,0.13,0.35,0.99,,,86,0.03222341568
2.803437164,0.11,0.34,0.75,,,87,0.03222341568
2.83566058,0.11,0.38,0.96,,,88,0.03222341568
2.867883996,0.13,0.35,1,,,89,0.03222341568
2.900107411,0.14,0.32,0.68,,,90,0.03222341568
2.932330827,0.14,0.36,0.78,,,91,0.03222341568
2.964554243,0.07,0.23,0.7,,,92,0.03222341568
2.996777658,0.15,0.33,0.82,,,93,0.03222341568
3.029001074,0.08,0.33,0.89,,,94,0.03222341568
3.06122449,0.18,0.34,0.99,,,95,0.03222341568
3.093447905,0.14,0.38,0.96,,,96,0.03222341568
3.125671321,0.14,0.48,1.07,,,97,0.03222341568
3.157894737,0.11,0.35,0.71,,,98,0.03222341568
3.190118153,0.16,0.39,0.79,,,99,0.03222341568
3.222341568,0.15,0.29,0.69,,,100,0.03222341568
3.254564984,0.14,0.46,0.94,,,101,0.03222341568
3.2867884,0.2,0.37,0.71,,,102,0.03222341568
3.319011815,0.18,0.27,0.73,,,103,0.03222341568
3.351235231,0.17,0.39,0.86,,,104,0.03222341568
3.383458647,0.19,0.37,0.93,,,105,0.03222341568
3.415682062,0.12,0.42,0.83,,,106,0.03222341568
3.447905478,0.08,0.33,0.82,,,107,0.03222341568
3.480128894,0.19,0.35,0.55,,,108,0.03222341568
3.512352309,0.11,0.31,0.75,,,109,0.03222341568
3.544575725,0.16,0.38,0.86,,,110,0.03222341568
3.576799141,0.2,0.37,0.79,,,111,0.03222341568
3.609022556,0.23,0.39,0.59,,,112,0.03222341568
3.641245972,0.15,0.31,0.96,,,113,0.03222341568
3.673469388,0.12,0.35,0.88,,,114,0.03222341568
3.705692803,0.13,0.39,0.86,,,115,0.03222341568
3.737916219,0.17,0.29,0.51,,,116,0.03222341568
3.770139635,0.15,0.37,0.86,,,117,0.03222341568
3.80236305,0.17,0.36,0.76,,,118,0.03222341568
3.834586466,0.2,0.41,0.64,,,119,0.03222341568
3.866809882,0.14,0.34,0.71,,,120,0.03222341568
3.899033298,0.07,0.31,0.82,,,121,0.03222341568
3.931256713,0.2,0.5,1.05,,,122,0.03222341568
3.963480129,0.15,0.3,0.67,,,123,0.03222341568
3.995703545,0.16,0.44,0.98,,,124,0.03222341568
4.02792696,0.16,0.32,0.69,,,125,0.03222341568
