time,Xa,Ya,Za,,,,
0.03225806452,0.25,0.41,0.72,,,1,0.03225806452
0.06451612903,0.2,0.31,0.96,,,2,0.03225806452
0.09677419355,0.02,0.31,0.88,,,3,0.03225806452
0.1290322581,0.29,0.28,0.71,,,4,0.03225806452
0.1612903226,0.17,0.52,0.73,,,5,0.03225806452
0.1935483871,0.2,0.34,0.96,,,6,0.03225806452
0.2258064516,0.22,0.39,0.65,,,7,0.03225806452
0.2580645161,0.26,0.42,0.84,,,8,0.03225806452
0.2903225806,0.23,0.46,0.83,,,9,0.03225806452
0.3225806452,0.16,0.37,0.87,,,10,0.03225806452
0.3548387097,0.21,0.46,0.87,,,11,0.03225806452
0.3870967742,0.09,0.29,0.8,,,12,0.03225806452
0.4193548387,0.15,0.4,0.83,,,13,0.03225806452
0.4516129032,0.28,0.46,0.76,,,14,0.03225806452
0.4838709677,0.17,0.34,0.82,,,15,0.03225806452
0.5161290323,0.32,0.53,1.01,,,16,0.03225806452
0.5483870968,0.15,0.34,0.59,,,17,0.03225806452
0.5806451613,0.16,0.37,0.66,,,18,0.03225806452
0.6129032258,0.21,0.36,0.95,,,19,0.03225806452
0.6451612903,0.18,0.24,0.94,,,20,0.03225806452
0.6774193548,0.14,0.29,0.58,,,21,0.03225806452
0.7096774194,0.18,0.44,0.66,,,22,0.03225806452
0.7419354839,0.17,0.4,0.84,,,23,0.03225806452
0.7741935484,0.15,0.25,0.64,,,24,0.03225806452
0.8064516129,0.13,0.38,0.79,,,25,0.03225806452
0.8387096774,0.1,0.43,0.83,,,26,0.03225806452
0.8709677419,0.27,0.33,0.72,,,27,0.03225806452
0.9032258065,0.2,0.29,0.79,,,28,0.03225806452
0.935483871,0.09,0.3,0.84,,,29,0.03225806452
0.9677419355,0.16,0.43,0.85,,,30,0.03225806452
1,0.3,0.42,0.59,,,31,0.03225806452
1.032258065,0.18,0.36,0.59,,,32,0.03225806452
1.064516129,0.18,0.41,0.82,,,33,0.03225806452
1.096774194,0.16,0.44,0.73,,,34,0.03225806452
1.129032258,0.28,0.6,0.68,,,35,0.03225806452
1.161290323,0.3,0.43,0.94,,,36,0.03225806452
1.193548387,0.13,0.32,0.84,,,37,0.03225806452
1.225806452,0.18,0.23,0.87,,,38,0.03225806452
1.258064516,0.25,0.4,0.76,,,39,0.03225806452
1.290322581,0.06,0.48,1.14,,,40,0.03225806452
1.322580645,0.14,0.43,0.72,,,41,0.03225806452
1.35483871,0.17,0.5,0.92,,,42,0.03225806452
1.387096774,0.35,0.33,0.54,,,43,0.03225806452
1.419354839,0.21,0.3,0.76,,,44,0.03225806452
1.451612903,0.16,0.27,0.46,,,45,0.03225806452
1.483870968,0.19,0.41,0.68,,,46,0.03225806452
1.516129032,0.14,0.38,0.82,,,47,0.03225806452
1.548387097,0.16,0.39,0.57,,,48,0.03225806452
1.580645161,0.18,0.48,0.64,,,49,0.03225806452
1.612903226,0.18,0.27,0.71,,,50,0.03225806452
1.64516129,0.23,0.47,0.77,,,51,0.03225806452
1.677419355,0.03,0.34,0.87,,,52,0.03225806452
1.709677419,0.07,0.36,0.74,,,53,0.03225806452
1.741935484,0.08,0.23,1.18,,,54,0.03225806452
1.774193548,0.08,0.45,0.9,,,55,0.03225806452
1.806451613,0.24,0.5,1.14,,,56,0.03225806452
1.838709677,0.2,0.37,1.02,,,57,0.03225806452
1.870967742,0.21,0.29,0.8,,,58,0.03225806452
1.903225806,0.07,0.21,0.6,,,59,0.03225806452
1.935483871,0.13,0.24,0.64,,,60,0.03225806452
1.967741935,0.09,0.27,0.87,,,61,0.03225806452
2,0.23,0.22,0.59,,,62,0.03225806452
2.032258065,0.18,0.39,0.57,,,63,0.03225806452
2.064516129,0.13,0.41,0.75,,,64,0.03225806452
2.096774194,0.15,0.41,1,,,65,0.03225806452
2.129032258,0.26,0.31,0.93,,,66,0.03225806452
2.161290323,0.2,0.52,0.81,,,67,0.03225806452
2.193548387,0.24,0.38,0.7,,,68,0.03225806452
2.225806452,0.27,0.45,0.92,,,69,0.03225806452
2.258064516,0.18,0.55,1.04,,,70,0.03225806452
2.290322581,0.09,0.26,0.71,,,71,0.03225806452
2.322580645,0.18,0.41,1.02,,,72,0.03225806452
2.35483871,0.26,0.4,0.87,,,73,0.03225806452
2.387096774,0.28,0.32,0.85,,,74,0.03225806452
2.419354839,0.19,0.3,0.61,,,75,0.03225806452
2.451612903,0.2,0.32,0.97,,,76,0.03225806452
2.483870968,0.23,0.48,0.79,,,77,0.03225806452
2.516129032,0.13,0.4,0.66,,,78,0.03225806452
2.548387097,0.25,0.41,0.63,,,79,0.03225806452
2.580645161,0.3,0.39,0.91,,,80,0.03225806452
2.612903226,0.31,0.43,0.53,,,81,0.03225806452
2.64516129,0.25,0.44,0.75,,,82,0.03225806452
2.677419355,0.14,0.4,0.95,,,83,0.03225806452
2.709677419,0.18,0.4,0.91,,,84,0.03225806452
2.741935484,0.24,0.49,0.77,,,85,0.03225806452
2.774193548,0.12,0.3,0.74,,,86,0.03225806452
2.806451613,0.2,0.44,0.7,,,87,0.03225806452
2.838709677,0.27,0.3,0.69,,,88,0.03225806452
2.870967742,0.16,0.34,0.76,,,89,0.03225806452
2.903225806,0.17,0.46,0.88,,,90,0.03225806452
2.935483871,0.11,0.26,0.55,,,91,0.03225806452
2.967741935,0.08,0.41,0.57,,,92,0.03225806452
3,0.27,0.44,0.85,,,93,0.03225806452
3.032258065,0.11,0.34,1.02,,,94,0.03225806452
3.064516129,0.07,0.38,0.89,,,95,0.03225806452
3.096774194,0.29,0.46,0.82,,,96,0.03225806452
3.129032258,0.34,0.57,0.96,,,97,0.03225806452
3.161290323,0.18,0.37,0.7,,,98,0.03225806452
3.193548387,0.23,0.38,1.02,,,99,0.03225806452
3.225806452,0.17,0.48,0.91,,,100,0.03225806452
3.258064516,0.18,0.38,0.69,,,101,0.03225806452
3.290322581,0.09,0.31,0.59,,,102,0.03225806452
