time,Xa,Ya,Za,,,,
0.03225806452,0.02,0.29,0.83,,,1,0.03225806452
0.06451612903,0.02,0.3,0.73,,,2,0.03225806452
0.09677419355,0,0.27,0.77,,,3,0.03225806452
0.1290322581,0.08,0.43,0.84,,,4,0.03225806452
0.1612903226,0.06,0.42,0.82,,,5,0.03225806452
0.1935483871,0.05,0.39,0.87,,,6,0.03225806452
0.2258064516,0.05,0.37,0.78,,,7,0.03225806452
0.2580645161,0.05,0.39,0.83,,,8,0.03225806452
0.2903225806,0.07,0.42,0.81,,,9,0.03225806452
0.3225806452,0.07,0.4,0.8,,,10,0.03225806452
0.3548387097,0.08,0.43,0.86,,,11,0.03225806452
0.3870967742,0.07,0.36,0.75,,,12,0.03225806452
0.4193548387,0.05,0.36,0.71,,,13,0.03225806452
0.4516129032,0.06,0.34,0.68,,,14,0.03225806452
0.4838709677,0.05,0.33,0.73,,,15,0.03225806452
0.5161290323,0,0.26,0.76,,,16,0.03225806452
0.5483870968,0,0.26,0.8,,,17,0.03225806452
0.5806451613,0,0.22,0.73,,,18,0.03225806452
0.6129032258,-0.01,0.21,0.71,,,19,0.03225806452
0.6451612903,0.1,0.47,0.89,,,20,0.03225806452
0.6774193548,0.1,0.45,0.84,,,21,0.03225806452
0.7096774194,0.08,0.45,0.88,,,22,0.03225806452
0.7419354839,0.07,0.44,0.91,,,23,0.03225806452
0.7741935484,0.05,0.36,0.79,,,24,0.03225806452
0.8064516129,0.05,0.37,0.85,,,25,0.03225806452
0.8387096774,0.06,0.36,0.78,,,26,0.03225806452
0.8709677419,0.04,0.33,0.82,,,27,0.03225806452
0.9032258065,0.07,0.39,0.75,,,28,0.03225806452
0.935483871,0.07,0.43,0.84,,,29,0.03225806452
0.9677419355,0.05,0.41,0.93,,,30,0.03225806452
1,0.09,0.46,0.89,,,31,0.03225806452
1.032258065,0.05,0.38,0.73,,,32,0.03225806452
1.064516129,0.05,0.35,0.8,,,33,0.03225806452
1.096774194,0.05,0.39,0.79,,,34,0.03225806452
1.129032258,0.07,0.37,0.8,,,35,0.03225806452
