time,Xa,Ya,Za,,,,
0.03229278794,0.02,0.38,0.79,,,1,0.03229278794
0.06458557589,0.02,0.39,0.81,,,2,0.03229278794
0.09687836383,0.03,0.4,0.78,,,3,0.03229278794
0.1291711518,0.02,0.4,0.8,,,4,0.03229278794
0.1614639397,0.03,0.41,0.82,,,5,0.03229278794
0.1937567277,0.03,0.42,0.82,,,6,0.03229278794
0.2260495156,0.03,0.41,0.82,,,7,0.03229278794
0.2583423036,0.03,0.38,0.79,,,8,0.03229278794
0.2906350915,0.03,0.4,0.78,,,9,0.03229278794
0.3229278794,0.03,0.4,0.77,,,10,0.03229278794
0.3552206674,0.04,0.4,0.81,,,11,0.03229278794
0.3875134553,0.03,0.4,0.82,,,12,0.03229278794
0.4198062433,0.03,0.4,0.85,,,13,0.03229278794
0.4520990312,0.02,0.39,0.83,,,14,0.03229278794
0.4843918192,0.03,0.41,0.79,,,15,0.03229278794
0.5166846071,0.02,0.37,0.82,,,16,0.03229278794
0.548977395,0.03,0.4,0.85,,,17,0.03229278794
0.581270183,0.03,0.42,0.84,,,18,0.03229278794
0.6135629709,0.02,0.41,0.8,,,19,0.03229278794
0.6458557589,0.02,0.37,0.79,,,20,0.03229278794
0.6781485468,0.03,0.39,0.83,,,21,0.03229278794
0.7104413348,0.02,0.39,0.81,,,22,0.03229278794
0.7427341227,0.03,0.38,0.8,,,23,0.03229278794
0.7750269107,0.02,0.42,0.85,,,24,0.03229278794
0.8073196986,0.03,0.4,0.81,,,25,0.03229278794
0.8396124865,0.02,0.4,0.82,,,26,0.03229278794
0.8719052745,0.02,0.4,0.82,,,27,0.03229278794
0.9041980624,0.03,0.41,0.84,,,28,0.03229278794
0.9364908504,0.03,0.39,0.8,,,29,0.03229278794
0.9687836383,0.03,0.39,0.82,,,30,0.03229278794
1.001076426,0.02,0.38,0.84,,,31,0.03229278794
1.033369214,0.02,0.39,0.79,,,32,0.03229278794
1.065662002,0.03,0.39,0.77,,,33,0.03229278794
1.09795479,0.02,0.38,0.8,,,34,0.03229278794
1.130247578,0.02,0.38,0.81,,,35,0.03229278794
1.162540366,0.03,0.37,0.79,,,36,0.03229278794
1.194833154,0.02,0.4,0.83,,,37,0.03229278794
1.227125942,0.03,0.38,0.8,,,38,0.03229278794
1.25941873,0.03,0.39,0.79,,,39,0.03229278794
1.291711518,0.03,0.4,0.82,,,40,0.03229278794
1.324004306,0.02,0.37,0.81,,,41,0.03229278794
1.356297094,0.02,0.39,0.82,,,42,0.03229278794
1.388589882,0.03,0.4,0.84,,,43,0.03229278794
1.42088267,0.03,0.41,0.84,,,44,0.03229278794
1.453175457,0.02,0.38,0.79,,,45,0.03229278794
1.485468245,0.02,0.39,0.79,,,46,0.03229278794
1.517761033,0.02,0.4,0.8,,,47,0.03229278794
1.550053821,0.03,0.41,0.8,,,48,0.03229278794
1.582346609,0.02,0.39,0.82,,,49,0.03229278794
1.614639397,0.03,0.39,0.79,,,50,0.03229278794
1.646932185,0.02,0.4,0.79,,,51,0.03229278794
1.679224973,0.02,0.39,0.81,,,52,0.03229278794
1.711517761,0.03,0.4,0.82,,,53,0.03229278794
1.743810549,0.03,0.39,0.79,,,54,0.03229278794
1.776103337,0.03,0.39,0.81,,,55,0.03229278794
1.808396125,0.03,0.39,0.81,,,56,0.03229278794
1.840688913,0.03,0.39,0.79,,,57,0.03229278794
1.872981701,0.02,0.38,0.79,,,58,0.03229278794
1.905274489,0.02,0.37,0.79,,,59,0.03229278794
1.937567277,0.02,0.39,0.8,,,60,0.03229278794
1.969860065,0.02,0.4,0.81,,,61,0.03229278794
2.002152853,0.03,0.39,0.79,,,62,0.03229278794
2.03444564,0.02,0.38,0.79,,,63,0.03229278794
2.066738428,0.03,0.38,0.81,,,64,0.03229278794
2.099031216,0.03,0.39,0.8,,,65,0.03229278794
2.131324004,0.02,0.39,0.83,,,66,0.03229278794
2.163616792,0.02,0.39,0.81,,,67,0.03229278794
2.19590958,0.03,0.39,0.79,,,68,0.03229278794
2.228202368,0.03,0.41,0.79,,,69,0.03229278794
2.260495156,0.02,0.39,0.8,,,70,0.03229278794
2.292787944,0.03,0.39,0.79,,,71,0.03229278794
2.325080732,0.02,0.4,0.83,,,72,0.03229278794
2.35737352,0.03,0.4,0.8,,,73,0.03229278794
2.389666308,0.03,0.39,0.82,,,74,0.03229278794
2.421959096,0.03,0.39,0.8,,,75,0.03229278794
2.454251884,0.02,0.39,0.79,,,76,0.03229278794
2.486544672,0.02,0.4,0.79,,,77,0.03229278794
2.51883746,0.02,0.4,0.82,,,78,0.03229278794
2.551130248,0.03,0.4,0.82,,,79,0.03229278794
2.583423036,0.03,0.4,0.8,,,80,0.03229278794
2.615715823,0.03,0.41,0.81,,,81,0.03229278794
2.648008611,0.02,0.39,0.8,,,82,0.03229278794
2.680301399,0.03,0.38,0.79,,,83,0.03229278794
2.712594187,0.02,0.41,0.84,,,84,0.03229278794
2.744886975,0.03,0.39,0.81,,,85,0.03229278794
2.777179763,0.03,0.4,0.82,,,86,0.03229278794
2.809472551,0.02,0.4,0.8,,,87,0.03229278794
2.841765339,0.03,0.4,0.81,,,88,0.03229278794
2.874058127,0.03,0.4,0.77,,,89,0.03229278794
2.906350915,0.02,0.41,0.84,,,90,0.03229278794
2.938643703,0.03,0.4,0.82,,,91,0.03229278794
2.970936491,0.03,0.41,0.78,,,92,0.03229278794
3.003229279,0.03,0.42,0.82,,,93,0.03229278794
3.035522067,0.02,0.37,0.79,,,94,0.03229278794
3.067814855,0.03,0.39,0.76,,,95,0.03229278794
3.100107643,0.03,0.41,0.82,,,96,0.03229278794
3.132400431,0.02,0.4,0.79,,,97,0.03229278794
3.164693219,0.02,0.4,0.8,,,98,0.03229278794
3.196986006,0.03,0.39,0.82,,,99,0.03229278794
3.229278794,0.02,0.38,0.8,,,100,0.03229278794
3.261571582,0.03,0.4,0.82,,,101,0.03229278794
3.29386437,0.03,0.41,0.79,,,102,0.03229278794
3.326157158,0.02,0.39,0.8,,,103,0.03229278794
3.358449946,0.03,0.4,0.82,,,104,0.03229278794
3.390742734,0.03,0.41,0.81,,,105,0.03229278794
3.423035522,0.04,0.39,0.79,,,106,0.03229278794
3.45532831,0.02,0.4,0.81,,,107,0.03229278794
