time,Xa,Ya,Za,,,,
0.03225806452,0.07,0.42,0.73,,,1,0.03225806452
0.06451612903,0.06,0.41,0.79,,,2,0.03225806452
0.09677419355,0.06,0.41,0.79,,,3,0.03225806452
0.1290322581,0.05,0.42,0.85,,,4,0.03225806452
0.1612903226,0.06,0.45,0.82,,,5,0.03225806452
0.1935483871,0.07,0.43,0.83,,,6,0.03225806452
0.2258064516,0.06,0.42,0.82,,,7,0.03225806452
0.2580645161,0.05,0.4,0.77,,,8,0.03225806452
0.2903225806,0.05,0.4,0.84,,,9,0.03225806452
0.3225806452,0.05,0.4,0.75,,,10,0.03225806452
0.3548387097,0.06,0.4,0.8,,,11,0.03225806452
0.3870967742,0.06,0.46,0.85,,,12,0.03225806452
0.4193548387,0.06,0.43,0.81,,,13,0.03225806452
0.4516129032,0.07,0.43,0.73,,,14,0.03225806452
0.4838709677,0.06,0.39,0.77,,,15,0.03225806452
0.5161290323,0.05,0.39,0.85,,,16,0.03225806452
0.5483870968,0.06,0.43,0.84,,,17,0.03225806452
0.5806451613,0.07,0.43,0.83,,,18,0.03225806452
0.6129032258,0.05,0.39,0.74,,,19,0.03225806452
0.6451612903,0.05,0.41,0.83,,,20,0.03225806452
0.6774193548,0.06,0.43,0.85,,,21,0.03225806452
0.7096774194,0.05,0.39,0.83,,,22,0.03225806452
0.7419354839,0.05,0.41,0.86,,,23,0.03225806452
0.7741935484,0.06,0.42,0.8,,,24,0.03225806452
0.8064516129,0.05,0.37,0.81,,,25,0.03225806452
0.8387096774,0.05,0.39,0.8,,,26,0.03225806452
0.8709677419,0.07,0.44,0.82,,,27,0.03225806452
0.9032258065,0.05,0.42,0.82,,,28,0.03225806452
0.935483871,0.07,0.43,0.82,,,29,0.03225806452
0.9677419355,0.07,0.44,0.8,,,30,0.03225806452
1,0.07,0.43,0.79,,,31,0.03225806452
1.032258065,0.06,0.37,0.77,,,32,0.03225806452
1.064516129,0.07,0.42,0.79,,,33,0.03225806452
1.096774194,0.06,0.39,0.76,,,34,0.03225806452
1.129032258,0.06,0.39,0.78,,,35,0.03225806452
1.161290323,0.06,0.39,0.81,,,36,0.03225806452
1.193548387,0.06,0.4,0.86,,,37,0.03225806452
1.225806452,0.07,0.43,0.77,,,38,0.03225806452
1.258064516,0.07,0.41,0.75,,,39,0.03225806452
1.290322581,0.07,0.4,0.75,,,40,0.03225806452
1.322580645,0.07,0.42,0.77,,,41,0.03225806452
1.35483871,0.06,0.43,0.81,,,42,0.03225806452
1.387096774,0.05,0.4,0.85,,,43,0.03225806452
1.419354839,0.06,0.42,0.79,,,44,0.03225806452
1.451612903,0.06,0.43,0.84,,,45,0.03225806452
1.483870968,0.07,0.45,0.8,,,46,0.03225806452
1.516129032,0.07,0.41,0.77,,,47,0.03225806452
