Time,Xa,Ya,Za,,,,,,,,,,,
14.00763359,-0.16,-1.4,-0.39,,,,,,,,,,0.038167939,367
14.04580153,-0.15,-0.24,-0.45,,,,,,,,,,0.038167939,368
14.08396947,-0.14,-0.93,-0.15,,,,,,,,,,0.038167939,369
14.1221374,-0.09,-0.98,-0.61,,,,,,,,,,0.038167939,370
14.16030534,-0.12,-1,-0.29,,,,,,,,,,0.038167939,371
14.19847328,-0.11,-1.11,-0.4,,,,,,,,,,0.038167939,372
14.23664122,-0.09,-1.41,-0.35,,,,,,,,,,0.038167939,373
14.27480916,-0.14,-0.99,-0.14,,,,,,,,,,0.038167939,374
14.3129771,-0.09,-1.04,-0.22,,,,,,,,,,0.038167939,375
14.35114504,-0.09,-0.55,-0.59,,,,,,,,,,0.038167939,376
14.38931298,-0.11,-0.16,-0.66,,,,,,,,,,0.038167939,377
14.42748092,-0.11,-1.41,-0.2,,,,,,,,,,0.038167939,378
14.46564885,-0.17,-0.2,-0.44,,,,,,,,,,0.038167939,379
14.50381679,-0.18,0.08,-0.65,,,,,,,,,,0.038167939,380
14.54198473,-0.1,-1.62,-0.19,,,,,,,,,,0.038167939,381
14.58015267,-0.17,-1.01,-0.16,,,,,,,,,,0.038167939,382
14.61832061,-0.16,-0.41,-0.48,,,,,,,,,,0.038167939,383
14.65648855,-0.09,-0.8,-0.43,,,,,,,,,,0.038167939,384
14.69465649,-0.16,-0.5,-0.29,,,,,,,,,,0.038167939,385
14.73282443,-0.1,-0.42,-0.49,,,,,,,,,,0.038167939,386
14.77099237,-0.16,-0.43,-0.11,,,,,,,,,,0.038167939,387
14.80916031,-0.13,-0.95,-0.36,,,,,,,,,,0.038167939,388
14.84732824,-0.1,-1.17,-0.23,,,,,,,,,,0.038167939,389
14.88549618,-0.11,-1.5,-0.32,,,,,,,,,,0.038167939,390
14.92366412,-0.09,-1.32,-0.23,,,,,,,,,,0.038167939,391
14.96183206,-0.12,-1.01,-0.54,,,,,,,,,,0.038167939,392
15,-0.16,-0.21,-0.53,,,,,,,,,,0.038167939,393
15.03816794,-0.05,-1.96,-0.47,,,,,,,,,,0.038167939,394
15.07633588,-0.13,-0.76,-0.49,,,,,,,,,,0.038167939,395
15.11450382,-0.16,-0.45,-0.47,,,,,,,,,,0.038167939,396
15.15267176,-0.04,-1.47,-0.45,,,,,,,,,,0.038167939,397
15.19083969,-0.09,-1,-0.47,,,,,,,,,,0.038167939,398
15.22900763,-0.13,-0.5,-0.41,,,,,,,,,,0.038167939,399
15.26717557,-0.12,-1.45,-0.23,,,,,,,,,,0.038167939,400
15.30534351,-0.09,-1.03,-0.44,,,,,,,,,,0.038167939,401
15.34351145,-0.15,-0.1,-0.58,,,,,,,,,,0.038167939,402
15.38167939,-0.15,-1.41,-0.02,,,,,,,,,,0.038167939,403
15.41984733,-0.14,-0.98,-0.47,,,,,,,,,,0.038167939,404
15.45801527,-0.13,-0.82,-0.33,,,,,,,,,,0.038167939,405
15.49618321,-0.09,-0.73,-0.54,,,,,,,,,,0.038167939,406
15.53435115,-0.07,-1,-0.61,,,,,,,,,,0.038167939,407
15.57251908,-0.07,-1.2,-0.46,,,,,,,,,,0.038167939,408
15.61068702,-0.07,-1.67,-0.36,,,,,,,,,,0.038167939,409
15.64885496,-0.2,0.07,-0.6,,,,,,,,,,0.038167939,410
15.6870229,-0.08,-2,-0.05,,,,,,,,,,0.038167939,411
15.72519084,-0.07,-0.61,-0.64,,,,,,,,,,0.038167939,412
15.76335878,-0.07,-1.27,-0.44,,,,,,,,,,0.038167939,413
15.80152672,-0.09,-0.89,-0.51,,,,,,,,,,0.038167939,414
15.83969466,-0.05,-1.32,-0.54,,,,,,,,,,0.038167939,415
15.8778626,-0.12,-0.64,-0.41,,,,,,,,,,0.038167939,416
15.91603053,-0.07,-1.49,-0.28,,,,,,,,,,0.038167939,417
15.95419847,-0.15,-1.02,0.06,,,,,,,,,,0.038167939,418
15.99236641,-0.06,-0.73,-0.7,,,,,,,,,,0.038167939,419
16.03053435,-0.16,-0.52,-0.39,,,,,,,,,,0.038167939,420
16.06870229,-0.08,-1.59,-0.26,,,,,,,,,,0.038167939,421
16.10687023,-0.09,-0.6,-0.54,,,,,,,,,,0.038167939,422
16.14503817,-0.07,-1.44,-0.46,,,,,,,,,,0.038167939,423
16.18320611,-0.07,-0.78,-0.58,,,,,,,,,,0.038167939,424
16.22137405,-0.13,-1.11,-0.46,,,,,,,,,,0.038167939,425
16.25954198,-0.19,-0.34,-0.42,,,,,,,,,,0.038167939,426
16.29770992,-0.09,-1.46,-0.23,,,,,,,,,,0.038167939,427
16.33587786,-0.11,-0.93,-0.44,,,,,,,,,,0.038167939,428
16.3740458,-0.12,-1.37,-0.32,,,,,,,,,,0.038167939,429
16.41221374,-0.16,-0.71,-0.45,,,,,,,,,,0.038167939,430
16.45038168,-0.09,-0.96,-0.26,,,,,,,,,,0.038167939,431
16.48854962,-0.17,-1.12,-0.22,,,,,,,,,,0.038167939,432
16.52671756,-0.09,-1.12,-0.46,,,,,,,,,,0.038167939,433
16.5648855,-0.16,-0.57,-0.41,,,,,,,,,,0.038167939,434
16.60305344,-0.07,-1.2,-0.49,,,,,,,,,,0.038167939,435
16.64122137,-0.17,-0.61,-0.3,,,,,,,,,,0.038167939,436
16.67938931,-0.04,-1.67,-0.41,,,,,,,,,,0.038167939,437
16.71755725,-0.09,-0.51,-0.66,,,,,,,,,,0.038167939,438
16.75572519,0,-1.63,-0.45,,,,,,,,,,0.038167939,439
16.79389313,-0.09,-0.84,-0.38,,,,,,,,,,0.038167939,440
16.83206107,-0.1,-0.73,-0.53,,,,,,,,,,0.038167939,441
16.87022901,-0.13,-1.53,-0.21,,,,,,,,,,0.038167939,442
16.90839695,-0.16,-0.82,-0.21,,,,,,,,,,0.038167939,443
16.94656489,-0.12,-1.3,-0.29,,,,,,,,,,0.038167939,444
16.98473282,-0.1,-0.61,-0.43,,,,,,,,,,0.038167939,445
17.02290076,-0.11,-1.11,-0.24,,,,,,,,,,0.038167939,446
17.0610687,-0.12,-0.26,-0.41,,,,,,,,,,0.038167939,447
17.09923664,-0.11,-0.75,-0.46,,,,,,,,,,0.038167939,448
17.13740458,-0.13,-0.56,-0.52,,,,,,,,,,0.038167939,449
17.17557252,-0.04,-1.04,-0.64,,,,,,,,,,0.038167939,450
17.21374046,-0.15,-1.5,-0.13,,,,,,,,,,0.038167939,451
17.2519084,-0.16,-0.63,-0.45,,,,,,,,,,0.038167939,452
17.29007634,-0.07,-1.25,-0.34,,,,,,,,,,0.038167939,453
17.32824427,-0.08,-1.2,-0.61,,,,,,,,,,0.038167939,454
17.36641221,-0.15,-0.52,-0.45,,,,,,,,,,0.038167939,455
17.40458015,-0.09,-1.22,-0.48,,,,,,,,,,0.038167939,456
17.44274809,-0.14,-0.71,-0.45,,,,,,,,,,0.038167939,457
17.48091603,-0.13,-1.25,-0.24,,,,,,,,,,0.038167939,458
17.51908397,-0.12,-0.55,-0.36,,,,,,,,,,0.038167939,459
17.55725191,-0.13,-0.74,-0.23,,,,,,,,,,0.038167939,460
17.59541985,-0.11,-0.73,-0.53,,,,,,,,,,0.038167939,461
17.63358779,-0.19,-0.37,-0.33,,,,,,,,,,0.038167939,462
17.67175573,-0.12,-1.63,-0.27,,,,,,,,,,0.038167939,463
17.70992366,-0.18,-0.88,-0.12,,,,,,,,,,0.038167939,464
17.7480916,-0.13,-1.15,-0.4,,,,,,,,,,0.038167939,465
17.78625954,-0.18,-0.43,-0.47,,,,,,,,,,0.038167939,466
17.82442748,-0.09,-1.23,-0.37,,,,,,,,,,0.038167939,467
17.86259542,-0.11,-1.08,-0.33,,,,,,,,,,0.038167939,468
17.90076336,-0.12,-0.69,-0.47,,,,,,,,,,0.038167939,469
17.9389313,-0.07,-1.18,-0.37,,,,,,,,,,0.038167939,470
17.97709924,-0.23,-0.17,-0.1,,,,,,,,,,0.038167939,471
18.01526718,-0.06,-1.09,-0.34,,,,,,,,,,0.038167939,472
18.05343511,-0.12,-0.84,-0.25,,,,,,,,,,0.038167939,473
18.09160305,-0.09,-1.04,-0.27,,,,,,,,,,0.038167939,474
18.12977099,-0.14,-0.5,-0.38,,,,,,,,,,0.038167939,475
18.16793893,-0.18,-1.05,-0.14,,,,,,,,,,0.038167939,476
18.20610687,-0.06,-0.64,-0.69,,,,,,,,,,0.038167939,477
18.24427481,-0.05,-1.3,-0.47,,,,,,,,,,0.038167939,478
18.28244275,-0.19,-0.88,-0.33,,,,,,,,,,0.038167939,479
18.32061069,-0.12,-0.84,-0.25,,,,,,,,,,0.038167939,480
18.35877863,-0.08,-1.12,-0.34,,,,,,,,,,0.038167939,481
18.39694656,-0.17,-0.32,-0.46,,,,,,,,,,0.038167939,482
18.4351145,-0.18,-0.72,-0.11,,,,,,,,,,0.038167939,483
18.47328244,-0.09,-0.46,-0.52,,,,,,,,,,0.038167939,484
18.51145038,-0.1,-0.19,-0.39,,,,,,,,,,0.038167939,485
18.54961832,-0.13,-1.19,-0.2,,,,,,,,,,0.038167939,486
18.58778626,-0.12,-1.06,-0.22,,,,,,,,,,0.038167939,487
18.6259542,-0.18,-0.19,-0.45,,,,,,,,,,0.038167939,488
18.66412214,-0.13,-0.77,-0.5,,,,,,,,,,0.038167939,489
18.70229008,-0.13,-1.6,-0.2,,,,,,,,,,0.038167939,490
18.74045802,-0.1,-1.39,-0.32,,,,,,,,,,0.038167939,491
18.77862595,-0.16,-0.29,-0.45,,,,,,,,,,0.038167939,492
18.81679389,-0.11,-1.02,-0.37,,,,,,,,,,0.038167939,493
18.85496183,-0.09,-0.98,-0.52,,,,,,,,,,0.038167939,494
18.89312977,-0.08,-0.84,-0.52,,,,,,,,,,0.038167939,495
18.93129771,-0.12,-0.68,-0.37,,,,,,,,,,0.038167939,496
18.96946565,-0.06,-1.74,-0.28,,,,,,,,,,0.038167939,497
19.00763359,-0.16,-0.42,-0.3,,,,,,,,,,0.038167939,498
19.04580153,-0.13,-1.04,-0.27,,,,,,,,,,0.038167939,499
19.08396947,-0.1,-0.71,-0.4,,,,,,,,,,0.038167939,500
19.1221374,-0.15,-0.98,-0.34,,,,,,,,,,0.038167939,501
19.16030534,-0.03,-1.05,-0.46,,,,,,,,,,0.038167939,502
19.19847328,-0.15,-1.16,-0.3,,,,,,,,,,0.038167939,503
19.23664122,-0.09,-0.76,-0.49,,,,,,,,,,0.038167939,504
19.27480916,-0.06,-1.1,-0.4,,,,,,,,,,0.038167939,505
19.3129771,-0.17,-0.92,-0.45,,,,,,,,,,0.038167939,506
19.35114504,-0.08,-1.23,-0.37,,,,,,,,,,0.038167939,507
19.38931298,-0.15,-0.82,-0.25,,,,,,,,,,0.038167939,508
19.42748092,-0.06,-1.29,-0.46,,,,,,,,,,0.038167939,509
19.46564885,-0.18,-0.11,-0.45,,,,,,,,,,0.038167939,510
19.50381679,-0.17,-0.95,-0.14,,,,,,,,,,0.038167939,511
19.54198473,-0.11,-1.7,-0.05,,,,,,,,,,0.038167939,512
19.58015267,-0.21,0.34,-0.5,,,,,,,,,,0.038167939,513
19.61832061,-0.03,-1.38,-0.65,,,,,,,,,,0.038167939,514
19.65648855,-0.13,-0.87,-0.3,,,,,,,,,,0.038167939,515
19.69465649,-0.15,-0.45,-0.34,,,,,,,,,,0.038167939,516
19.73282443,-0.09,-1.43,-0.5,,,,,,,,,,0.038167939,517
19.77099237,-0.17,-1.13,-0.39,,,,,,,,,,0.038167939,518
19.80916031,-0.09,-0.88,-0.5,,,,,,,,,,0.038167939,519
19.84732824,-0.11,-1.22,-0.25,,,,,,,,,,0.038167939,520
19.88549618,-0.09,-1.12,-0.26,,,,,,,,,,0.038167939,521
19.92366412,-0.15,-0.23,-0.6,,,,,,,,,,0.038167939,522
19.96183206,-0.05,-1.86,-0.27,,,,,,,,,,0.038167939,523
20,-0.11,-0.52,-0.54,,,,,,,,,,0.038167939,524
