time,Xa,Ya,Za,,,,,,,
1.023765996,-1.02,0.3,0.24,,,,-1,-0.24,28,0.0365630713
1.060329068,-1.07,0.29,0.28,,,,-1,-0.28,29,0.0365630713
1.096892139,-0.88,0.24,0.22,,,,-1,-0.22,30,0.0365630713
1.13345521,-1.09,0.25,0.2,,,,-1,-0.2,31,0.0365630713
1.170018282,-0.88,0.29,0.28,,,,-1,-0.28,32,0.0365630713
1.206581353,-1.06,0.3,0.23,,,,-1,-0.23,33,0.0365630713
1.243144424,-1.02,0.31,0.27,,,,-1,-0.27,34,0.0365630713
1.279707495,-1.04,0.25,0.25,,,,-1,-0.25,35,0.0365630713
1.316270567,-1.09,0.23,0.18,,,,-1,-0.18,36,0.0365630713
1.352833638,-1.2,0.31,0.24,,,,-1,-0.24,37,0.0365630713
1.389396709,-0.79,0.26,0.27,,,,-1,-0.27,38,0.0365630713
1.425959781,-0.99,0.23,0.23,,,,-1,-0.23,39,0.0365630713
1.462522852,-0.93,0.29,0.26,,,,-1,-0.26,40,0.0365630713
1.499085923,-0.89,0.25,0.24,,,,-1,-0.24,41,0.0365630713
1.535648995,-1.02,0.28,0.23,,,,-1,-0.23,42,0.0365630713
1.572212066,-0.71,0.27,0.25,,,,-1,-0.25,43,0.0365630713
1.608775137,-0.88,0.25,0.23,,,,-1,-0.23,44,0.0365630713
1.645338208,-1.05,0.3,0.27,,,,-1,-0.27,45,0.0365630713
1.68190128,-1.02,0.27,0.25,,,,-1,-0.25,46,0.0365630713
1.718464351,-0.94,0.23,0.22,,,,-1,-0.22,47,0.0365630713
1.755027422,-1.12,0.31,0.26,,,,-1,-0.26,48,0.0365630713
1.791590494,-0.9,0.29,0.27,,,,-1,-0.27,49,0.0365630713
1.828153565,-0.95,0.26,0.24,,,,-1,-0.24,50,0.0365630713
1.864716636,-1.12,0.22,0.21,,,,-1,-0.21,51,0.0365630713
1.901279707,-0.84,0.27,0.27,,,,-1,-0.27,52,0.0365630713
1.937842779,-1.17,0.24,0.2,,,,-1,-0.2,53,0.0365630713
1.97440585,-0.97,0.24,0.24,,,,-1,-0.24,54,0.0365630713
2.010968921,-0.94,0.25,0.23,,,,-1,-0.23,55,0.0365630713
2.047531993,-1,0.24,0.21,,,,-1,-0.21,56,0.0365630713
2.084095064,-0.9,0.29,0.28,,,,-1,-0.28,57,0.0365630713
2.120658135,-0.89,0.26,0.28,,,,-1,-0.28,58,0.0365630713
2.157221207,-0.91,0.27,0.27,,,,-1,-0.27,59,0.0365630713
2.193784278,-0.79,0.22,0.24,,,,-1,-0.24,60,0.0365630713
2.230347349,-0.93,0.22,0.25,,,,-1,-0.25,61,0.0365630713
2.26691042,-1.14,0.25,0.23,,,,-1,-0.23,62,0.0365630713
2.303473492,-1.04,0.31,0.25,,,,-1,-0.25,63,0.0365630713
2.340036563,-1.05,0.3,0.29,,,,-1,-0.29,64,0.0365630713
2.376599634,-1.04,0.27,0.25,,,,-1,-0.25,65,0.0365630713
2.413162706,-1.02,0.31,0.28,,,,-1,-0.28,66,0.0365630713
2.449725777,-0.95,0.3,0.23,,,,-1,-0.23,67,0.0365630713
2.486288848,-1,0.32,0.28,,,,-1,-0.28,68,0.0365630713
2.52285192,-0.97,0.3,0.26,,,,-1,-0.26,69,0.0365630713
2.559414991,-0.96,0.3,0.24,,,,-1,-0.24,70,0.0365630713
2.595978062,-1.11,0.27,0.26,,,,-1,-0.26,71,0.0365630713
2.632541133,-0.91,0.23,0.24,,,,-1,-0.24,72,0.0365630713
2.669104205,-1.1,0.33,0.31,,,,-1,-0.31,73,0.0365630713
2.705667276,-0.96,0.28,0.27,,,,-1,-0.27,74,0.0365630713
2.742230347,-1.23,0.33,0.29,,,,-1,-0.29,75,0.0365630713
2.778793419,-1.13,0.32,0.25,,,,-1,-0.25,76,0.0365630713
2.81535649,-1.05,0.27,0.16,,,,-1,-0.16,77,0.0365630713
2.851919561,-0.98,0.24,0.26,,,,-1,-0.26,78,0.0365630713
2.888482633,-1,0.29,0.28,,,,-1,-0.28,79,0.0365630713
2.925045704,-1.02,0.29,0.21,,,,-1,-0.21,80,0.0365630713
2.961608775,-1.1,0.26,0.25,,,,-1,-0.25,81,0.0365630713
2.998171846,-0.94,0.32,0.27,,,,-1,-0.27,82,0.0365630713
3.034734918,-0.93,0.23,0.24,,,,-1,-0.24,83,0.0365630713
3.071297989,-1.12,0.29,0.27,,,,-1,-0.27,84,0.0365630713
3.10786106,-0.83,0.22,0.21,,,,-1,-0.21,85,0.0365630713
3.144424132,-0.89,0.25,0.25,,,,-1,-0.25,86,0.0365630713
3.180987203,-0.94,0.29,0.25,,,,-1,-0.25,87,0.0365630713
3.217550274,-1.12,0.26,0.23,,,,-1,-0.23,88,0.0365630713
3.254113346,-1.04,0.26,0.21,,,,-1,-0.21,89,0.0365630713
3.290676417,-1.02,0.26,0.25,,,,-1,-0.25,90,0.0365630713
3.327239488,-0.88,0.29,0.27,,,,-1,-0.27,91,0.0365630713
3.363802559,-0.96,0.29,0.28,,,,-1,-0.28,92,0.0365630713
3.400365631,-0.93,0.29,0.23,,,,-1,-0.23,93,0.0365630713
3.436928702,-0.79,0.33,0.29,,,,-1,-0.29,94,0.0365630713
3.473491773,-0.99,0.27,0.27,,,,-1,-0.27,95,0.0365630713
3.510054845,-1.08,0.27,0.25,,,,-1,-0.25,96,0.0365630713
3.546617916,-1,0.34,0.23,,,,-1,-0.23,97,0.0365630713
3.583180987,-1,0.29,0.26,,,,-1,-0.26,98,0.0365630713
3.619744059,-1.05,0.29,0.23,,,,-1,-0.23,99,0.0365630713
3.65630713,-0.93,0.21,0.21,,,,-1,-0.21,100,0.0365630713
3.692870201,-0.82,0.21,0.21,,,,-1,-0.21,101,0.0365630713
3.729433272,-1.14,0.29,0.23,,,,-1,-0.23,102,0.0365630713
3.765996344,-0.88,0.33,0.29,,,,-1,-0.29,103,0.0365630713
3.802559415,-0.91,0.3,0.26,,,,-1,-0.26,104,0.0365630713
3.839122486,-1.01,0.23,0.23,,,,-1,-0.23,105,0.0365630713
3.875685558,-0.95,0.25,0.22,,,,-1,-0.22,106,0.0365630713
3.912248629,-1.14,0.34,0.27,,,,-1,-0.27,107,0.0365630713
3.9488117,-1.04,0.33,0.23,,,,-1,-0.23,108,0.0365630713
3.985374771,-1.12,0.27,0.23,,,,-1,-0.23,109,0.0365630713
4.021937843,-0.97,0.29,0.23,,,,-1,-0.23,110,0.0365630713
4.058500914,-1.18,0.27,0.25,,,,-1,-0.25,111,0.0365630713
4.095063985,-0.97,0.22,0.17,,,,-1,-0.17,112,0.0365630713
4.131627057,-1.07,0.25,0.18,,,,-1,-0.18,113,0.0365630713
4.168190128,-1.01,0.25,0.25,,,,-1,-0.25,114,0.0365630713
4.204753199,-0.98,0.29,0.27,,,,-1,-0.27,115,0.0365630713
4.241316271,-0.96,0.29,0.25,,,,-1,-0.25,116,0.0365630713
4.277879342,-1.09,0.27,0.25,,,,-1,-0.25,117,0.0365630713
4.314442413,-2.05,0.24,0.21,,,,-1,-0.21,118,0.0365630713
4.351005484,-0.94,0.27,0.27,,,,-1,-0.27,119,0.0365630713
4.387568556,-1.04,0.27,0.25,,,,-1,-0.25,120,0.0365630713
4.424131627,-0.89,0.23,0.25,,,,-1,-0.25,121,0.0365630713
4.460694698,-1.26,0.29,0.22,,,,-1,-0.22,122,0.0365630713
4.49725777,-0.83,0.28,0.28,,,,-1,-0.28,123,0.0365630713
4.533820841,-1.02,0.33,0.25,,,,-1,-0.25,124,0.0365630713
4.570383912,-1.02,0.29,0.24,,,,-1,-0.24,125,0.0365630713
4.606946984,-1.07,0.31,0.24,,,,-1,-0.24,126,0.0365630713
4.643510055,-0.97,0.24,0.22,,,,-1,-0.22,127,0.0365630713
4.680073126,-1.08,0.29,0.24,,,,-1,-0.24,128,0.0365630713
4.716636197,-0.93,0.32,0.21,,,,-1,-0.21,129,0.0365630713
4.753199269,-0.79,0.28,0.26,,,,-1,-0.26,130,0.0365630713
4.78976234,-0.75,0.21,0.25,,,,-1,-0.25,131,0.0365630713
4.826325411,-1.03,0.3,0.25,,,,-1,-0.25,132,0.0365630713
4.862888483,-1.19,0.24,0.23,,,,-1,-0.23,133,0.0365630713
4.899451554,-0.96,0.25,0.23,,,,-1,-0.23,134,0.0365630713
4.936014625,-1.15,0.34,0.27,,,,-1,-0.27,135,0.0365630713
4.972577697,-0.94,0.25,0.24,,,,-1,-0.24,136,0.0365630713
5.009140768,-0.98,0.27,0.27,,,,-1,-0.27,137,0.0365630713
5.045703839,-0.91,0.25,0.27,,,,-1,-0.27,138,0.0365630713
5.08226691,-0.82,0.27,0.27,,,,-1,-0.27,139,0.0365630713
5.118829982,-0.91,0.27,0.24,,,,-1,-0.24,140,0.0365630713
5.155393053,-0.95,0.3,0.25,,,,-1,-0.25,141,0.0365630713
5.191956124,-0.96,0.28,0.27,,,,-1,-0.27,142,0.0365630713
5.228519196,-0.98,0.37,0.3,,,,-1,-0.3,143,0.0365630713
5.265082267,-0.99,0.31,0.25,,,,-1,-0.25,144,0.0365630713
5.301645338,-1.05,0.18,0.2,,,,-1,-0.2,145,0.0365630713
5.33820841,-1.05,0.36,0.29,,,,-1,-0.29,146,0.0365630713
5.374771481,-1.05,0.28,0.25,,,,-1,-0.25,147,0.0365630713
5.411334552,-0.95,0.18,0.23,,,,-1,-0.23,148,0.0365630713
5.447897623,-1.04,0.24,0.23,,,,-1,-0.23,149,0.0365630713
5.484460695,-0.91,0.29,0.24,,,,-1,-0.24,150,0.0365630713
5.521023766,-0.94,0.25,0.22,,,,-1,-0.22,151,0.0365630713
5.557586837,-0.98,0.32,0.25,,,,-1,-0.25,152,0.0365630713
5.594149909,-1,0.34,0.26,,,,-1,-0.26,153,0.0365630713
5.63071298,-1.11,0.31,0.28,,,,-1,-0.28,154,0.0365630713
5.667276051,-0.97,0.22,0.25,,,,-1,-0.25,155,0.0365630713
5.703839122,-0.96,0.27,0.23,,,,-1,-0.23,156,0.0365630713
5.740402194,-0.86,0.27,0.24,,,,-1,-0.24,157,0.0365630713
5.776965265,-1.15,0.27,0.24,,,,-1,-0.24,158,0.0365630713
5.813528336,-0.8,0.29,0.27,,,,-1,-0.27,159,0.0365630713
5.850091408,-0.89,0.27,0.28,,,,-1,-0.28,160,0.0365630713
5.886654479,-0.96,0.31,0.24,,,,-1,-0.24,161,0.0365630713
5.92321755,-1.09,0.34,0.25,,,,-1,-0.25,162,0.0365630713
5.959780622,-0.93,0.29,0.27,,,,-1,-0.27,163,0.0365630713
5.996343693,-1.06,0.25,0.24,,,,-1,-0.24,164,0.0365630713
6.032906764,-0.95,0.28,0.22,,,,-1,-0.22,165,0.0365630713
6.069469835,-1.06,0.3,0.27,,,,-1,-0.27,166,0.0365630713
6.106032907,-1.13,0.26,0.24,,,,-1,-0.24,167,0.0365630713
6.142595978,-0.78,0.31,0.26,,,,-1,-0.26,168,0.0365630713
6.179159049,-1.05,0.26,0.2,,,,-1,-0.2,169,0.0365630713
6.215722121,-0.89,0.22,0.23,,,,-1,-0.23,170,0.0365630713
6.252285192,-1.17,0.25,0.22,,,,-1,-0.22,171,0.0365630713
6.288848263,-0.96,0.28,0.26,,,,-1,-0.26,172,0.0365630713
6.325411335,-1.02,0.31,0.29,,,,-1,-0.29,173,0.0365630713
6.361974406,-0.95,0.3,0.26,,,,-1,-0.26,174,0.0365630713
6.398537477,-1.03,0.3,0.26,,,,-1,-0.26,175,0.0365630713
6.435100548,-0.83,0.29,0.26,,,,-1,-0.26,176,0.0365630713
6.47166362,-1.1,0.29,0.25,,,,-1,-0.25,177,0.0365630713
6.508226691,-1.04,0.27,0.22,,,,-1,-0.22,178,0.0365630713
6.544789762,-1.04,0.19,0.23,,,,-1,-0.23,179,0.0365630713
6.581352834,-1.04,0.28,0.26,,,,-1,-0.26,180,0.0365630713
6.617915905,-1.11,0.28,0.25,,,,-1,-0.25,181,0.0365630713
6.654478976,-1.07,0.25,0.21,,,,-1,-0.21,182,0.0365630713
6.691042048,-0.95,0.26,0.25,,,,-1,-0.25,183,0.0365630713
6.727605119,-0.98,0.24,0.24,,,,-1,-0.24,184,0.0365630713
6.76416819,-1.13,0.22,0.21,,,,-1,-0.21,185,0.0365630713
6.800731261,-0.73,0.22,0.2,,,,-1,-0.2,186,0.0365630713
6.837294333,-0.91,0.31,0.26,,,,-1,-0.26,187,0.0365630713
6.873857404,-0.9,0.27,0.26,,,,-1,-0.26,188,0.0365630713
6.910420475,-0.94,0.29,0.26,,,,-1,-0.26,189,0.0365630713
6.946983547,-0.93,0.27,0.24,,,,-1,-0.24,190,0.0365630713
6.983546618,-0.93,0.32,0.26,,,,-1,-0.26,191,0.0365630713
7.020109689,-1.14,0.25,0.25,,,,-1,-0.25,192,0.0365630713
7.056672761,-0.79,0.25,0.22,,,,-1,-0.22,193,0.0365630713
7.093235832,-1.02,0.34,0.32,,,,-1,-0.32,194,0.0365630713
7.129798903,-1.09,0.29,0.23,,,,-1,-0.23,195,0.0365630713
7.166361974,-1.12,0.29,0.26,,,,-1,-0.26,196,0.0365630713
7.202925046,-0.93,0.29,0.23,,,,-1,-0.23,197,0.0365630713
7.239488117,-0.86,0.34,0.28,,,,-1,-0.28,198,0.0365630713
7.276051188,-1.08,0.32,0.23,,,,-1,-0.23,199,0.0365630713
7.31261426,-0.95,0.34,0.28,,,,-1,-0.28,200,0.0365630713
7.349177331,-1.07,0.24,0.23,,,,-1,-0.23,201,0.0365630713
7.385740402,-1.06,0.32,0.26,,,,-1,-0.26,202,0.0365630713
7.422303473,-1.17,0.28,0.24,,,,-1,-0.24,203,0.0365630713
7.458866545,-0.86,0.18,0.21,,,,-1,-0.21,204,0.0365630713
7.495429616,-0.79,0.31,0.26,,,,-1,-0.26,205,0.0365630713
7.531992687,-0.95,0.3,0.25,,,,-1,-0.25,206,0.0365630713
7.568555759,-1.01,0.27,0.21,,,,-1,-0.21,207,0.0365630713
7.60511883,-1.09,0.31,0.27,,,,-1,-0.27,208,0.0365630713
7.641681901,-1.17,0.3,0.25,,,,-1,-0.25,209,0.0365630713
7.678244973,-0.84,0.3,0.23,,,,-1,-0.23,210,0.0365630713
7.714808044,-0.95,0.27,0.28,,,,-1,-0.28,211,0.0365630713
7.751371115,-0.9,0.28,0.24,,,,-1,-0.24,212,0.0365630713
7.787934186,-0.99,0.31,0.25,,,,-1,-0.25,213,0.0365630713
7.824497258,-1.04,0.32,0.27,,,,-1,-0.27,214,0.0365630713
7.861060329,-0.93,0.32,0.27,,,,-1,-0.27,215,0.0365630713
7.8976234,-0.97,0.26,0.23,,,,-1,-0.23,216,0.0365630713
7.934186472,-0.86,0.3,0.29,,,,-1,-0.29,217,0.0365630713
7.970749543,-0.83,0.26,0.26,,,,-1,-0.26,218,0.0365630713
8.007312614,-1.02,0.29,0.23,,,,-1,-0.23,219,0.0365630713
8.043875686,-0.98,0.3,0.29,,,,-1,-0.29,220,0.0365630713
8.080438757,-0.95,0.23,0.24,,,,-1,-0.24,221,0.0365630713
8.117001828,-0.93,0.22,0.22,,,,-1,-0.22,222,0.0365630713
8.153564899,-1.09,0.34,0.23,,,,-1,-0.23,223,0.0365630713
8.190127971,-0.93,0.24,0.19,,,,-1,-0.19,224,0.0365630713
8.226691042,-0.87,0.34,0.26,,,,-1,-0.26,225,0.0365630713
8.263254113,-0.98,0.27,0.24,,,,-1,-0.24,226,0.0365630713
8.299817185,-0.9,0.26,0.25,,,,-1,-0.25,227,0.0365630713
8.336380256,-0.87,0.31,0.22,,,,-1,-0.22,228,0.0365630713
8.372943327,-1.15,0.26,0.23,,,,-1,-0.23,229,0.0365630713
8.409506399,-0.95,0.19,0.2,,,,-1,-0.2,230,0.0365630713
8.44606947,-1.07,0.27,0.27,,,,-1,-0.27,231,0.0365630713
8.482632541,-0.88,0.25,0.23,,,,-1,-0.23,232,0.0365630713
8.519195612,-1.12,0.27,0.25,,,,-1,-0.25,233,0.0365630713
8.555758684,-0.96,0.23,0.23,,,,-1,-0.23,234,0.0365630713
8.592321755,-0.97,0.31,0.23,,,,-1,-0.23,235,0.0365630713
8.628884826,-1.11,0.39,0.3,,,,-1,-0.3,236,0.0365630713
8.665447898,-1.05,0.33,0.23,,,,-1,-0.23,237,0.0365630713
8.702010969,-1.14,0.27,0.21,,,,-1,-0.21,238,0.0365630713
8.73857404,-0.98,0.25,0.23,,,,-1,-0.23,239,0.0365630713
8.775137112,-0.9,0.25,0.2,,,,-1,-0.2,240,0.0365630713
8.811700183,-1.1,0.3,0.29,,,,-1,-0.29,241,0.0365630713
8.848263254,-0.82,0.36,0.27,,,,-1,-0.27,242,0.0365630713
8.884826325,-1.06,0.27,0.21,,,,-1,-0.21,243,0.0365630713
8.921389397,-1.03,0.23,0.26,,,,-1,-0.26,244,0.0365630713
8.957952468,-0.91,0.27,0.27,,,,-1,-0.27,245,0.0365630713
8.994515539,-1.11,0.23,0.26,,,,-1,-0.26,246,0.0365630713
9.031078611,-0.96,0.29,0.24,,,,-1,-0.24,247,0.0365630713
9.067641682,-1.16,0.3,0.29,,,,-1,-0.29,248,0.0365630713
9.104204753,-1,0.22,0.18,,,,-1,-0.18,249,0.0365630713
9.140767824,-0.97,0.23,0.2,,,,-1,-0.2,250,0.0365630713
9.177330896,-0.86,0.28,0.23,,,,-1,-0.23,251,0.0365630713
9.213893967,-0.8,0.28,0.19,,,,-1,-0.19,252,0.0365630713
9.250457038,-1.19,0.32,0.27,,,,-1,-0.27,253,0.0365630713
9.28702011,-0.88,0.28,0.28,,,,-1,-0.28,254,0.0365630713
9.323583181,-0.95,0.29,0.27,,,,-1,-0.27,255,0.0365630713
9.360146252,-1.03,0.23,0.23,,,,-1,-0.23,256,0.0365630713
9.396709324,-1.06,0.34,0.26,,,,-1,-0.26,257,0.0365630713
9.433272395,-1.08,0.25,0.22,,,,-1,-0.22,258,0.0365630713
9.469835466,-1.11,0.33,0.23,,,,-1,-0.23,259,0.0365630713
9.506398537,-0.71,0.19,0.27,,,,-1,-0.27,260,0.0365630713
9.542961609,-0.96,0.23,0.25,,,,-1,-0.25,261,0.0365630713
9.57952468,-1.12,0.35,0.27,,,,-1,-0.27,262,0.0365630713
9.616087751,-0.99,0.32,0.28,,,,-1,-0.28,263,0.0365630713
9.652650823,-0.99,0.26,0.18,,,,-1,-0.18,264,0.0365630713
9.689213894,-0.96,0.27,0.23,,,,-1,-0.23,265,0.0365630713
9.725776965,-1.03,0.29,0.25,,,,-1,-0.25,266,0.0365630713
9.762340037,-0.88,0.3,0.26,,,,-1,-0.26,267,0.0365630713
9.798903108,-1.1,0.26,0.21,,,,-1,-0.21,268,0.0365630713
9.835466179,-0.96,0.23,0.24,,,,-1,-0.24,269,0.0365630713
9.87202925,-1.01,0.24,0.23,,,,-1,-0.23,270,0.0365630713
9.908592322,-1.05,0.3,0.32,,,,-1,-0.32,271,0.0365630713
9.945155393,-1.03,0.29,0.27,,,,-1,-0.27,272,0.0365630713
9.981718464,-0.7,0.25,0.18,,,,-1,-0.18,273,0.0365630713
10.01828154,-1.14,0.28,0.3,,,,-1,-0.3,274,0.0365630713
10.05484461,-0.93,0.29,0.28,,,,-1,-0.28,275,0.0365630713
10.09140768,-1.07,0.33,0.25,,,,-1,-0.25,276,0.0365630713
10.12797075,-1.13,0.27,0.25,,,,-1,-0.25,277,0.0365630713
10.16453382,-1.14,0.31,0.21,,,,-1,-0.21,278,0.0365630713
10.20109689,-0.96,0.32,0.27,,,,-1,-0.27,279,0.0365630713
10.23765996,-1.1,0.27,0.21,,,,-1,-0.21,280,0.0365630713
10.27422303,-1.18,0.29,0.29,,,,-1,-0.29,281,0.0365630713
10.31078611,-0.84,0.32,0.24,,,,-1,-0.24,282,0.0365630713
10.34734918,-1.06,0.28,0.27,,,,-1,-0.27,283,0.0365630713
10.38391225,-1.04,0.34,0.31,,,,-1,-0.31,284,0.0365630713
10.42047532,-0.88,0.22,0.24,,,,-1,-0.24,285,0.0365630713
10.45703839,-1.22,0.28,0.23,,,,-1,-0.23,286,0.0365630713
10.49360146,-0.93,0.32,0.32,,,,-1,-0.32,287,0.0365630713
10.53016453,-0.93,0.32,0.2,,,,-1,-0.2,288,0.0365630713
10.56672761,-0.88,0.3,0.27,,,,-1,-0.27,289,0.0365630713
10.60329068,-0.84,0.29,0.25,,,,-1,-0.25,290,0.0365630713
10.63985375,-1.07,0.25,0.23,,,,-1,-0.23,291,0.0365630713
10.67641682,-0.79,0.28,0.24,,,,-1,-0.24,292,0.0365630713
10.71297989,-1.03,0.27,0.25,,,,-1,-0.25,293,0.0365630713
10.74954296,-1.07,0.34,0.27,,,,-1,-0.27,294,0.0365630713
10.78610603,-1.02,0.27,0.25,,,,-1,-0.25,295,0.0365630713
10.8226691,-1.03,0.27,0.22,,,,-1,-0.22,296,0.0365630713
10.85923218,-0.91,0.19,0.25,,,,-1,-0.25,297,0.0365630713
10.89579525,-0.78,0.29,0.23,,,,-1,-0.23,298,0.0365630713
10.93235832,-1.28,0.21,0.22,,,,-1,-0.22,299,0.0365630713
10.96892139,-0.91,0.3,0.28,,,,-1,-0.28,300,0.0365630713
11.00548446,-1.23,0.34,0.26,,,,-1,-0.26,301,0.0365630713
11.04204753,-0.73,0.33,0.29,,,,-1,-0.29,302,0.0365630713
11.0786106,-0.98,0.3,0.29,,,,-1,-0.29,303,0.0365630713
11.11517367,-0.89,0.27,0.22,,,,-1,-0.22,304,0.0365630713
11.15173675,-1.18,0.32,0.27,,,,-1,-0.27,305,0.0365630713
11.18829982,-0.94,0.31,0.24,,,,-1,-0.24,306,0.0365630713
11.22486289,-1.06,0.38,0.3,,,,-1,-0.3,307,0.0365630713
11.26142596,-0.97,0.28,0.27,,,,-1,-0.27,308,0.0365630713
11.29798903,-1.13,0.27,0.3,,,,-1,-0.3,309,0.0365630713
11.3345521,-0.8,0.31,0.25,,,,-1,-0.25,310,0.0365630713
11.37111517,-1,0.28,0.23,,,,-1,-0.23,311,0.0365630713
11.40767824,-0.89,0.29,0.28,,,,-1,-0.28,312,0.0365630713
11.44424132,-1.19,0.23,0.25,,,,-1,-0.25,313,0.0365630713
11.48080439,-0.96,0.3,0.23,,,,-1,-0.23,314,0.0365630713
11.51736746,-1.04,0.27,0.24,,,,-1,-0.24,315,0.0365630713
11.55393053,-1.07,0.27,0.25,,,,-1,-0.25,316,0.0365630713
11.5904936,-1.11,0.28,0.22,,,,-1,-0.22,317,0.0365630713
11.62705667,-0.85,0.25,0.2,,,,-1,-0.2,318,0.0365630713
11.66361974,-1.09,0.24,0.23,,,,-1,-0.23,319,0.0365630713
11.70018282,-0.95,0.26,0.23,,,,-1,-0.23,320,0.0365630713
11.73674589,-1.09,0.25,0.22,,,,-1,-0.22,321,0.0365630713
11.77330896,-1.01,0.28,0.3,,,,-1,-0.3,322,0.0365630713
11.80987203,-0.99,0.27,0.26,,,,-1,-0.26,323,0.0365630713
11.8464351,-0.98,0.31,0.25,,,,-1,-0.25,324,0.0365630713
11.88299817,-0.97,0.27,0.28,,,,-1,-0.28,325,0.0365630713
11.91956124,-1.09,0.32,0.29,,,,-1,-0.29,326,0.0365630713
11.95612431,-1.21,0.26,0.26,,,,-1,-0.26,327,0.0365630713
11.99268739,-0.93,0.31,0.27,,,,-1,-0.27,328,0.0365630713
12.02925046,-0.96,0.29,0.28,,,,-1,-0.28,329,0.0365630713
12.06581353,-0.97,0.28,0.25,,,,-1,-0.25,330,0.0365630713
12.1023766,-1.09,0.33,0.24,,,,-1,-0.24,331,0.0365630713
12.13893967,-1,0.32,0.29,,,,-1,-0.29,332,0.0365630713
12.17550274,-1.09,0.32,0.27,,,,-1,-0.27,333,0.0365630713
12.21206581,-1.03,0.3,0.28,,,,-1,-0.28,334,0.0365630713
12.24862888,-1.15,0.23,0.24,,,,-1,-0.24,335,0.0365630713
12.28519196,-1.12,0.31,0.29,,,,-1,-0.29,336,0.0365630713
12.32175503,-1.08,0.25,0.21,,,,-1,-0.21,337,0.0365630713
12.3583181,-0.82,0.25,0.25,,,,-1,-0.25,338,0.0365630713
12.39488117,-1.18,0.29,0.23,,,,-1,-0.23,339,0.0365630713
12.43144424,-0.93,0.27,0.23,,,,-1,-0.23,340,0.0365630713
12.46800731,-1.08,0.32,0.23,,,,-1,-0.23,341,0.0365630713
12.50457038,-0.91,0.29,0.29,,,,-1,-0.29,342,0.0365630713
12.54113346,-1.13,0.3,0.26,,,,-1,-0.26,343,0.0365630713
12.57769653,-1,0.25,0.25,,,,-1,-0.25,344,0.0365630713
12.6142596,-1.04,0.3,0.24,,,,-1,-0.24,345,0.0365630713
12.65082267,-1.09,0.3,0.22,,,,-1,-0.22,346,0.0365630713
12.68738574,-0.78,0.26,0.25,,,,-1,-0.25,347,0.0365630713
12.72394881,-1.16,0.29,0.27,,,,-1,-0.27,348,0.0365630713
12.76051188,-0.96,0.32,0.29,,,,-1,-0.29,349,0.0365630713
12.79707495,-0.85,0.22,0.26,,,,-1,-0.26,350,0.0365630713
12.83363803,-1.09,0.27,0.19,,,,-1,-0.19,351,0.0365630713
12.8702011,-1.09,0.29,0.22,,,,-1,-0.22,352,0.0365630713
12.90676417,-0.93,0.3,0.22,,,,-1,-0.22,353,0.0365630713
12.94332724,-0.83,0.32,0.27,,,,-1,-0.27,354,0.0365630713
12.97989031,-1.07,0.32,0.28,,,,-1,-0.28,355,0.0365630713
13.01645338,-1.05,0.3,0.24,,,,-1,-0.24,356,0.0365630713
13.05301645,-0.84,0.29,0.28,,,,-1,-0.28,357,0.0365630713
