time,Xa,Ya,Za,,,,,,,
0.03710575139,-0.97,0.23,0.19,,,,-1,-0.19,1,0.03710575139
0.07421150278,-1.13,0.32,0.26,,,,-1,-0.26,2,0.03710575139
0.1113172542,-1.06,0.22,0.21,,,,-1,-0.21,3,0.03710575139
0.1484230056,-0.97,0.23,0.19,,,,-1,-0.19,4,0.03710575139
0.185528757,-1.13,0.32,0.26,,,,-1,-0.26,5,0.03710575139
0.2226345083,-0.99,0.26,0.24,,,,-1,-0.24,6,0.03710575139
0.2597402597,-0.99,0.26,0.18,,,,-1,-0.18,7,0.03710575139
0.2968460111,-0.99,0.26,0.18,,,,-1,-0.18,8,0.03710575139
0.3339517625,-0.93,0.26,0.2,,,,-1,-0.2,9,0.03710575139
0.3710575139,-0.93,0.26,0.2,,,,-1,-0.2,10,0.03710575139
0.4081632653,-1.03,0.31,0.23,,,,-1,-0.23,11,0.03710575139
0.4452690167,-0.89,0.3,0.22,,,,-1,-0.22,12,0.03710575139
0.4823747681,-0.89,0.25,0.21,,,,-1,-0.21,13,0.03710575139
0.5194805195,-0.88,0.24,0.2,,,,-1,-0.2,14,0.03710575139
0.5565862709,-1.07,0.24,0.18,,,,-1,-0.18,15,0.03710575139
0.5936920223,-0.93,0.29,0.23,,,,-1,-0.23,16,0.03710575139
0.6307977737,-0.98,0.34,0.21,,,,-1,-0.21,17,0.03710575139
0.667903525,-0.93,0.27,0.19,,,,-1,-0.19,18,0.03710575139
0.7050092764,-0.84,0.22,0.2,,,,-1,-0.2,19,0.03710575139
0.7421150278,-1,0.29,0.2,,,,-1,-0.2,20,0.03710575139
0.7792207792,-0.94,0.28,0.21,,,,-1,-0.21,21,0.03710575139
0.8163265306,-0.88,0.25,0.22,,,,-1,-0.22,22,0.03710575139
0.853432282,-0.94,0.29,0.21,,,,-1,-0.21,23,0.03710575139
0.8905380334,-1.12,0.31,0.21,,,,-1,-0.21,24,0.03710575139
0.9276437848,-1.01,0.24,0.19,,,,-1,-0.19,25,0.03710575139
0.9647495362,-1.07,0.28,0.23,,,,-1,-0.23,26,0.03710575139
1.001855288,-1,0.29,0.21,,,,-1,-0.21,27,0.03710575139
1.038961039,-0.97,0.27,0.2,,,,-1,-0.2,28,0.03710575139
1.07606679,-0.84,0.33,0.25,,,,-1,-0.25,29,0.03710575139
1.113172542,-1.21,0.29,0.21,,,,-1,-0.21,30,0.03710575139
1.150278293,-0.98,0.24,0.16,,,,-1,-0.16,31,0.03710575139
1.187384045,-1.1,0.28,0.21,,,,-1,-0.21,32,0.03710575139
1.224489796,-1.15,0.35,0.22,,,,-1,-0.22,33,0.03710575139
1.261595547,-1.12,0.22,0.16,,,,-1,-0.16,34,0.03710575139
1.298701299,-1.09,0.26,0.21,,,,-1,-0.21,35,0.03710575139
1.33580705,-1.08,0.27,0.19,,,,-1,-0.19,36,0.03710575139
1.372912801,-0.9,0.29,0.19,,,,-1,-0.19,37,0.03710575139
1.410018553,-0.94,0.3,0.24,,,,-1,-0.24,38,0.03710575139
1.447124304,-1.21,0.31,0.22,,,,-1,-0.22,39,0.03710575139
1.484230056,-1.09,0.3,0.21,,,,-1,-0.21,40,0.03710575139
1.521335807,-1.04,0.26,0.19,,,,-1,-0.19,41,0.03710575139
1.558441558,-0.93,0.23,0.2,,,,-1,-0.2,42,0.03710575139
1.59554731,-1.04,0.2,0.17,,,,-1,-0.17,43,0.03710575139
1.632653061,-1.06,0.25,0.22,,,,-1,-0.22,44,0.03710575139
1.669758813,-1.14,0.28,0.21,,,,-1,-0.21,45,0.03710575139
1.706864564,-1.07,0.27,0.22,,,,-1,-0.22,46,0.03710575139
1.743970315,-0.97,0.25,0.22,,,,-1,-0.22,47,0.03710575139
1.781076067,-1.01,0.27,0.23,,,,-1,-0.23,48,0.03710575139
1.818181818,-1.02,0.28,0.2,,,,-1,-0.2,49,0.03710575139
1.85528757,-0.75,0.25,0.21,,,,-1,-0.21,50,0.03710575139
1.892393321,-1,0.23,0.22,,,,-1,-0.22,51,0.03710575139
1.929499072,-1.03,0.26,0.21,,,,-1,-0.21,52,0.03710575139
